,BetterPPP,FG,FGA,FGAG,FGM,FGMG,FGm,FGmG,FT,GP,P,PPG,PPP,PlayerFirstName,PlayerIDSID,PlayerLastName,PlayerNumber,PlusOne,Points,Poss,PossG,SF,Score,TO,TeamIDSID,TeamName,TeamNameAbbreviation,TeamShortName,Time,WorsePPP,aFG,name,season,seasonType
286,395,43.6507936508,126,1.90909090909,55,0.833333333333,71,1.07575757576,3.75939849624,66,F,2.28787878788,1.13533997536,Harrison,203084,Barnes,40,0.751879699248,151,133,2.01515151515,3.00751879699,43.6090225564,2.25563909774,1610612744,Golden State Warriors,GSW,GoldenState,22.2036991119,66,57.5396825397,Defensive,2015,Reg
287,381,42.9752066116,121,1.5125,52,0.65,69,0.8625,3.1007751938,80,G,1.8,1.11627995968,Raul,203526,Neto,25,0.77519379845,144,129,1.6125,3.87596899225,42.6356589147,3.1007751938,1610612762,Utah Jazz,UTA,Utah,22.1648998261,80,56.6115702479,Defensive,2015,Reg
288,366,44.2477876106,113,1.79365079365,50,0.793650793651,63,1.0,6.76691729323,63,G,2.31746031746,1.09774005413,Devin,2734,Harris,34,2.25563909774,146,133,2.11111111111,4.51127819549,42.1052631579,10.5263157895,1610612742,Dallas Mavericks,DAL,Dallas,31.5165996552,95,60.1769911504,Defensive,2015,Reg
289,103,35.7142857143,154,2.08108108108,55,0.743243243243,99,1.33783783784,5.35714285714,74,F,1.97297297297,0.869047999382,Luol,2736,Deng,9,1.19047619048,146,168,2.27027027027,4.7619047619,36.9047619048,4.16666666667,1610612748,Miami Heat,MIA,Miami,22.7642002106,358,42.8571428571,Defensive,2015,Reg
290,99,33.3333333333,144,1.77777777778,48,0.592592592593,96,1.18518518519,5.48780487805,81,G,1.75308641975,0.865854024887,Allen,203459,Crabbe,23,0.609756097561,142,164,2.02469135802,4.87804878049,32.9268292683,7.31707317073,1610612757,Portland Trail Blazers,POR,Portland,23.3285999298,362,45.1388888889,Defensive,2015,Reg
291,163,35.0,140,1.79487179487,49,0.628205128205,91,1.16666666667,6.2893081761,78,G,1.87179487179,0.918238997459,Shaun,2733,Livingston,34,1.25786163522,146,159,2.03846153846,6.2893081761,35.2201257862,6.91823899371,1610612744,Golden State Warriors,GSW,GoldenState,27.1331005096,298,47.1428571429,Defensive,2015,Reg
292,226,40.3973509934,151,1.91139240506,61,0.772151898734,90,1.13924050633,2.99401197605,79,F-C,2.03797468354,0.964071989059,Amir,101161,Johnson,90,0.0,161,167,2.11392405063,2.99401197605,39.5209580838,6.58682634731,1610612738,Boston Celtics,BOS,Boston,22.0608005524,235,50.6622516556,Defensive,2015,Reg
293,66,30.1886792453,159,3.05769230769,48,0.923076923077,111,2.13461538462,4.5197740113,52,G,2.75,0.80791002512,Brandon,202688,Knight,3,0.564971751412,143,177,3.40384615385,3.38983050847,31.0734463277,6.21468926554,1610612756,Phoenix Suns,PHX,Phoenix,25.6893997192,395,40.8805031447,Defensive,2015,Reg
294,323,45.9677419355,124,1.85074626866,57,0.850746268657,67,1.0,2.17391304348,67,F,2.17910447761,1.057970047,Kenneth,202702,Faried,35,0.0,146,138,2.05970149254,2.17391304348,43.4782608696,7.97101449275,1610612743,Denver Nuggets,DEN,Denver,22.2581005096,138,56.8548387097,Defensive,2015,Reg
295,251,35.2941176471,136,2.22950819672,48,0.786885245902,88,1.44262295082,6.49350649351,61,G,2.49180327869,0.987012982368,Marcus,203935,Smart,36,0.0,152,154,2.52459016393,5.19480519481,37.012987013,5.19480519481,1610612738,Boston Celtics,BOS,Boston,25.3288993835,210,48.1617647059,Defensive,2015,Reg
296,209,37.323943662,142,2.08823529412,53,0.779411764706,89,1.30882352941,1.96078431373,68,G,2.14705882353,0.954248011112,Marco,201158,Belinelli,3,0.0,146,153,2.25,1.96078431373,36.6013071895,5.22875816993,1610612758,Sacramento Kings,SAC,Sacramento,34.2281990051,252,50.0,Defensive,2015,Reg
297,91,32.3353293413,167,2.11392405063,54,0.683544303797,113,1.43037974684,2.79329608939,79,G,1.92405063291,0.849161982536,Jeff,201952,Teague,0,1.67597765363,152,179,2.26582278481,2.79329608939,31.2849162011,5.58659217877,1610612737,Atlanta Hawks,ATL,Atlanta,21.5144004822,370,43.7125748503,Defensive,2015,Reg
298,236,38.5714285714,140,2.02898550725,54,0.782608695652,86,1.24637681159,4.45859872611,69,G,2.21739130435,0.974521994591,Jason,1891,Terry,31,0.636942675159,153,157,2.27536231884,3.82165605096,38.2165605096,7.00636942675,1610612745,Houston Rockets,HOU,Houston,37.9226989746,225,51.0714285714,Defensive,2015,Reg
299,196,36.6666666667,150,1.82926829268,55,0.670731707317,95,1.15853658537,3.59281437126,82,G,1.92682926829,0.946107983589,Isaiah,202738,Thomas,4,1.19760479042,158,167,2.03658536585,2.99401197605,35.3293413174,7.78443113772,1610612738,Boston Celtics,BOS,Boston,20.8229007721,265,49.3333333333,Defensive,2015,Reg
300,275,42.962962963,135,2.17741935484,58,0.935483870968,77,1.24193548387,5.26315789474,62,F-C,2.46774193548,1.00657999516,Derrick,202324,Favors,15,0.0,153,152,2.45161290323,4.60526315789,43.4210526316,5.92105263158,1610612762,Utah Jazz,UTA,Utah,19.1676998138,186,52.2222222222,Defensive,2015,Reg
301,205,36.9127516779,149,2.19117647059,55,0.808823529412,94,1.38235294118,5.35714285714,68,G,2.35294117647,0.952381014824,Ben,203463,McLemore,23,1.78571428571,160,168,2.47058823529,5.35714285714,36.3095238095,7.7380952381,1610612758,Sacramento Kings,SAC,Sacramento,31.6383991241,255,48.6577181208,Defensive,2015,Reg
302,341,41.8604651163,129,1.79166666667,54,0.75,75,1.04166666667,5.71428571429,72,F,2.08333333333,1.07142996788,Alonzo,202087,Gee,15,2.14285714286,150,140,1.94444444444,4.28571428571,42.1428571429,4.28571428571,1610612740,New Orleans Pelicans,NOP,NewOrleans,25.6410007477,120,54.2635658915,Defensive,2015,Reg
