,AGE,AST_PCT,AST_RATIO,AST_TO,CFID,CFPARAMS,DEF_RATING,DREB_PCT,EFG_PCT,FGA,FGA_PG,FGM,FGM_PG,FG_PCT,GP,L,MIN,NET_RATING,OFF_RATING,OREB_PCT,PACE,PIE,PLAYER_ID,PLAYER_NAME,REB_PCT,TEAM_ABBREVIATION,TEAM_ID,TM_TOV_PCT,TS_PCT,USG_PCT,W,W_PCT
38,29.0,0.151,18.5,1.43,5,"182,1610612758",103.5,0.2,0.482,728,9.3,338,4.3,0.464,78,53,30.1,-5.2,98.3,0.079,94.79,0.105,182,Billy Owens,0.138,SAC,1610612758,12.9,0.502,0.183,25,0.321
39,30.0,0.28,30.5,2.79,5,"902,1610612744",103.3,0.078,0.394,438,8.3,166,3.1,0.379,53,41,27.7,-12.2,91.1,0.012,95.63,0.075,902,Bimbo Coles,0.043,GSW,1610612744,10.9,0.444,0.166,12,0.226
40,29.0,0.068,6.5,0.52,5,"183,1610612765",101.5,0.22,0.511,1040,13.3,531,6.8,0.511,78,43,33.6,0.4,102.0,0.101,90.27,0.125,183,Bison Dele,0.16,DET,1610612765,12.6,0.542,0.241,35,0.449
41,32.0,0.17,17.2,1.5,5,"898,1610612763",108.7,0.093,0.466,742,9.2,326,4.0,0.439,81,62,24.3,-5.0,103.7,0.037,93.57,0.09,898,Blue Edwards,0.065,VAN,1610612763,11.4,0.521,0.221,19,0.235
42,27.0,0.122,20.2,1.23,5,"448,1610612753",100.0,0.154,0.554,542,6.6,300,3.7,0.554,82,41,36.0,-0.4,99.7,0.101,89.29,0.105,448,Bo Outlaw,0.128,ORL,1610612753,16.3,0.575,0.135,41,0.5
43,34.0,0.0,0.0,0.0,5,"737,1610612761",98.2,0.2,0.0,1,1.0,0,0.0,0.0,1,1,5.1,-27.5,70.7,0.0,107.03,-0.077,737,Bob McCann,0.111,TOR,1610612761,0.0,0.0,0.088,0,0.0
44,25.0,0.305,30.9,1.84,5,"682,1610612739",97.8,0.092,0.418,231,5.0,87,1.9,0.377,46,21,20.5,-0.3,97.5,0.033,91.95,0.064,682,Bob Sura,0.063,CLE,1610612739,16.8,0.463,0.187,25,0.543
45,27.0,0.33,33.1,2.06,5,"310,1610612763",105.9,0.074,0.401,238,3.9,93,1.5,0.391,61,42,14.3,-8.0,97.9,0.016,94.55,0.066,310,Bobby Hurley,0.044,VAN,1610612763,16.1,0.461,0.181,19,0.311
46,25.0,0.288,23.1,1.72,5,"1517,1610612743",108.7,0.128,0.405,791,11.6,310,4.6,0.392,68,60,30.1,-12.5,96.2,0.043,93.37,0.098,1517,Bobby Jackson,0.085,DEN,1610612743,13.4,0.453,0.232,8,0.118
47,28.0,0.155,20.6,1.73,5,"184,1610612766",103.3,0.1,0.486,552,8.9,246,4.0,0.446,62,22,30.5,3.6,107.0,0.039,91.59,0.076,184,Bobby Phills,0.07,CHH,1610612766,11.9,0.523,0.178,40,0.645
48,33.0,0.088,16.5,1.67,5,"38,1610612759",116.6,0.108,0.429,21,2.3,7,0.8,0.333,9,3,11.3,-17.0,99.6,0.031,84.98,0.025,38,Brad Lohaus,0.067,SAS,1610612759,9.9,0.426,0.122,6,0.667
49,23.0,0.031,4.7,0.33,5,"1585,1610612744",97.7,0.072,0.35,50,5.6,16,1.8,0.32,9,7,15.5,-2.4,95.3,0.031,97.35,-0.006,1585,Brandon Williams,0.054,GSW,1610612744,14.1,0.357,0.182,2,0.222
50,26.0,0.153,18.6,1.47,5,"699,1610612748",107.2,0.102,0.51,506,8.7,213,3.7,0.421,58,37,27.6,-6.5,100.7,0.021,96.36,0.093,699,Brent Barry,0.061,MIA,1610612748,12.7,0.558,0.184,21,0.362
51,29.0,0.229,29.3,1.73,5,"85,1610612745",104.8,0.06,0.531,310,4.3,128,1.8,0.413,72,37,18.6,-0.2,104.6,0.034,94.12,0.062,85,Brent Price,0.048,HOU,1610612745,16.9,0.575,0.156,35,0.486
52,22.0,0.418,42.3,3.38,5,"1510,1610612739",95.6,0.088,0.441,592,7.4,261,3.3,0.441,80,35,31.1,6.4,102.0,0.033,92.57,0.13,1510,Brevin Knight,0.061,CLE,1610612739,12.5,0.515,0.166,45,0.563
53,24.0,0.105,12.8,1.45,5,"967,1610612751",104.0,0.124,0.441,312,4.3,123,1.7,0.394,72,40,12.4,-4.0,100.0,0.061,93.83,0.07,967,Brian Evans,0.09,NJN,1610612751,8.8,0.476,0.185,32,0.444
54,26.0,0.077,10.1,0.78,5,"258,1610612757",99.1,0.213,0.508,557,9.1,283,4.6,0.508,61,26,31.5,2.7,101.8,0.123,91.7,0.125,258,Brian Grant,0.169,POR,1610612757,12.9,0.561,0.181,35,0.574
55,30.0,0.047,8.4,2.0,5,"1680,1610612737",104.1,0.115,0.368,19,3.8,7,1.4,0.368,5,0,12.2,-1.8,102.3,0.05,98.72,0.028,1680,Brian Oliver,0.08,ATL,1610612737,4.2,0.361,0.144,5,1.0
56,32.0,0.273,31.5,2.64,5,"216,1610612755",103.1,0.13,0.377,446,7.6,154,2.6,0.345,59,42,25.9,-8.2,94.9,0.026,94.11,0.072,216,Brian Shaw,0.077,PHI,1610612755,11.9,0.397,0.164,17,0.288
57,27.0,0.245,26.3,1.69,5,"240,1610612752",108.7,0.098,0.491,56,1.9,23,0.8,0.411,30,13,5.6,-8.3,100.4,0.007,96.23,0.066,240,Brooks Thompson,0.051,NYK,1610612752,15.6,0.496,0.201,17,0.567
58,27.0,0.096,16.7,1.56,5,"1477,1610612738",100.8,0.093,0.443,298,4.9,122,2.0,0.409,61,35,21.4,0.4,101.1,0.067,96.72,0.055,1477,Bruce Bowen,0.079,BOS,1610612738,10.7,0.483,0.133,26,0.426
59,25.0,0.108,11.2,0.99,5,"735,1610612763",109.1,0.174,0.523,940,12.7,492,6.6,0.523,74,58,34.1,-8.0,101.2,0.09,93.61,0.109,735,Bryant Reeves,0.132,VAN,1610612763,11.2,0.559,0.22,16,0.216
60,27.0,0.122,14.4,1.43,5,"179,1610612743",109.6,0.089,0.356,225,7.3,75,2.4,0.333,31,28,23.2,-14.5,95.1,0.024,91.55,0.056,179,Bryant Stith,0.055,DEN,1610612743,10.1,0.447,0.19,3,0.097
61,27.0,0.075,12.2,1.25,5,"935,1610612762",102.2,0.131,0.5,525,6.4,226,2.8,0.43,82,20,27.1,5.6,107.8,0.046,91.77,0.086,935,Bryon Russell,0.091,UTA,1610612762,9.8,0.57,0.153,62,0.756
62,23.0,0.142,17.0,1.1,5,"1528,1610612742",109.6,0.138,0.418,116,3.0,48,1.2,0.414,39,32,10.0,-14.0,95.6,0.057,95.18,0.068,1528,Bubba Wells,0.095,DAL,1610612742,15.5,0.474,0.185,7,0.179
63,38.0,0.046,8.8,0.55,5,"433,1610612752",99.0,0.172,0.503,149,3.6,75,1.8,0.503,41,19,18.0,2.7,101.7,0.128,90.54,0.082,433,Buck Williams,0.15,NYK,1610612752,15.9,0.56,0.138,22,0.537
64,26.0,0.096,12.8,1.66,5,"384,1610612764",102.6,0.103,0.464,981,12.0,448,5.5,0.457,82,40,34.6,0.2,102.8,0.032,94.53,0.071,384,Calbert Cheaney,0.066,WAS,1610612764,7.7,0.488,0.185,42,0.512
65,31.0,0.083,8.6,0.58,5,"61,1610612759",98.4,0.145,0.434,175,3.0,76,1.3,0.434,58,16,8.9,-5.3,93.2,0.056,90.39,0.047,61,Carl Herrera,0.102,SAS,1610612759,14.9,0.437,0.216,42,0.724
66,28.0,0.086,10.1,1.06,5,"1063,1610612739",99.5,0.102,0.471,140,3.3,56,1.3,0.4,43,27,9.8,-5.1,94.5,0.026,96.08,0.069,1063,Carl Thomas,0.063,CLE,1610612739,9.6,0.49,0.179,16,0.372
67,27.0,0.08,13.1,1.29,5,"435,1610612757",106.0,0.106,0.516,91,4.3,47,2.2,0.516,21,14,17.9,-12.0,94.0,0.092,95.36,0.072,435,Carlos Rogers,0.098,POR,1610612757,10.2,0.533,0.14,7,0.333
68,28.0,0.111,9.8,0.83,5,"76,1610612742",98.8,0.165,0.517,415,8.8,204,4.3,0.492,47,21,21.1,0.6,99.5,0.085,93.55,0.138,76,Cedric Ceballos,0.125,DAL,1610612742,11.8,0.56,0.249,26,0.553
69,23.0,0.113,14.7,1.02,5,"1538,1610612739",96.3,0.121,0.48,725,8.8,348,4.2,0.48,82,35,30.8,3.1,99.5,0.036,93.1,0.077,1538,Cedric Henderson,0.079,CLE,1610612739,14.5,0.514,0.178,47,0.573
