,AST_PCT,AST_PCT_RANK,AST_RATIO,AST_RATIO_RANK,AST_TO,AST_TO_RANK,COURT_STATUS,DEF_RATING,DEF_RATING_RANK,DREB_PCT,DREB_PCT_RANK,EFG_PCT,EFG_PCT_RANK,GP,GP_RANK,GROUP_SET,L,L_RANK,MIN,MIN_RANK,NET_RATING,NET_RATING_RANK,OFF_RATING,OFF_RATING_RANK,OREB_PCT,OREB_PCT_RANK,PACE,PACE_RANK,PIE,PIE_RANK,REB_PCT,REB_PCT_RANK,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME,TM_TOV_PCT,TM_TOV_PCT_RANK,TS_PCT,TS_PCT_RANK,VS_PLAYER_ID,VS_PLAYER_NAME,W,W_PCT,W_PCT_RANK,W_RANK
2,0.496,12,14.4,12,1.18,13,On,110.4,6,0.747,9,0.494,8,48,1,On/Off Court,32,12,1315.0,2,-7.7,9,102.7,8,0.27,4,101.28,3,0.442,8,0.503,3,LAL,1610612747,Los Angeles Lakers,0.16,14,0.536,7,203903,"Clarkson, Jordan",16,0.333,7,1
3,0.549,7,15.7,7,1.32,6,On,108.4,3,0.763,4,0.495,7,44,5,On/Off Court,29,11,1207.0,4,-6.6,6,101.8,9,0.244,9,99.7,12,0.442,7,0.497,6,LAL,1610612747,Los Angeles Lakers,0.156,12,0.532,8,2736,"Deng, Luol",15,0.341,6,4
4,0.533,8,15.4,8,1.31,8,On,112.6,11,0.77,3,0.493,9,20,13,On/Off Court,15,3,207.0,13,-13.7,11,98.9,13,0.21,15,100.56,4,0.418,11,0.463,13,LAL,1610612747,Los Angeles Lakers,0.152,8,0.524,11,1626273,"Huertas, Marcelo",5,0.25,13,13
5,0.515,10,15.0,10,1.3,9,On,111.3,9,0.745,11,0.5,6,48,1,On/Off Court,32,12,1354.0,1,-6.7,7,104.6,6,0.252,7,99.71,11,0.453,5,0.493,9,LAL,1610612747,Los Angeles Lakers,0.15,6,0.544,4,1627742,"Ingram, Brandon",16,0.333,7,1
6,0.593,2,16.8,3,1.43,3,On,110.3,5,0.787,1,0.49,10,47,4,On/Off Court,32,12,993.0,7,-10.4,10,99.9,12,0.24,11,99.51,13,0.428,10,0.501,4,LAL,1610612747,Los Angeles Lakers,0.157,13,0.522,12,202389,"Mozgov, Timofey",15,0.319,10,4
7,0.528,9,16.0,6,1.39,5,On,108.2,2,0.731,13,0.515,1,29,11,On/Off Court,18,5,637.0,9,-1.7,3,106.5,2,0.26,5,100.4,6,0.484,2,0.494,7,LAL,1610612747,Los Angeles Lakers,0.152,9,0.556,2,1626204,"Nance Jr., Larry",11,0.379,3,10
8,0.569,5,16.3,5,1.39,4,On,110.8,8,0.76,5,0.501,5,43,6,On/Off Court,28,10,1265.0,3,-7.4,8,103.4,7,0.25,8,100.51,5,0.441,9,0.498,5,LAL,1610612747,Los Angeles Lakers,0.156,11,0.539,6,203944,"Randle, Julius",15,0.349,5,4
9,0.471,15,13.5,14,1.14,14,On,115.7,12,0.734,12,0.478,12,34,9,On/Off Court,24,8,374.0,11,-14.3,12,101.5,10,0.285,2,98.77,14,0.409,13,0.492,10,LAL,1610612747,Los Angeles Lakers,0.155,10,0.52,13,203080,"Robinson, Thomas",10,0.294,11,11
10,0.589,3,17.1,1,1.65,1,On,110.4,7,0.757,7,0.509,4,34,9,On/Off Court,21,6,894.0,8,-4.5,4,106.0,3,0.227,13,99.98,9,0.459,4,0.482,12,LAL,1610612747,Los Angeles Lakers,0.138,1,0.548,3,1626156,"Russell, D'Angelo",13,0.382,2,9
11,0.487,13,14.7,11,1.27,12,On,108.9,4,0.746,10,0.513,2,48,1,On/Off Court,32,12,1165.0,5,-1.1,2,107.8,1,0.277,3,101.38,2,0.488,1,0.51,2,LAL,1610612747,Los Angeles Lakers,0.151,7,0.558,1,101150,"Williams, Lou",16,0.333,7,1
12,0.51,11,12.6,15,1.08,15,On,125.8,15,0.729,14,0.395,15,17,14,On/Off Court,14,2,79.0,15,-40.9,15,84.8,15,0.221,14,97.25,15,0.25,15,0.428,15,LAL,1610612747,Los Angeles Lakers,0.149,4,0.438,15,1897,"World Peace, Metta",3,0.176,15,14
13,0.58,4,16.9,2,1.6,2,On,111.6,10,0.753,8,0.51,3,41,7,On/Off Court,26,9,1081.0,6,-6.1,5,105.5,5,0.242,10,100.33,7,0.444,6,0.486,11,LAL,1610612747,Los Angeles Lakers,0.141,2,0.543,5,201156,"Young, Nick",15,0.366,4,4
14,0.551,6,15.1,9,1.32,7,On,116.1,14,0.716,15,0.467,13,13,15,On/Off Court,10,1,131.0,14,-14.9,13,101.1,11,0.23,12,101.61,1,0.409,12,0.463,14,LAL,1610612747,Los Angeles Lakers,0.149,5,0.529,10,1627826,"Zubac, Ivica",3,0.231,14,14
0,0.526,12,16.0,11,1.66,2,On,110.6,14,0.75,7,0.503,6,44,3,On/Off Court,25,11,1471.0,1,-3.2,11,107.5,3,0.279,7,98.82,13,0.475,11,0.509,9,NYK,1610612752,New York Knicks,0.13,2,0.538,9,2546,"Anthony, Carmelo",19,0.432,5,1
1,0.561,8,15.5,14,1.35,13,On,101.8,3,0.758,2,0.495,12,20,13,On/Off Court,14,3,234.0,12,4.1,2,105.9,6,0.275,8,100.13,5,0.512,4,0.515,6,NYK,1610612752,New York Knicks,0.153,11,0.545,4,1627758,"Baker, Ron",6,0.3,15,13
2,0.573,3,16.2,9,1.26,15,On,100.6,2,0.75,6,0.501,7,37,10,On/Off Court,21,6,495.0,11,2.8,3,103.4,12,0.265,11,101.96,2,0.519,2,0.521,3,NYK,1610612752,New York Knicks,0.17,15,0.55,3,1626195,"Hernangomez, Willy",16,0.432,4,8
3,0.555,9,16.2,8,1.52,7,On,106.3,4,0.757,3,0.497,11,45,1,On/Off Court,26,14,848.0,7,-0.7,6,105.6,7,0.29,4,99.73,8,0.506,6,0.525,1,NYK,1610612752,New York Knicks,0.144,7,0.537,10,203200,"Holiday, Justin",19,0.422,7,1
4,0.57,5,16.5,5,1.48,9,On,108.6,9,0.74,11,0.5,8,45,1,On/Off Court,26,14,1044.0,5,-5.3,12,103.3,13,0.248,14,100.33,3,0.475,13,0.496,15,NYK,1610612752,New York Knicks,0.148,10,0.538,7,201943,"Jennings, Brandon",19,0.422,7,1
5,0.571,4,16.7,4,1.38,10,On,107.5,7,0.734,13,0.505,4,38,8,On/Off Court,23,9,520.0,10,-2.6,8,104.9,8,0.311,2,100.18,4,0.489,7,0.524,2,NYK,1610612752,New York Knicks,0.166,14,0.539,6,1627851,"Kuzminskas, Mindaugas",15,0.395,10,9
6,0.528,11,16.1,10,1.57,5,On,108.8,10,0.74,10,0.504,5,40,5,On/Off Court,23,9,1231.0,4,-2.9,9,106.0,5,0.266,10,98.66,14,0.475,12,0.5,13,NYK,1610612752,New York Knicks,0.136,5,0.538,8,201584,"Lee, Courtney",17,0.425,6,6
7,0.566,6,16.3,6,1.36,11,On,106.8,5,0.752,4,0.509,2,17,14,On/Off Court,11,2,132.0,14,-0.3,5,106.5,4,0.265,12,99.85,6,0.508,5,0.5,11,NYK,1610612752,New York Knicks,0.159,12,0.559,2,1626254,"Ndour, Maurice",6,0.353,13,13
8,0.526,13,15.8,13,1.61,3,On,110.0,11,0.751,5,0.49,13,39,7,On/Off Court,25,11,897.0,6,-5.5,13,104.5,9,0.287,5,98.83,12,0.458,14,0.513,8,NYK,1610612752,New York Knicks,0.133,3,0.519,14,201149,"Noah, Joakim",14,0.359,12,10
9,0.564,7,17.0,2,1.56,6,On,110.0,12,0.739,12,0.499,9,43,4,On/Off Court,25,11,652.0,8,-5.9,14,104.1,10,0.286,6,99.05,11,0.479,10,0.514,7,NYK,1610612752,New York Knicks,0.147,9,0.532,12,203124,"O'Quinn, Kyle",18,0.419,9,4
10,0.62,1,19.1,1,2.58,1,On,108.1,8,0.674,15,0.528,1,5,15,On/Off Court,2,1,57.0,15,9.3,1,117.4,1,0.34,1,96.41,15,0.516,3,0.5,11,NYK,1610612752,New York Knicks,0.105,1,0.562,1,1627850,"Plumlee, Marshall",3,0.6,1,15
11,0.552,10,16.3,7,1.51,8,On,107.0,6,0.742,9,0.498,10,38,8,On/Off Court,21,6,1289.0,2,-3.0,10,104.0,11,0.252,13,99.47,10,0.485,8,0.497,14,NYK,1610612752,New York Knicks,0.143,6,0.536,11,204001,"Porzingis, Kristaps",17,0.447,3,6
12,0.514,14,15.9,12,1.61,4,On,110.2,13,0.744,8,0.506,3,40,5,On/Off Court,22,8,1282.0,3,-2.0,7,108.2,2,0.29,3,99.54,9,0.482,9,0.515,5,NYK,1610612752,New York Knicks,0.133,4,0.541,5,201565,"Rose, Derrick",18,0.45,2,4
13,0.495,15,14.5,15,1.29,14,On,111.0,15,0.733,14,0.474,15,30,11,On/Off Court,20,5,527.0,9,-10.6,15,100.5,14,0.273,9,99.82,7,0.43,15,0.501,10,NYK,1610612752,New York Knicks,0.147,8,0.514,15,202498,"Thomas, Lance",10,0.333,14,11
14,0.616,2,16.9,3,1.35,12,On,95.5,1,0.8,1,0.49,14,23,12,On/Off Court,14,3,196.0,13,2.7,4,98.2,15,0.212,15,102.4,1,0.526,1,0.518,4,NYK,1610612752,New York Knicks,0.165,13,0.529,13,2756,"Vujacic, Sasha",9,0.391,11,12
0,0.471,8,12.1,14,0.8,14,On,76.4,1,0.857,1,0.432,13,8,13,On/Off Court,1,1,23.0,14,15.0,2,91.4,13,0.414,1,99.92,3,0.573,1,0.6,1,TOR,1610612761,Toronto Raptors,0.218,14,0.438,13,203998,"Caboclo, Bruno",7,0.875,1,13
1,0.487,4,15.0,4,1.54,7,On,107.1,11,0.746,10,0.513,7,39,8,On/Off Court,14,8,1035.0,4,4.3,8,111.5,7,0.264,3,97.43,10,0.514,8,0.501,5,TOR,1610612761,Toronto Raptors,0.128,10,0.564,8,201960,"Carroll, DeMarre",25,0.641,8,8
2,0.457,10,14.2,9,1.5,9,On,107.3,12,0.744,11,0.512,8,44,1,On/Off Court,16,11,1557.0,2,4.0,9,111.2,8,0.245,10,98.6,7,0.51,9,0.492,10,TOR,1610612761,Toronto Raptors,0.123,6,0.564,7,201942,"DeRozan, DeMar",28,0.636,9,1
3,0.451,12,13.9,10,1.61,5,On,108.8,13,0.733,12,0.505,10,43,2,On/Off Court,16,11,972.0,5,1.7,11,110.6,9,0.244,11,98.72,5,0.491,11,0.479,12,TOR,1610612761,Toronto Raptors,0.111,4,0.553,9,202709,"Joseph, Cory",27,0.628,11,2
4,0.505,2,15.8,1,1.7,4,On,105.2,6,0.746,9,0.534,3,43,2,On/Off Court,16,11,1599.0,1,9.9,5,115.1,3,0.258,5,96.93,14,0.539,5,0.5,7,TOR,1610612761,Toronto Raptors,0.123,7,0.581,4,200768,"Lowry, Kyle",27,0.628,11,2
5,0.486,5,15.4,2,1.82,2,On,101.7,4,0.729,14,0.538,2,35,9,On/Off Court,13,6,735.0,8,15.2,1,116.9,1,0.245,9,97.67,9,0.571,2,0.494,9,TOR,1610612761,Toronto Raptors,0.111,3,0.585,2,203512,"Nogueira, Lucas",22,0.629,10,9
6,0.493,3,15.3,3,1.82,3,On,102.9,5,0.748,7,0.53,4,33,10,On/Off Court,11,5,924.0,7,13.6,3,116.5,2,0.254,7,98.03,8,0.565,3,0.502,4,TOR,1610612761,Toronto Raptors,0.11,2,0.581,3,202335,"Patterson, Patrick",22,0.667,5,9
7,0.45,13,12.9,13,1.23,13,On,105.3,8,0.796,3,0.461,12,25,11,On/Off Court,6,4,254.0,11,-7.1,13,98.2,12,0.256,6,96.95,13,0.431,13,0.502,3,TOR,1610612761,Toronto Raptors,0.135,11,0.497,12,1627751,"Poeltl, Jakob",19,0.76,3,11
8,0.452,11,14.5,8,1.53,8,On,106.2,9,0.748,6,0.542,1,40,6,On/Off Court,14,8,586.0,10,7.5,7,113.6,5,0.213,13,100.85,1,0.522,7,0.482,11,TOR,1610612761,Toronto Raptors,0.12,5,0.587,1,1626181,"Powell, Norman",26,0.65,6,7
9,0.469,9,14.9,6,1.85,1,On,105.2,7,0.73,13,0.529,5,43,2,On/Off Court,16,11,958.0,6,9.4,6,114.7,4,0.235,12,98.7,6,0.529,6,0.476,13,TOR,1610612761,Toronto Raptors,0.104,1,0.572,5,203082,"Ross, Terrence",27,0.628,11,2
10,0.472,7,14.7,7,1.26,12,On,107.1,10,0.76,5,0.51,9,40,6,On/Off Court,13,6,699.0,9,-1.1,12,106.0,10,0.262,4,97.25,12,0.473,12,0.5,6,TOR,1610612761,Toronto Raptors,0.153,13,0.549,10,1627783,"Siakam, Pascal",27,0.675,4,2
11,0.609,1,13.2,12,1.27,10,On,96.3,3,0.765,4,0.37,14,3,14,On/Off Court,3,2,43.0,13,-18.1,14,78.2,14,0.109,14,98.79,4,0.282,14,0.388,14,TOR,1610612761,Toronto Raptors,0.127,8,0.42,14,203096,"Sullinger, Jared",0,0.0,14,14
12,0.475,6,15.0,5,1.55,6,On,108.9,14,0.747,8,0.521,6,42,5,On/Off Court,15,10,1136.0,3,3.8,10,112.7,6,0.265,2,97.37,11,0.508,10,0.499,8,TOR,1610612761,Toronto Raptors,0.127,9,0.569,6,202685,"Valanciunas, Jonas",27,0.643,7,2
13,0.434,14,13.8,11,1.27,11,On,88.5,2,0.812,2,0.494,11,14,12,On/Off Court,3,2,89.0,12,12.2,4,100.7,11,0.25,8,100.23,2,0.546,4,0.526,2,TOR,1610612761,Toronto Raptors,0.141,12,0.515,11,1627832,"VanVleet, Fred",11,0.786,2,12
0,0.598,10,18.6,9,2.11,3,On,104.2,10,0.78,5,0.532,11,39,5,On/Off Court,8,7,1266.0,2,8.0,10,112.2,5,0.228,8,94.76,13,0.549,10,0.508,9,SAS,1610612759,San Antonio Spurs,0.119,2,0.573,12,200746,"Aldridge, LaMarcus",31,0.795,6,5
1,0.589,11,18.0,11,1.61,10,On,98.3,3,0.813,1,0.544,7,38,7,On/Off Court,8,7,475.0,11,12.9,3,111.1,9,0.212,11,96.88,8,0.575,4,0.526,2,SAS,1610612759,San Antonio Spurs,0.148,9,0.593,1,203937,"Anderson, Kyle",30,0.789,8,6
2,0.674,1,20.2,1,1.83,7,On,101.8,7,0.762,13,0.553,1,35,10,On/Off Court,5,4,348.0,12,8.7,9,110.5,10,0.212,12,98.52,3,0.551,9,0.494,13,SAS,1610612759,San Antonio Spurs,0.15,10,0.592,3,202722,"Bertans, Davis",30,0.857,1,6
3,0.611,6,17.9,12,1.49,13,On,96.3,1,0.79,2,0.529,12,37,8,On/Off Court,9,11,575.0,10,12.6,4,108.9,12,0.272,1,95.92,9,0.576,3,0.548,1,SAS,1610612759,San Antonio Spurs,0.163,14,0.574,11,203473,"Dedmon, Dewayne",28,0.757,14,10
4,0.564,14,13.5,15,1.1,15,On,114.8,15,0.741,15,0.411,15,15,15,On/Off Court,4,2,62.0,15,-27.6,15,87.1,15,0.194,14,100.97,1,0.299,15,0.448,15,SAS,1610612759,San Antonio Spurs,0.156,13,0.461,15,1627854,"Forbes, Bryn",11,0.733,15,15
5,0.61,7,19.3,3,2.09,4,On,104.7,12,0.784,3,0.544,6,39,5,On/Off Court,9,11,1029.0,3,6.5,12,111.3,8,0.2,13,95.18,11,0.546,12,0.5,12,SAS,1610612759,San Antonio Spurs,0.124,4,0.579,9,2200,"Gasol, Pau",30,0.769,13,6
6,0.647,3,19.2,4,1.76,8,On,99.4,5,0.779,7,0.545,4,37,8,On/Off Court,8,7,707.0,9,13.4,2,112.8,4,0.247,3,100.63,2,0.572,5,0.519,4,SAS,1610612759,San Antonio Spurs,0.148,8,0.592,2,1938,"Ginobili, Manu",29,0.784,10,9
7,0.599,9,19.1,5,2.18,2,On,103.4,9,0.763,11,0.548,2,35,10,On/Off Court,7,5,909.0,5,11.1,7,114.5,2,0.234,6,93.95,15,0.57,7,0.515,7,SAS,1610612759,San Antonio Spurs,0.119,3,0.585,6,201980,"Green, Danny",28,0.8,5,10
8,0.575,13,15.0,14,1.25,14,On,104.3,11,0.776,9,0.458,14,18,14,On/Off Court,3,1,174.0,13,-9.7,14,94.6,14,0.176,15,95.31,10,0.444,14,0.479,14,SAS,1610612759,San Antonio Spurs,0.153,11,0.511,14,1627879,"Laprovittola, Nicolas",15,0.833,2,14
9,0.619,5,18.8,8,1.66,9,On,99.6,6,0.763,12,0.544,5,42,2,On/Off Court,9,11,748.0,8,11.9,6,111.4,7,0.243,5,97.34,7,0.571,6,0.518,6,SAS,1610612759,San Antonio Spurs,0.153,12,0.589,4,101135,"Lee, David",33,0.786,9,3
10,0.609,8,19.0,6,2.25,1,On,105.5,14,0.775,10,0.539,9,41,4,On/Off Court,9,11,1378.0,1,9.0,8,114.6,1,0.228,7,95.14,12,0.556,8,0.507,10,SAS,1610612759,San Antonio Spurs,0.115,1,0.583,7,202695,"Leonard, Kawhi",32,0.78,12,4
11,0.661,2,19.5,2,1.96,6,On,99.2,4,0.783,4,0.54,8,42,2,On/Off Court,8,7,922.0,4,14.7,1,113.9,3,0.245,4,97.89,4,0.584,1,0.518,5,SAS,1610612759,San Antonio Spurs,0.137,6,0.589,5,201988,"Mills, Patty",34,0.81,4,1
12,0.546,15,17.3,13,1.54,11,On,101.8,8,0.742,14,0.528,13,22,13,On/Off Court,4,2,171.0,14,4.6,13,106.4,13,0.213,10,97.47,6,0.526,13,0.502,11,SAS,1610612759,San Antonio Spurs,0.147,7,0.567,13,1627749,"Murray, Dejounte",18,0.818,3,13
13,0.584,12,18.8,7,1.99,5,On,105.0,13,0.779,6,0.545,3,32,12,On/Off Court,7,5,827.0,6,6.7,11,111.7,6,0.222,9,94.19,14,0.549,11,0.513,8,SAS,1610612759,San Antonio Spurs,0.128,5,0.579,10,2225,"Parker, Tony",25,0.781,11,12
14,0.623,4,18.4,10,1.52,12,On,96.9,2,0.777,8,0.537,10,43,1,On/Off Court,9,11,779.0,7,12.1,5,109.0,11,0.25,2,97.71,5,0.581,2,0.524,3,SAS,1610612759,San Antonio Spurs,0.163,15,0.581,8,203613,"Simmons, Jonathon",34,0.791,7,1
0,0.551,11,16.7,4,1.44,12,On,108.4,11,0.617,15,0.573,1,12,14,On/Off Court,4,1,114.0,15,4.3,7,112.7,1,0.174,12,96.5,14,0.516,7,0.42,14,CLE,1610612739,Cleveland Cavaliers,0.149,13,0.612,1,2365,"Andersen, Chris",8,0.667,12,14
1,0.6,2,16.6,5,1.35,14,On,103.3,3,0.761,4,0.515,12,23,12,On/Off Court,4,1,366.0,10,-1.2,10,102.2,13,0.182,11,99.03,8,0.494,9,0.488,8,CLE,1610612739,Cleveland Cavaliers,0.159,15,0.556,12,2399,"Dunleavy, Mike",19,0.826,1,9
2,0.476,15,13.4,15,1.11,15,On,104.3,5,0.713,11,0.495,14,24,11,On/Off Court,9,5,243.0,12,-4.1,11,100.2,14,0.171,13,95.66,15,0.463,12,0.458,11,CLE,1610612739,Cleveland Cavaliers,0.15,14,0.542,13,1627770,"Felder, Kay",15,0.625,14,13
3,0.579,5,16.5,8,1.61,5,On,111.7,13,0.759,6,0.517,11,35,7,On/Off Court,11,12,664.0,7,-4.8,12,106.9,10,0.204,8,99.2,6,0.476,11,0.479,10,CLE,1610612739,Cleveland Cavaliers,0.134,2,0.56,10,101112,"Frye, Channing",24,0.686,10,8
4,0.567,7,16.9,3,1.67,3,On,105.6,8,0.757,8,0.534,5,37,5,On/Off Court,10,10,1292.0,2,5.3,6,110.9,5,0.256,3,100.38,1,0.523,6,0.509,5,CLE,1610612739,Cleveland Cavaliers,0.135,4,0.569,6,202681,"Irving, Kyrie",27,0.73,5,5
5,0.583,3,17.3,1,1.67,4,On,104.8,7,0.757,7,0.544,4,39,4,On/Off Court,9,5,1455.0,1,7.4,3,112.2,3,0.254,4,99.23,5,0.537,2,0.511,4,CLE,1610612739,Cleveland Cavaliers,0.139,8,0.579,3,2544,"James, LeBron",30,0.769,2,1
6,0.53,14,15.6,13,1.45,11,On,106.2,9,0.762,3,0.524,9,42,1,On/Off Court,12,13,806.0,6,3.1,8,109.4,6,0.245,7,97.62,12,0.511,8,0.505,7,CLE,1610612739,Cleveland Cavaliers,0.141,11,0.567,8,2210,"Jefferson, Richard",30,0.714,7,1
7,0.558,9,16.3,9,1.51,7,On,113.3,15,0.697,13,0.545,3,26,10,On/Off Court,9,5,186.0,13,-10.4,14,102.9,12,0.089,15,98.23,10,0.425,14,0.399,15,CLE,1610612739,Cleveland Cavaliers,0.134,3,0.57,5,2592,"Jones, James",17,0.654,13,11
8,0.615,1,15.5,14,1.44,13,On,110.8,12,0.69,14,0.455,15,6,15,On/Off Court,4,1,142.0,14,-14.4,15,96.4,15,0.203,10,98.64,9,0.388,15,0.422,13,CLE,1610612739,Cleveland Cavaliers,0.14,9,0.505,15,2594,"Korver, Kyle",2,0.333,15,15
9,0.569,6,16.5,7,1.48,8,On,103.8,4,0.76,5,0.53,7,34,8,On/Off Court,9,5,561.0,9,5.4,5,109.1,7,0.254,5,97.93,11,0.524,4,0.512,3,CLE,1610612739,Cleveland Cavaliers,0.148,12,0.567,9,202732,"Liggins, DeAndre",25,0.735,4,7
10,0.551,10,16.5,6,1.59,6,On,101.9,1,0.771,1,0.533,6,37,5,On/Off Court,10,10,1173.0,4,9.4,1,111.4,4,0.267,2,100.15,2,0.55,1,0.526,1,CLE,1610612739,Cleveland Cavaliers,0.139,7,0.571,4,201567,"Love, Kevin",27,0.73,5,5
11,0.58,4,16.3,10,1.89,1,On,112.9,14,0.702,12,0.496,13,28,9,On/Off Court,9,5,290.0,11,-8.4,13,104.5,11,0.167,14,96.76,13,0.459,13,0.435,12,CLE,1610612739,Cleveland Cavaliers,0.111,1,0.542,14,203895,"McRae, Jordan",19,0.679,11,9
12,0.53,13,15.6,12,1.45,10,On,107.3,10,0.747,10,0.528,8,41,3,On/Off Court,12,13,1015.0,5,0.2,9,107.5,9,0.203,9,99.07,7,0.494,10,0.485,9,CLE,1610612739,Cleveland Cavaliers,0.138,6,0.567,7,202697,"Shumpert, Iman",29,0.707,9,4
13,0.561,8,17.1,2,1.67,2,On,104.6,6,0.748,9,0.548,2,21,13,On/Off Court,5,4,607.0,8,7.9,2,112.5,2,0.248,6,99.83,3,0.532,3,0.507,6,CLE,1610612739,Cleveland Cavaliers,0.136,5,0.581,2,2747,"Smith, JR",16,0.762,3,12
14,0.532,12,15.6,11,1.48,9,On,102.5,2,0.768,2,0.52,10,42,1,On/Off Court,12,13,1216.0,3,6.5,4,109.0,8,0.268,1,99.31,4,0.524,5,0.521,2,CLE,1610612739,Cleveland Cavaliers,0.14,10,0.557,11,202684,"Thompson, Tristan",30,0.714,7,1
0,0.511,16,13.1,16,0.83,16,On,106.3,12,0.732,14,0.466,15,3,14,On/Off Court,2,1,71.0,14,-12.9,14,93.3,15,0.234,2,97.84,14,0.41,15,0.496,5,PHI,1610612755,Philadelphia 76ers,0.2,16,0.517,12,201573,"Bayless, Jerryd",1,0.333,10,14
1,0.636,7,17.3,7,1.34,7,On,102.5,4,0.767,7,0.49,8,39,4,On/Off Court,24,10,1179.0,1,-5.3,6,97.3,9,0.223,10,100.12,6,0.473,6,0.496,6,PHI,1610612755,Philadelphia 76ers,0.171,9,0.525,9,203496,"Covington, Robert",15,0.385,3,1
2,0.663,1,17.4,6,1.31,10,On,98.5,1,0.77,6,0.501,6,30,10,On/Off Court,17,5,758.0,8,3.2,1,101.7,3,0.232,4,99.76,8,0.545,1,0.516,1,PHI,1610612755,Philadelphia 76ers,0.177,12,0.554,2,203954,"Embiid, Joel",13,0.433,2,6
3,0.571,14,14.6,15,1.14,15,On,104.3,7,0.775,4,0.435,16,2,16,On/Off Court,2,1,41.0,15,-16.5,16,87.8,16,0.184,16,100.75,2,0.409,16,0.487,12,PHI,1610612755,Philadelphia 76ers,0.162,4,0.478,16,203924,"Grant, Jerami",0,0.0,16,16
4,0.612,11,16.6,11,1.31,9,On,105.8,9,0.761,8,0.484,11,38,6,On/Off Court,25,12,929.0,7,-8.2,8,97.6,8,0.224,9,99.55,9,0.461,8,0.491,11,PHI,1610612755,Philadelphia 76ers,0.167,7,0.523,10,201945,"Henderson, Gerald",13,0.342,8,6
5,0.66,2,18.8,1,1.39,5,On,109.9,15,0.781,2,0.523,2,22,12,On/Off Court,17,5,342.0,11,-11.0,12,98.9,6,0.216,12,98.49,12,0.436,13,0.503,3,PHI,1610612755,Philadelphia 76ers,0.181,14,0.541,5,1626158,"Holmes, Richaun",5,0.227,15,13
6,0.638,5,17.9,2,1.46,3,On,102.2,3,0.741,12,0.514,3,39,4,On/Off Court,24,10,1090.0,2,-0.1,2,102.1,2,0.232,3,100.72,3,0.5,2,0.492,9,PHI,1610612755,Philadelphia 76ers,0.165,5,0.545,3,101141,"Ilyasova, Ersan",15,0.385,3,1
7,0.63,8,16.3,13,1.19,14,On,99.5,2,0.8,1,0.467,14,29,11,On/Off Court,19,7,295.0,12,-5.9,7,93.5,14,0.232,5,100.57,4,0.476,5,0.511,2,PHI,1610612755,Philadelphia 76ers,0.182,15,0.505,14,1627789,"Luwawu-Cabarrot, Timothe",10,0.345,7,9
8,0.65,3,17.9,3,1.4,4,On,102.9,5,0.739,13,0.507,4,41,2,On/Off Court,27,15,943.0,5,-2.7,3,100.2,4,0.226,6,100.14,5,0.492,3,0.492,10,PHI,1610612755,Philadelphia 76ers,0.171,8,0.541,4,204456,"McConnell, TJ",14,0.341,9,4
9,0.643,4,17.1,8,1.27,12,On,105.3,8,0.708,15,0.473,13,16,13,On/Off Court,8,4,249.0,13,-11.6,13,93.7,13,0.248,1,100.81,1,0.447,12,0.468,15,PHI,1610612755,Philadelphia 76ers,0.181,13,0.505,15,203457,"Noel, Nerlens",8,0.5,1,11
10,0.567,15,15.9,14,1.36,6,On,109.4,14,0.75,9,0.477,12,31,8,On/Off Court,23,9,713.0,9,-14.1,15,95.4,12,0.201,14,97.67,15,0.417,14,0.464,16,PHI,1610612755,Philadelphia 76ers,0.152,2,0.506,13,1626143,"Okafor, Jahlil",8,0.258,14,11
11,0.611,12,17.7,4,1.57,1,On,120.3,16,0.696,16,0.595,1,3,14,On/Off Court,2,1,24.0,16,-3.3,4,116.9,1,0.211,13,97.15,16,0.468,7,0.476,13,PHI,1610612755,Philadelphia 76ers,0.149,1,0.624,1,1626184,"Randle, Chasson",1,0.333,10,14
12,0.61,13,16.8,10,1.33,8,On,105.8,10,0.778,3,0.488,9,37,7,On/Off Court,25,12,934.0,6,-9.1,10,96.8,11,0.216,11,99.27,10,0.453,10,0.492,8,PHI,1610612755,Philadelphia 76ers,0.167,6,0.521,11,200771,"Rodriguez, Sergio",12,0.324,12,8
13,0.614,10,16.4,12,1.22,13,On,106.1,11,0.772,5,0.487,10,42,1,On/Off Court,27,15,1003.0,4,-9.2,11,96.9,10,0.225,7,99.93,7,0.452,11,0.499,4,PHI,1610612755,Philadelphia 76ers,0.176,10,0.527,8,203967,"Saric, Dario",15,0.357,5,1
14,0.63,9,17.1,9,1.28,11,On,103.4,6,0.747,10,0.501,7,40,3,On/Off Court,26,14,1047.0,3,-4.3,5,99.0,5,0.225,8,98.97,11,0.479,4,0.494,7,PHI,1610612755,Philadelphia 76ers,0.176,11,0.538,6,203917,"Stauskas, Nik",14,0.35,6,4
15,0.637,6,17.7,5,1.49,2,On,107.7,13,0.742,11,0.504,5,31,8,On/Off Court,22,8,561.0,10,-9.1,9,98.7,7,0.189,15,98.29,13,0.459,9,0.474,14,PHI,1610612755,Philadelphia 76ers,0.157,3,0.534,7,203138,"Thompson, Hollis",9,0.29,13,10
