,AVG_DRIB_PER_TOUCH,AVG_SEC_PER_TOUCH,ELBOW_TOUCHES,FRONT_CT_TOUCHES,GP,L,MIN,PAINT_TOUCHES,PLAYER_ID,PLAYER_NAME,POINTS,POST_TOUCHES,PTS_PER_ELBOW_TOUCH,PTS_PER_PAINT_TOUCH,PTS_PER_POST_TOUCH,PTS_PER_TOUCH,TEAM_ABBREVIATION,TEAM_ID,TIME_OF_POSS,TOUCHES,W
369,0.28,1.34,178,1270,43,16,1436.0,256,203497,Rudy Gobert,534,255,0.118,1.047,1.051,0.212,UTA,1610612762,56.5,2521,27
370,4.87,5.32,71,3584,43,18,1488.0,40,201566,Russell Westbrook,1321,59,0.563,0.45,0.271,0.313,OKC,1610612760,374.9,4226,25
371,0.71,1.44,18,1198,43,11,1323.0,45,201583,Ryan Anderson,600,55,0.111,0.778,0.709,0.312,HOU,1610612745,46.2,1923,32
372,0.73,1.2,4,44,9,6,47.0,0,203527,Ryan Kelly,10,1,0.5,0.0,2.0,0.132,ATL,1610612737,1.5,76,3
373,0.28,1.25,44,259,34,24,447.0,46,1626257,Salah Mejri,84,46,0.182,0.957,0.87,0.141,DAL,1610612742,12.4,597,10
374,0.67,1.28,8,621,43,11,800.0,28,1626155,Sam Dekker,287,37,0.5,1.107,1.108,0.248,HOU,1610612745,24.7,1157,32
375,1.86,2.37,3,252,23,14,196.0,1,2756,Sasha Vujacic,50,3,0.0,0.0,0.0,0.156,NYK,1610612752,12.6,320,9
376,3.03,3.31,21,1608,36,29,980.0,17,203930,Sean Kilpatrick,515,28,0.571,0.588,0.679,0.275,BKN,1610612751,103.2,1874,7
377,5.31,5.28,12,1098,36,15,555.0,17,203902,Semaj Christon,116,31,0.0,0.471,0.258,0.093,OKC,1610612760,109.8,1247,21
378,0.36,1.38,98,1247,42,25,1291.0,113,201586,Serge Ibaka,649,134,0.316,0.894,0.858,0.299,ORL,1610612753,50.1,2171,17
379,4.74,4.44,17,2432,35,25,897.0,7,200771,Sergio Rodriguez,310,14,0.235,0.571,0.429,0.116,PHI,1610612755,197.3,2665,10
380,4.46,4.51,20,1527,35,24,924.0,3,203552,Seth Curry,350,6,0.1,0.667,0.333,0.198,DAL,1610612742,133.1,1772,11
381,1.11,1.92,4,487,37,25,670.0,51,203498,Shabazz Muhammad,288,67,1.25,0.882,0.896,0.497,MIN,1610612750,18.5,580,12
382,4.21,4.3,1,419,27,17,219.0,2,203894,Shabazz Napier,100,1,0.0,0.0,0.0,0.205,POR,1610612757,35.0,488,10
383,3.01,3.46,27,1119,40,6,692.0,60,2733,Shaun Livingston,214,65,0.407,0.817,0.785,0.157,GSW,1610612744,78.6,1362,34
384,1.5,2.09,9,208,18,9,215.0,5,1627815,Sheldon McClellan,67,7,0.0,0.2,0.143,0.257,WAS,1610612764,9.1,261,9
385,4.29,4.25,15,1915,41,16,934.0,22,202714,Shelvin Mack,332,24,0.267,0.545,0.625,0.151,UTA,1610612762,155.5,2197,25
386,0.66,1.69,5,20,4,4,27.0,1,1627746,Skal Labissiere,12,2,0.0,2.0,1.0,0.364,SAC,1610612758,0.9,33,0
387,1.31,2.05,19,920,40,24,1102.0,26,203524,Solomon Hill,236,27,0.053,0.962,1.0,0.183,NOP,1610612740,44.0,1287,16
388,3.55,4.04,0,510,16,15,289.0,2,203915,Spencer Dinwiddie,75,2,0.0,0.0,0.0,0.115,BKN,1610612751,43.8,651,1
389,0.69,1.61,59,581,29,15,497.0,71,201150,Spencer Hawes,210,67,0.186,1.268,1.134,0.243,CHA,1610612766,23.2,864,14
390,1.41,2.11,13,596,38,21,619.0,3,1626169,Stanley Johnson,152,8,0.154,0.667,0.375,0.18,DET,1610612765,29.7,844,17
391,3.5,3.76,61,2632,41,6,1376.0,66,201939,Stephen Curry,1009,82,0.557,0.818,0.683,0.318,GSW,1610612744,198.9,3170,35
392,0.22,1.28,7,30,8,5,32.0,2,1627757,Stephen Zimmerman,10,1,0.286,1.0,2.0,0.169,ORL,1610612753,1.3,59,3
393,0.4,0.92,0,11,8,2,22.0,0,200779,Steve Novak,5,0,0.0,0.0,0.0,0.238,MIL,1610612749,0.3,21,6
394,0.49,1.54,97,927,42,17,1256.0,250,203500,Steven Adams,506,277,0.247,0.984,0.928,0.322,OKC,1610612760,40.5,1572,25
395,4.27,4.07,13,2247,38,26,847.0,17,204456,TJ McConnell,183,34,0.154,0.412,0.206,0.07,PHI,1610612755,176.3,2598,12
396,1.14,1.93,35,777,26,18,757.0,22,203933,TJ Warren,373,23,0.6,0.909,1.13,0.389,PHX,1610612756,30.8,959,8
397,0.39,1.28,169,1355,41,21,1141.0,146,201959,Taj Gibson,491,215,0.343,0.815,0.828,0.201,CHI,1610612741,52.3,2446,20
398,0.38,1.38,61,375,33,19,502.0,81,204028,Tarik Black,190,93,0.18,0.889,0.925,0.259,LAL,1610612747,16.8,733,14
399,1.44,2.29,4,249,24,11,242.0,5,1627752,Taurean Prince,79,7,0.5,1.2,1.143,0.239,ATL,1610612737,12.6,330,13
400,0.92,1.84,78,966,40,25,977.0,75,203093,Terrence Jones,429,99,0.372,1.12,1.051,0.269,NOP,1610612740,48.8,1595,15
401,1.4,1.93,13,639,38,13,822.0,3,203082,Terrence Ross,410,3,0.538,0.667,1.333,0.489,TOR,1610612761,27.0,839,25
402,4.11,4.08,8,1188,36,14,636.0,9,1626179,Terry Rozier,201,11,0.625,1.222,0.818,0.145,BOS,1610612738,94.3,1386,22
403,1.33,2.24,52,1060,38,15,988.0,51,200757,Thabo Sefolosha,285,60,0.308,0.882,0.767,0.194,ATL,1610612737,54.8,1468,23
404,0.54,1.4,120,1162,39,18,1229.0,114,201152,Thaddeus Young,469,133,0.242,0.991,0.887,0.218,IND,1610612754,50.2,2147,21
405,0.71,1.53,41,365,31,22,366.0,41,203080,Thomas Robinson,129,36,0.244,0.683,0.611,0.176,LAL,1610612747,18.7,732,9
406,0.25,1.17,4,44,17,7,72.0,5,1627748,Thon Maker,37,5,0.0,1.0,1.0,0.394,MIL,1610612749,1.8,94,10
407,4.35,4.39,14,2021,34,22,936.0,21,204025,Tim Frazier,328,33,0.0,0.524,0.455,0.138,NOP,1610612740,174.1,2379,12
408,1.67,2.19,19,1078,39,16,890.0,26,203501,Tim Hardaway Jr.,468,38,0.211,1.5,1.237,0.355,ATL,1610612737,48.2,1320,23
409,3.63,3.86,1,47,12,8,39.0,0,1627817,Tim Quarterman,16,0,0.0,0.0,0.0,0.308,POR,1610612757,3.3,52,4
410,0.35,1.58,121,787,44,30,939.0,141,202389,Timofey Mozgov,352,157,0.405,0.837,0.79,0.271,LAL,1610612747,34.1,1297,14
411,1.01,1.68,4,204,26,18,243.0,8,1627789,Timothe Luwawu-Cabarrot,73,10,0.0,0.5,0.8,0.221,PHI,1610612755,9.3,331,8
412,0.91,1.86,82,1457,42,23,1385.0,38,202699,Tobias Harris,694,47,0.439,1.211,1.128,0.268,DET,1610612765,80.1,2586,19
413,4.27,4.06,13,560,25,13,380.0,5,203107,Tomas Satoransky,85,7,0.462,1.0,1.0,0.123,WAS,1610612764,46.8,691,12
414,6.16,5.44,1,205,6,1,107.0,2,201962,Toney Douglas,35,2,0.0,1.0,1.0,0.15,MEM,1610612763,21.2,234,5
415,2.14,2.53,37,1020,36,16,1008.0,90,2754,Tony Allen,356,117,0.514,0.911,0.761,0.274,MEM,1610612763,54.9,1299,20
416,5.62,5.18,39,1690,30,6,767.0,11,2225,Tony Parker,339,25,0.359,0.0,0.08,0.176,SAS,1610612759,166.3,1928,24
417,1.09,1.79,16,756,38,19,1117.0,13,203503,Tony Snell,317,17,0.375,1.231,1.059,0.3,MIL,1610612749,31.5,1057,19
418,1.18,1.68,0,47,12,6,77.0,1,1626203,Treveon Graham,21,2,0.0,0.0,0.5,0.292,CHA,1610612766,2.0,72,6
419,0.75,1.5,22,1284,43,11,1471.0,41,2772,Trevor Ariza,554,58,0.364,0.634,0.414,0.3,HOU,1610612745,46.1,1849,32
420,0.95,1.73,62,1260,33,26,912.0,68,202344,Trevor Booker,338,83,0.274,0.794,0.711,0.158,BKN,1610612751,61.5,2136,7
421,5.04,4.65,26,885,36,17,451.0,3,203504,Trey Burke,171,2,0.154,0.667,0.0,0.174,WAS,1610612764,76.3,984,19
422,0.63,1.56,46,1130,43,16,843.0,13,1626168,Trey Lyles,354,23,0.13,0.923,0.522,0.204,UTA,1610612762,45.1,1732,27
423,0.38,1.27,98,652,40,11,1158.0,130,202684,Tristan Thompson,290,118,0.296,0.938,1.025,0.199,CLE,1610612739,30.9,1456,29
424,1.13,1.74,47,666,32,16,621.0,7,203584,Troy Daniels,315,7,0.362,0.571,0.571,0.379,MEM,1610612763,24.2,831,16
425,1.05,1.78,10,373,24,9,418.0,14,1627786,Troy Williams,127,19,1.1,0.286,0.211,0.271,MEM,1610612763,13.9,468,15
426,4.64,4.69,21,2079,39,24,977.0,10,201951,Ty Lawson,336,16,0.095,0.6,0.375,0.144,SAC,1610612758,182.5,2334,15
427,3.77,4.02,3,370,24,7,173.0,3,203898,Tyler Ennis,51,3,0.0,0.0,0.0,0.112,HOU,1610612745,30.5,455,17
428,3.06,3.34,63,1711,38,27,1177.0,25,204020,Tyler Johnson,529,36,0.222,0.48,0.5,0.239,MIA,1610612748,123.1,2209,11
429,4.96,4.48,4,433,24,20,223.0,2,1627755,Tyler Ulis,74,6,0.0,0.0,0.0,0.146,PHX,1610612756,37.8,506,4
430,0.49,1.34,49,363,27,12,327.0,43,203092,Tyler Zeller,111,49,0.388,0.721,0.714,0.213,BOS,1610612738,11.7,521,15
431,4.61,4.72,5,556,14,7,247.0,2,201936,Tyreke Evans,136,2,0.0,1.0,1.0,0.209,NOP,1610612740,51.2,650,7
432,0.38,1.23,69,555,30,21,824.0,108,2199,Tyson Chandler,228,113,0.203,0.963,0.947,0.174,PHX,1610612756,26.9,1313,9
433,3.8,4.11,1,435,23,16,240.0,2,1626145,Tyus Jones,73,4,0.0,0.0,0.0,0.146,MIN,1610612750,34.3,500,7
434,0.54,1.45,14,85,13,10,111.0,15,2617,Udonis Haslem,27,14,0.357,0.6,0.429,0.182,MIA,1610612748,3.6,148,3
435,2.46,2.99,47,1366,34,14,1149.0,28,203506,Victor Oladipo,546,28,0.404,1.071,1.107,0.331,OKC,1610612760,82.3,1651,20
436,0.86,1.52,61,872,36,17,855.0,22,1713,Vince Carter,288,25,0.426,0.773,0.76,0.235,MEM,1610612763,31.1,1228,19
437,5.18,5.37,7,606,23,9,304.0,0,1627735,Wade Baldwin IV,81,1,0.0,0.0,0.0,0.116,MEM,1610612763,62.3,696,14
438,0.99,1.62,28,479,21,16,556.0,5,201961,Wayne Ellington,227,6,0.643,0.0,0.0,0.378,MIA,1610612748,16.2,600,5
439,0.3,1.0,15,372,36,13,488.0,10,202325,Wesley Johnson,116,13,0.333,0.8,0.769,0.147,LAC,1610612746,13.1,788,23
440,1.31,2.15,46,1621,38,26,1355.0,29,202083,Wesley Matthews,574,31,0.261,0.828,0.839,0.285,DAL,1610612742,72.2,2017,12
441,2.52,3.04,12,999,26,15,745.0,15,203115,Will Barton,351,17,0.5,1.2,1.059,0.302,DEN,1610612743,59.0,1164,11
442,0.59,1.76,78,282,33,20,364.0,70,1626161,Willie Cauley-Stein,141,69,0.282,1.0,0.986,0.311,SAC,1610612758,13.3,453,13
443,0.49,1.31,50,268,32,22,437.0,51,203186,Willie Reed,163,60,0.16,1.137,1.0,0.361,MIA,1610612748,9.9,452,10
444,0.31,1.25,84,499,35,20,461.0,63,1626195,Willy Hernangomez,181,80,0.131,0.905,0.713,0.192,NYK,1610612752,19.6,945,15
445,1.51,2.19,29,1221,35,21,1080.0,40,201163,Wilson Chandler,561,48,0.276,1.0,0.979,0.322,DEN,1610612743,63.6,1742,14
446,4.22,4.02,5,263,10,9,151.0,1,1627812,Yogi Ferrell,54,2,0.4,0.0,0.0,0.178,BKN,1610612751,20.4,304,1
447,2.22,2.92,35,1945,38,27,1417.0,11,203897,Zach LaVine,765,14,0.543,0.545,0.143,0.338,MIN,1610612750,110.2,2261,11
448,0.76,1.97,167,1142,36,15,847.0,91,2216,Zach Randolph,496,117,0.251,0.846,0.863,0.293,MEM,1610612763,55.5,1692,21
449,0.42,1.4,95,598,37,5,688.0,108,2585,Zaza Pachulia,205,127,0.105,0.713,0.685,0.188,GSW,1610612744,25.5,1093,32
