,AVG_DRIB_PER_TOUCH,AVG_SEC_PER_TOUCH,ELBOW_TOUCHES,FRONT_CT_TOUCHES,GP,L,MIN,PAINT_TOUCHES,PLAYER_ID,PLAYER_NAME,POINTS,POST_TOUCHES,PTS_PER_ELBOW_TOUCH,PTS_PER_PAINT_TOUCH,PTS_PER_POST_TOUCH,PTS_PER_TOUCH,TEAM_ABBREVIATION,TEAM_ID,TIME_OF_POSS,TOUCHES,W
182,1.62,2.2,29,1779,74,38,1962.0,27,202697,Iman Shumpert,495,46,0.241,0.222,0.261,0.202,NYK,1610612752,89.8,2451,36
183,3.76,3.55,2,442,22,8,252.0,0,203477,Isaiah Canaan,101,2,0.0,0.0,2.0,0.188,HOU,1610612745,31.8,537,14
184,5.91,5.64,125,5309,71,45,2463.0,30,202738,Isaiah Thomas,1446,29,0.344,0.733,0.552,0.239,SAC,1610612758,567.6,6042,26
185,5.06,4.33,26,1899,70,31,1006.0,13,202397,Ish Smith,261,15,0.115,0.308,0.267,0.113,PHX,1610612756,166.5,2308,39
186,5.16,4.66,41,3287,79,39,1471.0,16,200826,J.J. Barea,660,27,0.244,0.75,0.593,0.174,MIN,1610612750,294.2,3787,40
187,0.49,1.45,282,1658,69,38,1859.0,355,201581,JJ Hickson,814,381,0.309,0.797,0.787,0.264,DEN,1610612743,74.4,3083,31
188,1.05,1.72,73,1213,35,11,987.0,19,200755,JJ Redick,532,29,0.507,0.632,0.69,0.388,LAC,1610612746,39.3,1372,24
189,2.44,2.92,109,3093,74,40,2421.0,25,2747,JR Smith,1071,36,0.303,0.32,0.278,0.264,NYK,1610612752,197.8,4059,34
190,0.28,1.53,4,61,5,4,79.0,16,201580,JaVale McGee,35,27,0.0,1.125,0.815,0.307,DEN,1610612743,2.9,114,1
191,0.74,1.4,20,1160,78,31,1254.0,27,203109,Jae Crowder,356,47,0.2,1.0,0.681,0.197,DAL,1610612742,42.1,1803,47
192,1.76,2.19,5,148,21,10,162.0,3,203479,Jamaal Franklin,39,2,0.4,0.667,0.0,0.207,MEM,1610612763,6.9,188,11
193,3.67,3.67,5,267,8,8,110.0,0,2224,Jamaal Tinsley,9,0,0.0,0.0,0.0,0.028,UTA,1610612762,19.4,317,0
194,2.7,3.21,161,3054,69,22,2094.0,22,2037,Jamal Crawford,1282,33,0.292,0.818,0.697,0.368,LAC,1610612746,186.3,3483,47
195,4.99,5.04,119,4091,68,47,2179.0,29,2749,Jameer Nelson,820,30,0.185,0.483,0.533,0.166,ORL,1610612753,416.1,4950,21
196,1.19,1.97,42,2174,80,61,2309.0,60,202341,James Anderson,810,73,0.429,0.85,0.863,0.313,PHI,1610612755,84.9,2584,19
197,3.55,4.11,98,4543,73,25,2777.0,40,201935,James Harden,1851,66,0.316,0.525,0.333,0.348,HOU,1610612745,363.9,5318,48
198,1.71,2.27,58,1163,52,19,956.0,47,201949,James Johnson,384,54,0.5,0.681,0.593,0.265,MEM,1610612763,54.7,1448,33
199,0.33,1.1,6,195,20,5,236.0,5,2592,James Jones,97,4,0.0,0.0,0.0,0.322,MIA,1610612748,5.5,301,15
200,1.12,1.78,3,144,12,9,157.0,1,203263,James Nunnally,39,1,0.333,0.0,0.0,0.22,PHI,1610612755,5.2,177,3
201,0.7,1.41,0,28,4,2,30.0,1,203480,James Southerland,14,2,0.0,2.0,1.0,0.318,NOP,1610612740,1.0,44,2
202,0.31,1.03,82,550,54,32,776.0,113,202686,Jan Vesely,197,123,0.073,0.664,0.642,0.167,DEN,1610612743,20.2,1179,22
203,5.42,5.05,4,591,29,14,242.0,2,2457,Jannero Pargo,136,2,1.5,0.0,0.0,0.211,CHA,1610612766,54.3,645,15
204,4.19,4.14,1,90,13,8,80.0,0,203099,Jared Cunningham,26,3,0.0,0.0,0.0,0.236,SAC,1610612758,7.6,110,5
205,0.49,1.19,78,1604,74,23,1729.0,21,201162,Jared Dudley,511,21,0.205,0.952,0.762,0.241,LAC,1610612746,42.3,2124,51
206,0.57,1.55,212,2337,74,51,2041.0,232,203096,Jared Sullinger,982,302,0.222,0.849,0.722,0.271,BOS,1610612738,93.9,3629,23
207,4.04,4.16,86,4026,80,48,2252.0,12,101127,Jarrett Jack,760,23,0.14,0.167,0.174,0.163,CLE,1610612739,323.5,4669,32
208,0.26,1.24,31,273,24,19,339.0,48,202363,Jarvis Varnado,99,64,0.065,0.667,0.563,0.195,PHI,1610612755,10.5,507,5
209,0.31,1.41,49,111,22,6,172.0,12,2215,Jason Collins,25,15,0.041,0.833,1.067,0.126,BKN,1610612751,4.7,199,16
210,0.28,1.06,17,269,34,27,488.0,54,101131,Jason Maxiell,109,62,0.353,0.796,0.823,0.183,ORL,1610612753,10.6,595,7
211,0.25,1.18,150,701,31,20,830.0,42,201160,Jason Smith,301,53,0.353,0.976,0.887,0.195,NOP,1610612740,30.3,1544,11
212,1.78,2.23,10,596,34,18,544.0,4,1891,Jason Terry,154,6,0.3,0.0,0.333,0.2,BKN,1610612751,28.7,771,16
213,0.42,1.29,197,1328,81,53,1979.0,208,201574,Jason Thompson,576,254,0.198,0.885,0.823,0.193,SAC,1610612758,63.8,2977,28
214,0.48,1.42,156,799,53,36,962.0,143,202399,Jeff Adrien,362,165,0.205,0.867,0.794,0.243,MIL,1610612749,35.2,1492,17
215,0.28,1.18,112,809,73,18,952.0,153,201965,Jeff Ayres,240,169,0.17,0.837,0.716,0.152,SAS,1610612759,30.9,1574,55
216,1.46,2.25,110,3358,82,57,2805.0,92,201145,Jeff Green,1382,147,0.455,0.957,0.755,0.327,BOS,1610612738,158.4,4221,25
217,0.7,1.55,28,676,26,14,629.0,42,203106,Jeff Taylor,208,59,0.179,0.976,0.847,0.258,CHA,1610612766,20.9,806,12
218,5.1,4.75,92,5640,78,41,2514.0,22,201952,Jeff Teague,1288,34,0.261,0.318,0.618,0.21,ATL,1610612737,486.4,6140,37
219,0.29,1.13,90,390,58,37,684.0,89,203481,Jeff Withey,190,105,0.244,0.831,0.876,0.191,NOP,1610612740,18.8,997,21
220,0.28,1.09,189,900,66,43,1209.0,122,202379,Jeremy Evans,401,153,0.169,0.795,0.81,0.201,UTA,1610612762,36.3,1996,23
221,2.01,2.55,76,1662,78,21,1538.0,37,203087,Jeremy Lamb,665,54,0.382,1.027,0.944,0.327,OKC,1610612760,86.6,2035,57
222,3.49,3.78,43,3454,71,23,2054.0,24,202391,Jeremy Lin,890,34,0.326,0.667,0.353,0.214,HOU,1610612745,262.2,4164,48
223,0.4,1.57,34,266,41,21,398.0,39,202719,Jeremy Tyler,146,52,0.235,0.949,0.981,0.317,NYK,1610612752,12.1,461,20
224,0.63,1.68,37,507,43,17,862.0,95,979,Jermaine O'Neal,341,128,0.514,1.011,0.977,0.327,GSW,1610612744,29.3,1044,26
225,4.14,4.25,74,2837,72,48,1686.0,15,201573,Jerryd Bayless,666,16,0.338,0.733,0.375,0.206,BOS,1610612738,228.6,3229,24
226,5.18,4.92,35,953,49,29,519.0,4,202690,Jimmer Fredette,273,4,0.171,1.0,1.0,0.248,CHI,1610612741,90.2,1101,20
227,1.3,2.34,54,2835,67,24,2590.0,145,202710,Jimmy Butler,878,178,0.556,0.724,0.646,0.255,CHI,1610612741,134.6,3448,43
228,0.58,1.57,776,3622,80,32,2820.0,383,201149,Joakim Noah,1007,382,0.207,0.689,0.694,0.15,CHI,1610612741,175.0,6707,48
229,1.76,2.12,67,2895,77,52,2556.0,58,201975,Jodie Meeks,1209,78,0.418,0.914,1.026,0.366,LAL,1610612747,116.7,3305,25
230,2.58,3.02,119,2943,78,36,2544.0,81,2207,Joe Johnson,1216,127,0.336,0.531,0.606,0.34,BKN,1610612751,180.4,3580,42
231,0.42,1.44,14,90,33,17,186.0,17,201202,Joel Anthony,28,18,0.143,0.588,0.667,0.143,BOS,1610612738,4.7,196,16
232,0.27,1.13,84,442,52,15,727.0,80,200777,Joel Freeland,174,95,0.095,0.8,0.621,0.192,POR,1610612757,17.0,904,37
233,0.55,1.52,270,1912,69,57,1832.0,334,203089,John Henson,766,449,0.163,0.799,0.802,0.249,MIL,1610612749,77.8,3078,12
234,1.01,1.74,6,168,13,7,158.0,4,203098,John Jenkins,40,7,0.333,1.0,0.571,0.182,ATL,1610612737,6.4,220,6
235,4.13,3.9,20,1125,42,32,591.0,3,101249,John Lucas III,159,5,0.25,0.667,0.4,0.125,UTA,1610612762,82.3,1267,10
236,1.66,2.23,78,1776,77,31,1699.0,22,2422,John Salmons,400,30,0.192,0.318,0.3,0.188,TOR,1610612761,79.2,2131,46
237,5.06,5.02,38,6847,81,37,2945.0,23,202322,John Wall,1560,19,0.184,0.696,0.421,0.2,WAS,1610612764,653.5,7809,44
238,0.47,1.47,111,608,49,25,642.0,36,202720,Jon Leuer,302,63,0.234,1.083,0.873,0.256,MEM,1610612763,28.9,1180,24
239,0.39,1.17,34,632,64,41,741.0,52,201973,Jonas Jerebko,270,66,0.176,0.673,0.621,0.224,DET,1610612765,23.4,1206,23
240,0.32,1.51,169,1628,80,34,2266.0,342,202685,Jonas Valanciunas,909,473,0.284,0.95,0.909,0.246,TOR,1610612761,93.2,3696,46
241,5.18,5.08,90,3415,81,42,1860.0,26,202348,Jordan Crawford,890,26,0.433,0.615,0.538,0.225,GSW,1610612744,335.9,3963,39
242,4.57,4.38,22,2029,41,25,912.0,8,200770,Jordan Farmar,416,9,0.182,0.0,0.111,0.173,LAL,1610612747,176.1,2410,16
243,1.38,2.02,20,1002,60,29,1020.0,10,202706,Jordan Hamilton,404,13,0.4,1.4,1.077,0.289,HOU,1610612745,47.0,1399,31
244,0.42,1.53,173,1229,72,48,1500.0,248,201941,Jordan Hill,696,266,0.445,0.923,0.898,0.273,LAL,1610612747,64.8,2549,24
245,4.36,4.13,25,392,15,7,244.0,15,203268,Jorge Gutierrez,62,14,0.4,0.8,1.0,0.13,BKN,1610612751,32.9,478,8
246,4.0,3.86,60,4785,81,32,2468.0,7,101181,Jose Calderon,925,14,0.3,0.571,0.5,0.15,DAL,1610612742,395.2,6149,49
247,1.07,1.71,1,12,4,2,24.0,1,2735,Josh Childress,0,1,0.0,0.0,0.0,0.0,NOP,1610612740,0.7,24,2
248,0.32,1.2,28,210,32,20,317.0,17,202725,Josh Harrellson,93,17,0.143,1.0,0.882,0.222,DET,1610612765,8.4,418,12
249,0.51,1.36,394,3222,77,39,2329.0,79,201177,Josh McRoberts,652,87,0.127,0.861,0.805,0.11,CHA,1610612766,135.3,5954,38
250,0.2,1.3,1,14,1,1,19.0,1,2694,Josh Powell,4,1,0.0,0.0,0.0,0.19,HOU,1610612745,0.5,21,0
251,1.06,2.0,236,3114,77,49,2730.0,105,2746,Josh Smith,1264,173,0.445,0.771,0.653,0.29,DET,1610612765,145.1,4359,28
252,5.06,4.88,45,2232,34,19,1143.0,14,201950,Jrue Holiday,487,24,0.378,1.214,0.875,0.175,NOP,1610612740,226.4,2782,15
253,4.83,4.62,0,188,21,12,120.0,1,202933,Julyan Stone,18,4,0.0,0.0,0.5,0.078,TOR,1610612761,17.7,230,9
254,0.57,1.39,12,58,8,4,72.0,6,203120,Justin Hamilton,26,8,0.0,1.0,1.25,0.26,MIA,1610612748,2.3,100,4
255,1.43,2.21,51,2173,66,12,1923.0,98,202695,Kawhi Leonard,844,134,0.294,0.837,0.843,0.308,SAS,1610612759,100.9,2741,54
256,0.65,1.57,0,49,6,5,55.0,1,2586,Keith Bogans,12,0,0.0,0.0,0.0,0.174,BOS,1610612738,1.8,69,1
257,0.39,1.21,166,1489,70,52,1400.0,133,203482,Kelly Olynyk,607,151,0.319,0.857,0.821,0.226,BOS,1610612738,54.0,2680,18
258,4.7,4.57,101,6501,72,35,2577.0,21,202689,Kemba Walker,1273,23,0.327,0.524,0.652,0.174,CHA,1610612766,556.7,7303,37
259,4.01,4.05,39,3387,54,40,1564.0,11,203088,Kendall Marshall,430,13,0.154,0.182,0.308,0.105,LAL,1610612747,276.6,4102,14
260,0.42,1.48,127,790,62,14,1207.0,97,2570,Kendrick Perkins,211,114,0.205,0.649,0.544,0.114,OKC,1610612760,45.6,1847,48
261,0.54,1.47,257,1775,80,44,2178.0,402,202702,Kenneth Faried,1096,501,0.315,0.878,0.878,0.331,DEN,1610612743,81.4,3311,36
262,2.78,3.23,18,1284,67,32,911.0,9,203145,Kent Bazemore,403,15,0.556,0.222,0.267,0.257,LAL,1610612747,84.4,1568,35
263,0.93,1.56,47,1258,80,52,1583.0,33,203484,Kentavious Caldwell-Pope,470,45,0.255,0.909,0.711,0.261,DET,1610612765,46.9,1799,28
264,0.28,1.73,105,511,32,19,633.0,50,2030,Kenyon Martin,137,59,0.095,0.84,1.034,0.166,NYK,1610612752,23.9,827,13
265,2.27,3.09,291,4656,81,23,3122.0,128,201142,Kevin Durant,2593,152,0.433,1.031,1.164,0.455,OKC,1610612760,294.0,5700,58
266,0.24,1.19,210,1185,53,27,1090.0,116,708,Kevin Garnett,340,137,0.143,0.741,0.657,0.147,BKN,1610612751,45.8,2316,26
267,0.4,1.69,896,3854,77,38,2796.0,399,201567,Kevin Love,2010,566,0.211,0.935,0.823,0.298,MIN,1610612750,190.1,6754,39
268,1.54,2.41,118,2768,68,36,2177.0,69,2755,Kevin Martin,1298,92,0.508,0.986,0.978,0.406,MIN,1610612750,128.2,3199,32
269,0.52,1.38,90,522,53,28,578.0,85,202338,Kevin Seraphin,249,111,0.2,0.788,0.766,0.276,WAS,1610612764,20.8,902,25
270,1.23,1.82,232,2850,81,66,2441.0,61,203114,Khris Middleton,982,75,0.267,0.689,0.64,0.263,MIL,1610612749,113.0,3731,15
271,4.97,4.73,35,4483,73,28,2116.0,9,2550,Kirk Hinrich,666,27,0.114,0.667,0.519,0.134,CHI,1610612741,392.4,4975,45
272,1.59,2.31,233,2569,80,30,2827.0,58,202691,Klay Thompson,1460,77,0.498,0.793,0.766,0.472,GSW,1610612744,118.9,3091,50
273,3.77,4.39,31,394,6,4,177.0,6,977,Kobe Bryant,83,6,0.387,0.667,0.0,0.179,LAL,1610612747,33.9,464,2
274,0.37,1.35,202,1131,80,32,1349.0,308,201585,Kosta Koufos,514,346,0.109,0.789,0.775,0.225,MEM,1610612763,51.3,2285,48
275,0.47,1.31,219,1424,69,47,1376.0,137,2743,Kris Humphries,579,168,0.301,0.876,0.845,0.217,BOS,1610612738,58.1,2669,22
276,0.52,1.34,106,2407,70,33,2380.0,22,2594,Kyle Korver,847,55,0.415,0.727,0.291,0.267,ATL,1610612737,70.7,3177,37
277,4.86,4.58,50,6195,78,34,2828.0,40,200768,Kyle Lowry,1403,68,0.2,0.4,0.279,0.197,TOR,1610612761,544.4,7130,44
278,0.29,1.37,194,1228,69,49,1188.0,106,203124,Kyle O'Quinn,429,122,0.381,0.783,0.893,0.196,ORL,1610612753,50.0,2191,20
279,0.76,1.36,70,1784,82,53,2337.0,120,202713,Kyle Singler,784,147,0.514,0.867,0.782,0.267,DET,1610612765,66.6,2936,29
280,4.85,4.6,97,5172,71,43,2496.0,56,202681,Kyrie Irving,1478,64,0.402,0.732,0.641,0.255,CLE,1610612739,445.4,5807,28
281,0.67,1.73,550,2916,69,23,2499.0,169,200746,LaMarcus Aldridge,1603,240,0.318,1.006,0.879,0.339,POR,1610612757,136.1,4724,46
282,2.6,3.26,52,3657,78,25,2752.0,100,202362,Lance Stephenson,1080,145,0.346,0.89,0.807,0.246,IND,1610612754,237.9,4383,53
283,0.36,1.35,4,25,5,2,42.0,9,202498,Lance Thomas,6,9,0.25,0.444,0.444,0.15,NOP,1610612740,0.9,40,3
284,1.55,1.95,6,301,29,16,294.0,12,202361,Landry Fields,57,19,0.667,0.417,0.368,0.132,TOR,1610612761,14.1,433,13
285,0.47,1.46,68,485,22,19,563.0,78,202336,Larry Sanders,174,100,0.235,0.808,0.72,0.193,MIL,1610612749,21.9,902,3
286,0.23,1.19,151,1106,65,47,1071.0,144,202730,Lavoy Allen,303,170,0.079,0.792,0.753,0.147,IND,1610612754,40.8,2062,18
287,3.28,3.95,289,4922,77,25,2902.0,215,2544,LeBron James,2089,263,0.391,1.028,0.954,0.35,MIA,1610612748,393.5,5972,52
288,3.98,4.16,7,457,20,8,368.0,8,2571,Leandro Barbosa,150,11,0.857,0.625,0.818,0.285,PHX,1610612756,36.5,526,12
289,4.18,3.84,14,437,26,24,224.0,2,203485,Lorenzo Brown,64,6,0.286,2.0,1.0,0.126,PHI,1610612755,32.5,507,2
290,0.37,1.21,19,130,19,8,185.0,33,200811,Lou Amundson,38,30,0.0,0.606,0.6,0.123,CHI,1610612741,6.3,310,11
291,2.93,3.36,38,2243,59,33,1420.0,10,101150,Lou Williams,616,23,0.211,0.9,0.391,0.241,ATL,1610612737,143.2,2553,26
292,0.6,1.39,63,724,64,33,1003.0,52,201601,Luc Mbah a Moute,224,68,0.095,0.981,0.897,0.204,MIN,1610612750,25.5,1100,31
293,0.37,1.22,294,1670,82,26,1399.0,120,2449,Luis Scola,626,165,0.361,0.75,0.679,0.212,IND,1610612754,60.0,2953,56
294,0.6,1.55,38,416,27,18,473.0,3,202337,Luke Babbitt,170,3,0.105,0.667,0.667,0.229,NOP,1610612740,19.2,742,9
295,5.11,4.53,58,2228,60,39,1129.0,15,2557,Luke Ridnour,302,15,0.069,0.267,0.133,0.121,CHA,1610612766,189.0,2506,21
296,1.15,1.9,84,2756,63,34,2213.0,93,2736,Luol Deng,1011,154,0.464,0.968,0.805,0.304,CLE,1610612739,105.3,3330,29
297,7.27,6.81,0,17,2,0,9.0,0,203146,Maalik Wayns,2,0,0.0,0.0,0.0,0.095,LAC,1610612746,2.4,21,2
298,0.35,1.07,5,55,8,6,63.0,5,202952,Malcolm Thomas,15,8,0.0,0.4,0.25,0.124,UTA,1610612762,2.2,121,2
299,2.61,2.95,2,210,9,7,180.0,4,202412,Manny Harris,73,11,0.0,0.0,0.182,0.305,LAL,1610612747,11.7,239,2
300,2.19,2.95,69,2645,68,16,1550.0,51,1938,Manu Ginobili,838,59,0.319,1.039,1.017,0.284,SAS,1610612759,145.2,2951,52
301,2.75,3.32,5,391,35,22,317.0,8,202705,MarShon Brooks,159,10,0.4,0.25,0.2,0.333,LAL,1610612747,26.5,478,13
302,0.37,1.57,868,2580,59,19,1970.0,400,201188,Marc Gasol,859,472,0.151,0.683,0.682,0.222,MEM,1610612763,101.2,3873,40
303,0.29,1.3,454,2430,80,36,2620.0,398,101162,Marcin Gortat,1056,474,0.22,0.894,0.838,0.226,WAS,1610612764,101.1,4681,44
304,1.63,2.19,110,2677,80,19,2016.0,102,201158,Marco Belinelli,911,112,0.291,1.0,0.982,0.29,SAS,1610612759,114.9,3146,61
305,0.81,1.73,133,1777,82,34,1800.0,67,202694,Marcus Morris,796,92,0.263,1.06,0.859,0.294,PHX,1610612756,77.7,2703,48
306,2.03,2.54,60,1561,71,38,1711.0,34,201977,Marcus Thornton,682,43,0.533,0.882,0.93,0.345,BKN,1610612751,83.9,1978,33
307,4.04,3.98,61,3782,73,24,2178.0,35,201596,Mario Chalmers,716,47,0.197,0.743,0.553,0.147,MIA,1610612748,322.6,4863,49
308,0.51,1.56,260,2095,81,34,2153.0,162,202693,Markieff Morris,1115,249,0.308,0.969,0.904,0.335,PHX,1610612756,86.3,3325,47
309,6.09,5.75,5,878,40,20,442.0,5,203104,Marquis Teague,107,11,0.0,0.0,0.0,0.11,BKN,1610612751,93.2,972,20
310,0.5,1.46,106,801,78,31,971.0,97,201578,Marreese Speights,504,124,0.415,0.99,1.0,0.367,GSW,1610612744,33.4,1373,47
311,0.88,1.55,44,2028,77,35,2127.0,38,101110,Martell Webster,752,52,0.295,1.105,0.962,0.276,WAS,1610612764,70.5,2724,42
312,0.5,1.25,152,1474,66,42,1674.0,58,101107,Marvin Williams,603,77,0.164,0.672,0.597,0.24,UTA,1610612762,52.1,2508,24
313,0.47,1.53,272,1042,69,33,1272.0,243,203486,Mason Plumlee,517,286,0.121,1.045,1.056,0.283,BKN,1610612751,46.6,1829,36
314,0.44,1.22,63,1743,63,18,1735.0,54,2440,Matt Barnes,625,76,0.381,0.815,0.895,0.248,LAC,1610612746,51.2,2516,45
315,0.42,1.09,25,635,61,18,690.0,14,2588,Matt Bonner,197,19,0.12,0.714,0.526,0.172,SAS,1610612759,20.8,1144,43
316,2.98,3.04,20,1863,72,43,1271.0,9,203521,Matthew Dellavedova,339,17,0.25,0.889,0.706,0.147,CLE,1610612739,116.4,2300,29
317,1.17,1.87,22,1417,80,58,1950.0,77,203090,Maurice Harkless,592,94,0.318,0.974,0.989,0.288,ORL,1610612753,64.1,2059,22
318,0.34,1.38,7,15,2,0,27.0,6,2408,Melvin Ely,6,8,0.0,1.0,0.75,0.214,NOP,1610612740,0.6,28,2
319,1.2,2.19,27,332,29,19,388.0,14,1897,Metta World Peace,139,18,0.185,0.857,0.444,0.272,NYK,1610612752,18.6,511,10
320,0.27,1.09,53,293,40,20,355.0,44,203086,Meyers Leonard,98,52,0.151,0.818,0.827,0.172,POR,1610612757,10.3,570,20
321,0.82,1.64,133,856,55,19,831.0,56,201563,Michael Beasley,436,61,0.308,0.839,0.934,0.311,MIA,1610612748,38.3,1402,36
322,4.48,4.44,112,5184,70,52,2414.0,73,203487,Michael Carter-Williams,1167,105,0.286,0.849,0.638,0.188,PHI,1610612755,459.6,6213,18
323,0.45,1.39,24,195,20,19,225.0,7,200839,Michael Harris,84,16,0.417,1.143,0.875,0.239,UTA,1610612762,8.1,352,1
324,1.18,1.89,57,1303,61,27,1472.0,83,203077,Michael Kidd-Gilchrist,438,117,0.561,1.012,0.846,0.269,CHA,1610612766,51.2,1628,34
325,5.37,5.15,143,5711,73,27,2446.0,43,201144,Mike Conley,1256,45,0.308,0.605,0.533,0.197,MEM,1610612763,546.6,6370,46
326,0.71,1.52,161,2969,82,34,2584.0,66,2399,Mike Dunleavy,929,92,0.516,1.0,0.783,0.255,CHI,1610612741,92.2,3642,48
327,6.28,5.65,2,161,11,8,77.0,0,2229,Mike James,11,0,0.0,0.0,0.0,0.063,CHI,1610612741,16.6,176,3
328,0.8,1.46,174,1925,82,32,1706.0,23,2034,Mike Miller,579,29,0.322,0.261,0.276,0.226,MEM,1610612763,62.2,2560,50
329,0.28,1.06,22,223,20,10,215.0,40,203488,Mike Muscala,76,47,0.636,0.6,0.596,0.175,ATL,1610612737,7.7,435,10
330,0.4,1.16,161,1586,79,43,1454.0,201,203118,Mike Scott,750,245,0.472,1.025,0.882,0.306,ATL,1610612737,47.4,2450,36
331,0.38,1.49,200,1474,80,33,1964.0,288,203101,Miles Plumlee,646,403,0.12,0.913,0.797,0.207,PHX,1610612756,77.4,3125,47
332,0.37,1.38,87,427,48,41,465.0,85,203545,Miroslav Raduljica,181,99,0.184,1.012,0.909,0.266,MIL,1610612749,15.7,681,7
333,0.39,0.9,44,1182,71,31,1373.0,39,203141,Mirza Teletovic,613,66,0.136,0.564,0.545,0.269,BKN,1610612751,34.1,2275,40
334,5.25,4.75,41,3454,74,25,1833.0,10,2590,Mo Williams,721,12,0.39,0.4,0.333,0.177,POR,1610612757,322.6,4078,49
335,3.58,3.91,127,4937,82,33,3023.0,38,101145,Monta Ellis,1560,44,0.433,0.5,0.523,0.269,DAL,1610612742,378.4,5810,49
336,5.42,4.88,1,22,3,1,11.0,0,201203,Mustafa Shakur,1,0,0.0,0.0,0.0,0.04,OKC,1610612760,2.0,25,2
337,3.06,3.15,21,770,47,11,494.0,26,201986,Nando De Colo,177,31,0.476,0.731,0.613,0.19,TOR,1610612761,49.0,931,36
338,4.76,4.67,28,1407,44,22,866.0,13,101126,Nate Robinson,457,18,0.25,1.0,0.833,0.285,DEN,1610612743,124.9,1604,22
339,4.41,4.14,56,2354,57,47,1273.0,28,203489,Nate Wolters,410,36,0.179,0.679,0.667,0.148,MIL,1610612749,190.3,2761,10
340,0.31,1.43,77,398,80,33,562.0,48,1737,Nazr Mohammed,124,60,0.156,0.583,0.733,0.169,CHI,1610612741,17.4,732,47
341,6.06,5.32,0,200,23,7,134.0,2,203517,Nemanja Nedovic,24,3,0.0,1.0,0.667,0.103,GSW,1610612744,20.7,234,16
342,0.52,1.81,390,1867,53,23,1560.0,210,2403,Nene,754,334,0.338,0.743,0.68,0.283,WAS,1610612764,80.3,2668,30
343,5.8,5.15,52,2565,71,29,1173.0,46,201979,Nick Calathes,347,53,0.231,1.043,0.83,0.116,MEM,1610612763,255.8,2979,42
344,0.44,1.17,221,1236,81,23,1353.0,136,2555,Nick Collison,338,140,0.222,0.654,0.664,0.131,OKC,1610612760,50.4,2587,58
345,2.2,2.87,106,2269,64,43,1809.0,31,201156,Nick Young,1144,41,0.538,0.806,0.659,0.442,LAL,1610612747,123.8,2591,21
346,1.13,1.78,239,3976,82,28,2956.0,73,201587,Nicolas Batum,1070,111,0.155,1.0,0.685,0.186,POR,1610612757,170.2,5753,54
347,0.47,1.56,312,1435,54,27,1663.0,471,201593,Nikola Pekovic,944,551,0.141,0.987,0.915,0.432,MIN,1610612750,56.8,2184,27
348,0.36,1.32,219,1931,57,38,1812.0,246,202696,Nikola Vucevic,811,300,0.338,0.967,0.843,0.225,ORL,1610612753,79.0,3599,19
349,4.34,4.24,27,3265,82,28,2014.0,14,202708,Norris Cole,527,18,0.148,0.714,0.556,0.127,MIA,1610612748,292.2,4137,54
350,1.67,2.2,137,1720,51,41,1314.0,28,201564,O.J. Mayo,592,33,0.277,0.571,0.606,0.292,MIL,1610612749,74.2,2028,10
351,0.3,1.27,3,46,21,5,92.0,12,203136,Ognjen Kuzmic,15,19,0.0,0.833,0.579,0.155,GSW,1610612744,2.1,97,16
352,0.3,1.17,71,625,48,16,968.0,140,201600,Omer Asik,280,153,0.254,0.943,0.895,0.187,HOU,1610612745,29.2,1495,32
353,0.72,1.31,39,1287,71,25,1283.0,60,201956,Omri Casspi,490,77,0.205,0.917,0.818,0.211,HOU,1610612745,50.8,2319,46
354,1.44,2.19,5,371,45,11,392.0,2,203111,Orlando Johnson,100,9,0.8,1.0,0.333,0.188,SAC,1610612758,19.4,531,34
355,0.78,1.34,0,35,6,4,47.0,4,201785,Othyus Jeffers,9,5,0.0,0.0,0.0,0.173,MIN,1610612750,1.2,52,2
356,0.82,1.55,5,331,37,17,319.0,12,203490,Otto Porter,78,16,1.0,0.667,0.5,0.186,WAS,1610612764,10.9,420,20
357,0.92,1.66,50,2399,81,33,2490.0,111,200782,PJ Tucker,760,171,0.16,0.613,0.573,0.239,PHX,1610612756,87.9,3175,48
358,4.98,4.34,32,2262,66,37,1283.0,21,203143,Pablo Prigioni,252,28,0.156,0.19,0.143,0.082,NYK,1610612752,223.2,3086,29
359,3.67,3.71,16,2791,56,17,1751.0,29,201976,Patrick Beverley,573,37,0.25,0.586,0.649,0.169,HOU,1610612745,209.1,3382,39
360,0.39,1.12,132,1428,64,27,1506.0,85,202335,Patrick Patterson,537,106,0.409,0.859,0.802,0.21,TOR,1610612761,47.7,2554,37
361,3.71,3.37,78,2929,81,19,1527.0,45,201988,Patty Mills,826,61,0.179,0.8,0.623,0.234,SAS,1610612759,198.6,3531,62
362,0.6,1.78,550,2560,60,39,1884.0,268,2200,Pau Gasol,1041,302,0.356,0.899,0.818,0.243,LAL,1610612747,127.0,4279,21
363,2.27,2.93,260,4508,80,26,2898.0,119,202331,Paul George,1737,163,0.388,0.866,0.644,0.305,IND,1610612754,278.4,5703,54
364,0.96,1.89,368,3252,73,37,2453.0,283,200794,Paul Millsap,1315,332,0.372,0.823,0.738,0.275,ATL,1610612737,150.4,4781,36
365,1.16,2.14,132,2509,74,33,2071.0,50,1718,Paul Pierce,992,76,0.235,0.6,0.579,0.28,BKN,1610612751,126.5,3543,41
