,BetterPPP,FG,FGA,FGAG,FGM,FGMG,FGm,FGmG,FT,GP,P,PPG,PPP,PlayerFirstName,PlayerIDSID,PlayerLastName,PlayerNumber,PlusOne,Points,Poss,PossG,SF,Score,TO,TeamIDSID,TeamName,TeamNameAbbreviation,TeamShortName,Time,WorsePPP,aFG,name,season,seasonType
42,48,61.1650485437,103,1.56060606061,63,0.954545454545,40,0.606060606061,18.1818181818,66,F,2.25757575758,1.12879002094,Kenneth,202702,Faried,35,3.0303030303,149,132,2.0,18.1818181818,59.0909090909,6.81818181818,1610612743,Denver Nuggets,DEN,Denver,16.2161998749,171,61.1650485437,Offensive,2015,Reg
43,169,43.0463576159,151,1.86419753086,65,0.802469135802,86,1.06172839506,4.84848484848,81,F,1.77777777778,0.872726976871,Jared,203096,Sullinger,7,1.81818181818,144,165,2.03703703704,4.84848484848,41.2121212121,5.45454545455,1610612738,Boston Celtics,BOS,Boston,16.7854003906,50,45.6953642384,Offensive,2015,Reg
44,41,62.5,112,1.93103448276,70,1.20689655172,42,0.724137931034,13.3802816901,58,C,2.81034482759,1.14788997173,Cole,202332,Aldrich,45,3.52112676056,163,142,2.44827586207,13.3802816901,57.7464788732,11.2676056338,1610612746,Los Angeles Clippers,LAC,LAClippers,43.2927017212,178,62.5,Offensive,2015,Reg
45,144,53.0434782609,115,1.71641791045,61,0.910447761194,54,0.805970149254,13.3757961783,67,C,2.19402985075,0.936305999756,Nerlens,203457,Noel,4,2.54777070064,147,157,2.34328358209,12.7388535032,49.0445859873,15.923566879,1610612755,Philadelphia 76ers,PHI,Philadelphia,18.4272003174,75,53.0434782609,Offensive,2015,Reg
46,165,44.5945945946,148,4.22857142857,66,1.88571428571,82,2.34285714286,6.74846625767,35,F,4.11428571429,0.883436024189,Blake,201933,Griffin,32,1.84049079755,144,163,4.65714285714,4.90797546012,45.3987730061,4.29447852761,1610612746,Los Angeles Clippers,LAC,LAClippers,21.0051994324,54,44.9324324324,Offensive,2015,Reg
47,45,46.2809917355,121,1.49382716049,56,0.691358024691,65,0.802469135802,4.61538461538,81,F,1.81481481481,1.13076996803,Marvin ,101107,Williams,2,1.53846153846,147,130,1.6049382716,4.61538461538,46.1538461538,3.84615384615,1610612766,Charlotte Hornets,CHA,Charlotte,14.8402004242,174,57.0247933884,Offensive,2015,Reg
48,79,59.8039215686,102,1.29113924051,61,0.772151898734,41,0.518987341772,10.0,79,F-C,1.75949367089,1.06922996044,Greg,202328,Monroe,15,1.53846153846,139,130,1.64556962025,9.23076923077,53.8461538462,13.0769230769,1610612749,Milwaukee Bucks,MIL,Milwaukee,10.8063001633,140,59.8039215686,Offensive,2015,Reg
49,42,55.0561797753,89,1.34848484848,49,0.742424242424,40,0.606060606061,20.5128205128,66,F,2.0303030303,1.14530003071,Brandon,101138,Bass,2,4.2735042735,134,117,1.77272727273,20.5128205128,58.1196581197,7.69230769231,1610612747,Los Angeles Lakers,LAL,LALakers,27.2726993561,177,55.0561797753,Offensive,2015,Reg
50,128,49.1525423729,118,1.61643835616,58,0.794520547945,60,0.821917808219,8.63309352518,73,C,1.83561643836,0.964029014111,Jordan,201941,Hill,27,0.719424460432,134,139,1.90410958904,8.63309352518,48.9208633094,7.19424460432,1610612754,Indiana Pacers,IND,Indiana,19.8288002014,91,49.1525423729,Offensive,2015,Reg
51,179,41.4012738854,157,2.66101694915,65,1.10169491525,92,1.5593220339,8.88888888889,59,F-C,2.5593220339,0.8388890028,Myles,1626167,Turner,33,0.555555555556,151,180,3.05084745763,8.33333333333,43.8888888889,4.44444444444,1610612754,Indiana Pacers,IND,Indiana,27.8206996918,40,41.7197452229,Offensive,2015,Reg
52,127,47.0085470085,117,1.91803278689,55,0.901639344262,62,1.01639344262,16.3120567376,61,F,2.22950819672,0.964538991451,Tim,1495,Duncan,21,4.25531914894,136,141,2.31147540984,14.8936170213,49.6453900709,4.96453900709,1610612759,San Antonio Spurs,SAS,SanAntonio,24.2268009186,92,47.0085470085,Offensive,2015,Reg
53,99,53.7037037037,108,2.03773584906,58,1.09433962264,50,0.943396226415,9.3023255814,53,C,2.47169811321,1.01549994946,Jahil,1626143,Okafor,8,1.5503875969,131,129,2.43396226415,8.52713178295,51.9379844961,8.52713178295,1610612755,Philadelphia 76ers,PHI,Philadelphia,13.0964002609,120,53.7037037037,Offensive,2015,Reg
54,91,46.017699115,113,1.63768115942,52,0.753623188406,61,0.884057971014,11.2781954887,69,C,2.0,1.03759002686,Kelly,203482,Olynyk,41,1.5037593985,138,133,1.92753623188,9.77443609023,46.6165413534,5.26315789474,1610612738,Boston Celtics,BOS,Boston,19.4444007874,128,53.982300885,Offensive,2015,Reg
55,103,41.8803418803,117,1.4625,49,0.6125,68,0.85,7.51879699248,80,C,1.6625,1.0,Frank,1626163,Kaminsky,44,1.5037593985,133,133,1.6625,7.51879699248,42.8571428571,6.01503759399,1610612766,Charlotte Hornets,CHA,Charlotte,20.5247001648,106,51.2820512821,Offensive,2015,Reg
56,56,53.9325842697,89,1.0987654321,48,0.592592592593,41,0.506172839506,17.7966101695,81,F-C,1.61728395062,1.11017000675,Aron,203382,Baynes,12,0.847457627119,131,118,1.45679012346,14.406779661,57.6271186441,6.77966101695,1610612765,Detroit Pistons,DET,Detroit,22.3484992981,163,53.9325842697,Offensive,2015,Reg
57,61,50.5050505051,99,1.76785714286,50,0.892857142857,49,0.875,10.4347826087,56,F-C,2.26785714286,1.10434997082,Joffrey,203530,Lauvergne,77,0.869565217391,127,115,2.05357142857,9.5652173913,53.0434782609,4.34782608696,1610612743,Denver Nuggets,DEN,Denver,24.6252994537,158,52.5252525253,Offensive,2015,Reg
58,86,57.3170731707,82,1.01234567901,47,0.58024691358,35,0.432098765432,28.3333333333,81,F,1.54320987654,1.04166996479,Ed,202334,Davis,17,8.33333333333,125,120,1.48148148148,28.3333333333,55.0,11.6666666667,1610612757,Portland Trail Blazers,POR,Portland,24.8962993622,132,57.3170731707,Offensive,2015,Reg
59,73,47.619047619,105,1.47887323944,50,0.704225352113,55,0.774647887324,10.4838709677,71,F-C,1.88732394366,1.08064997196,Marreese,201578,Speights,5,0.806451612903,134,124,1.74647887324,8.87096774194,50.0,5.64516129032,1610612744,Golden State Warriors,GSW,GoldenState,21.7544002533,146,52.8571428571,Offensive,2015,Reg
60,134,44.6601941748,103,1.71666666667,46,0.766666666667,57,0.95,16.6666666667,60,C-F,2.1,0.954545021057,Tyler,203092,Zeller,44,3.78787878788,126,132,2.2,13.6363636364,47.7272727273,9.09090909091,1610612738,Boston Celtics,BOS,Boston,34.4648017883,84,44.6601941748,Offensive,2015,Reg
61,124,43.3333333333,90,1.2,39,0.52,51,0.68,24.21875,75,C,1.65333333333,0.96875,Zaza,2585,Pachulia,27,2.34375,124,128,1.70666666667,23.4375,52.34375,7.8125,1610612742,Dallas Mavericks,DAL,Dallas,17.8770999908,94,43.3333333333,Offensive,2015,Reg
62,22,60.0,80,1.33333333333,48,0.8,32,0.533333333333,23.7623762376,60,C,2.13333333333,1.26733005047,Jonas,202685,Valanciunas,17,7.92079207921,128,101,1.68333333333,22.7722772277,63.3663366337,3.9603960396,1610612761,Toronto Raptors,TOR,Toronto,14.2053003311,197,60.0,Offensive,2015,Reg
63,70,60.6060606061,66,1.08196721311,40,0.655737704918,26,0.426229508197,29.2452830189,61,C,1.88524590164,1.08491003513,Rudy,203497,Gobert,27,0.943396226415,115,106,1.73770491803,25.4716981132,63.2075471698,9.43396226415,1610612762,Utah Jazz,UTA,Utah,17.4916992188,149,60.6060606061,Offensive,2015,Reg
64,36,68.3544303797,79,1.03947368421,54,0.710526315789,25,0.328947368421,17.8217821782,76,C,1.55263157895,1.16831994057,Clint,203991,Capela,15,5.94059405941,118,101,1.32894736842,15.8415841584,61.3861386139,9.90099009901,1610612745,Houston Rockets,HOU,Houston,18.5321006775,183,68.3544303797,Offensive,2015,Reg
65,151,43.5185185185,108,1.54285714286,47,0.671428571429,61,0.871428571429,5.0,70,F,1.58571428571,0.925000011921,Darrell,201589,Arthur,0,1.66666666667,111,120,1.71428571429,5.0,42.5,6.66666666667,1610612743,Denver Nuggets,DEN,Denver,20.7611999512,68,47.2222222222,Offensive,2015,Reg
66,182,41.3793103448,116,1.52631578947,48,0.631578947368,68,0.894736842105,3.84615384615,76,F,1.42105263158,0.830769002438,Luis,2449,Scola,4,0.769230769231,108,130,1.71052631579,3.84615384615,39.2307692308,7.69230769231,1610612761,Toronto Raptors,TOR,Toronto,18.439699173,37,44.3965517241,Offensive,2015,Reg
67,93,54.0229885057,87,1.06097560976,47,0.573170731707,40,0.487804878049,11.5044247788,82,C,1.42682926829,1.035400033,Robin,201577,Lopez,8,0.0,117,113,1.37804878049,10.6194690265,53.0973451327,11.5044247788,1610612752,New York Knicks,NYK,NewYork,12.9736003876,126,54.0229885057,Offensive,2015,Reg
68,116,50.0,100,1.2987012987,50,0.649350649351,50,0.649350649351,9.73451327434,77,C,1.45454545455,0.991150021553,Kosta,201585,Koufos,41,2.65486725664,112,113,1.46753246753,8.84955752212,49.5575221239,4.42477876106,1610612758,Sacramento Kings,SAC,Sacramento,21.0037002563,103,50.0,Offensive,2015,Reg
