,AGE,BLK,BLKA,CFID,CFPARAMS,GP,L,MIN,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_OFF_TOV,OPP_PTS_PAINT,PF,PFD,PLAYER_ID,PLAYER_NAME,PTS_2ND_CHANCE,PTS_FB,PTS_OFF_TOV,PTS_PAINT,TEAM_ABBREVIATION,TEAM_ID,W,W_PCT
48,27.0,0.0,0.0,5,"1133,1610612766",6,4,26.59,0.15,0.15,0.3,0.53,0.15,0.0,1133,Corey Beck,0.0,0.19,0.08,0.23,CHH,1610612766.0,2,0.333
49,29.0,0.02,0.01,5,"916,1610612747",12,6,208.916666667,0.27,0.28,0.36,0.88,0.13,0.0,916,Corie Blount,0.03,0.0,0.01,0.11,LAL,1610612747.0,6,0.5
50,29.0,0.04,0.01,5,"905,1610612754",16,6,466.703333333,0.32,0.25,0.29,0.75,0.09,0.0,905,Dale Davis,0.08,0.02,0.06,0.22,IND,1610612754.0,10,0.625
51,37.0,0.0,0.02,5,"107,1610612760",10,6,172.466666667,0.35,0.22,0.24,0.79,0.06,0.0,107,Dale Ellis,0.03,0.0,0.04,0.07,SEA,1610612760.0,4,0.4
52,24.0,0.01,0.04,5,"757,1610612757",4,3,166.685,0.23,0.37,0.4,1.13,0.08,0.0,757,Damon Stoudamire,0.04,0.07,0.03,0.11,POR,1610612757.0,1,0.25
53,32.0,0.02,0.0,5,"105,1610612748",2,1,61.8716666667,0.26,0.24,0.19,0.84,0.05,0.0,105,Dan Majerle,0.03,0.0,0.03,0.03,MIA,1610612748.0,1,0.5
54,31.0,0.0,0.0,5,"198,1610612739",3,3,9.39,0.11,0.0,0.11,0.43,0.11,0.0,198,Danny Ferry,0.0,0.0,0.0,0.0,CLE,1610612739.0,0,0.0
55,32.0,0.09,0.03,5,"764,1610612759",9,5,352.713333333,0.2,0.18,0.33,0.62,0.08,0.0,764,David Robinson,0.11,0.03,0.05,0.23,SAS,1610612759.0,4,0.444
56,25.0,2.11,0.0,5,"710,1610612751",1,1,0.473333333333,0.0,0.0,0.0,0.0,0.0,0.0,710,David Vaughn,0.0,0.0,0.0,0.0,NJN,1610612751.0,0,0.0
57,27.0,0.0,0.02,5,"133,1610612766",9,5,286.301666667,0.28,0.2,0.32,0.7,0.09,0.0,133,David Wesley,0.05,0.06,0.03,0.07,CHH,1610612766.0,4,0.444
58,34.0,0.0,0.0,5,"766,1610612760",3,1,12.9166666667,0.54,0.46,0.62,1.24,0.08,0.0,766,David Wingate,0.15,0.08,0.23,0.31,SEA,1610612760.0,2,0.667
59,24.0,0.0,0.0,5,"1545,1610612750",1,1,2.95,0.0,0.68,0.68,0.0,0.0,0.0,1545,DeJuan Wheat,0.0,0.68,0.68,0.68,MIN,1610612750.0,0,0.0
60,34.0,0.02,0.0,5,"209,1610612766",9,5,169.421666667,0.24,0.26,0.38,0.61,0.12,0.0,209,Dell Curry,0.04,0.09,0.08,0.06,CHH,1610612766.0,4,0.444
61,37.0,0.02,0.01,5,"23,1610612741",21,6,722.195,0.21,0.22,0.27,0.69,0.12,0.01,23,Dennis Rodman,0.08,0.0,0.02,0.09,CHI,1610612741.0,15,0.714
62,29.0,0.0,0.02,5,"192,1610612756",4,3,62.3716666667,0.18,0.24,0.29,1.06,0.03,0.0,192,Dennis Scott,0.03,0.05,0.0,0.03,PHX,1610612756.0,1,0.25
63,23.0,0.01,0.01,5,"1507,1610612739",4,3,103.096666667,0.25,0.34,0.46,0.7,0.1,0.0,1507,Derek Anderson,0.02,0.05,0.09,0.1,CLE,1610612739.0,1,0.25
64,23.0,0.0,0.02,5,"965,1610612747",13,6,279.086666667,0.41,0.21,0.34,0.95,0.12,0.01,965,Derek Fisher,0.01,0.05,0.09,0.11,LAL,1610612747.0,7,0.538
65,31.0,0.03,0.02,5,"365,1610612754",15,6,284.333333333,0.33,0.15,0.3,0.65,0.18,0.0,365,Derrick McKey,0.02,0.01,0.05,0.08,IND,1610612754.0,9,0.6
66,35.0,0.0,0.02,5,"96,1610612760",10,6,373.671666667,0.3,0.29,0.29,0.9,0.06,0.0,96,Detlef Schrempf,0.07,0.1,0.1,0.22,SEA,1610612760.0,4,0.4
67,26.0,0.01,0.04,5,"54,1610612741",13,2,72.62,0.33,0.22,0.3,0.77,0.14,0.0,54,Dickey Simpkins,0.0,0.0,0.14,0.11,CHI,1610612741.0,11,0.846
68,32.0,0.07,0.01,5,"87,1610612737",4,3,135.838333333,0.21,0.28,0.32,0.8,0.07,0.0,87,Dikembe Mutombo,0.08,0.01,0.04,0.16,ATL,1610612737.0,1,0.25
69,32.0,0.0,0.07,5,"140,1610612766",4,2,27.9033333333,0.22,0.04,0.22,0.57,0.14,0.0,140,Donald Royal,0.04,0.0,0.04,0.07,CHH,1610612766.0,2,0.5
70,25.0,0.0,0.0,5,"1003,1610612737",2,1,4.095,0.49,0.49,0.73,0.0,0.0,0.0,1003,Drew Barry,0.0,0.0,0.0,0.0,ATL,1610612737.0,1,0.5
71,30.0,0.0,0.0,5,"190,1610612748",1,1,5.5,0.0,0.36,0.36,0.36,0.0,0.0,190,Duane Causwell,0.0,0.0,0.0,0.0,MIA,1610612748.0,0,0.0
72,39.0,0.0,0.0,5,"698,1610612745",5,3,87.855,0.31,0.28,0.32,0.96,0.11,0.01,698,Eddie Johnson,0.02,0.05,0.02,0.05,HOU,1610612745.0,2,0.4
73,26.0,0.04,0.03,5,"224,1610612747",13,6,476.036666667,0.37,0.26,0.38,0.91,0.08,0.0,224,Eddie Jones,0.05,0.1,0.08,0.14,LAL,1610612747.0,7,0.538
74,29.0,0.07,0.03,5,"922,1610612747",13,6,179.61,0.36,0.23,0.33,0.92,0.15,0.0,922,Elden Campbell,0.08,0.01,0.02,0.21,LAL,1610612747.0,7,0.538
75,30.0,0.0,0.01,5,"695,1610612737",4,3,89.6333333333,0.25,0.22,0.3,0.8,0.08,0.0,695,Eldridge Recasner,0.06,0.09,0.08,0.02,ATL,1610612737.0,1,0.25
76,30.0,0.0,0.0,5,"785,1610612748",5,3,125.266666667,0.3,0.15,0.23,0.54,0.09,0.0,785,Eric Murdock,0.02,0.06,0.11,0.13,MIA,1610612748.0,2,0.4
77,25.0,0.0,0.05,5,"697,1610612754",2,1,20.2166666667,0.1,0.1,0.49,0.49,0.1,0.0,697,Fred Hoiberg,0.0,0.1,0.2,0.2,IND,1610612754.0,1,0.5
78,33.0,0.04,0.04,5,"202,1610612757",4,3,26.7983333333,0.26,0.11,0.19,0.9,0.07,0.0,202,Gary Grant,0.0,0.0,0.0,0.0,POR,1610612757.0,1,0.25
79,29.0,0.0,0.03,5,"56,1610612760",10,6,427.485,0.33,0.29,0.32,0.89,0.07,0.0,56,Gary Payton,0.05,0.12,0.09,0.28,SEA,1610612760.0,4,0.4
80,31.0,0.01,0.01,5,"45,1610612756",4,3,126.143333333,0.28,0.29,0.25,1.0,0.12,0.0,45,George McCloud,0.07,0.04,0.08,0.11,PHX,1610612756.0,1,0.25
81,31.0,0.01,0.02,5,"779,1610612766",9,5,369.206666667,0.28,0.26,0.34,0.73,0.07,0.0,779,Glen Rice,0.04,0.05,0.07,0.17,CHH,1610612766.0,4,0.444
82,34.0,0.25,0.0,5,"246,1610612737",1,0,4.01666666667,0.5,0.5,0.75,0.0,0.25,0.0,246,Greg Anderson,0.0,0.0,0.0,0.0,ATL,1610612737.0,1,1.0
83,30.0,0.01,0.02,5,"21,1610612760",9,5,117.888333333,0.37,0.31,0.34,0.85,0.14,0.0,21,Greg Anthony,0.02,0.05,0.03,0.07,SEA,1610612760.0,4,0.444
84,29.0,0.01,0.03,5,"323,1610612762",20,7,334.258333333,0.29,0.18,0.28,0.83,0.16,0.0,323,Greg Foster,0.04,0.04,0.04,0.1,UTA,1610612762.0,13,0.65
85,25.0,0.11,0.02,5,"731,1610612762",19,6,336.168333333,0.21,0.19,0.32,0.63,0.15,0.0,731,Greg Ostertag,0.1,0.01,0.04,0.14,UTA,1610612762.0,13,0.684
86,35.0,0.08,0.06,5,"165,1610612745",5,3,190.463333333,0.23,0.25,0.36,0.78,0.09,0.0,165,Hakeem Olajuwon,0.06,0.0,0.04,0.25,HOU,1610612745.0,2,0.4
87,31.0,0.0,0.02,5,"765,1610612760",10,6,337.723333333,0.34,0.31,0.34,0.93,0.07,0.0,765,Hersey Hawkins,0.05,0.05,0.08,0.11,SEA,1610612760.0,4,0.4
88,35.0,0.06,0.03,5,"73,1610612756",3,3,32.585,0.18,0.15,0.37,0.98,0.25,0.0,73,Hot Rod Williams,0.06,0.0,0.06,0.12,PHX,1610612756.0,0,0.0
89,25.0,0.01,0.01,5,"458,1610612762",20,7,368.391666667,0.23,0.18,0.32,0.7,0.11,0.0,458,Howard Eisley,0.01,0.02,0.06,0.11,UTA,1610612762.0,13,0.65
90,27.0,0.0,0.04,5,"375,1610612757",4,3,167.31,0.25,0.37,0.38,1.14,0.07,0.0,375,Isaiah Rider,0.07,0.09,0.13,0.19,POR,1610612757.0,1,0.25
91,30.0,0.02,0.01,5,"462,1610612766",9,5,114.738333333,0.22,0.26,0.44,0.75,0.2,0.0,462,J.R. Reid,0.02,0.02,0.06,0.1,CHH,1610612766.0,4,0.444
92,23.0,0.0,0.0,5,"1521,1610612762",7,2,22.435,0.09,0.27,0.49,0.45,0.0,0.0,1521,Jacque Vaughn,0.0,0.0,0.0,0.0,UTA,1610612762.0,5,0.714
93,25.0,0.02,0.01,5,"147,1610612754",15,5,292.375,0.27,0.14,0.3,0.69,0.13,0.0,147,Jalen Rose,0.02,0.08,0.08,0.12,IND,1610612754.0,10,0.667
94,25.0,0.01,0.02,5,"469,1610612748",5,3,129.456666667,0.28,0.27,0.36,0.76,0.16,0.0,469,Jamal Mashburn,0.03,0.02,0.03,0.03,MIA,1610612748.0,2,0.4
95,30.0,0.0,0.01,5,"1114,1610612759",9,5,318.326666667,0.21,0.18,0.3,0.63,0.1,0.0,1114,Jaren Jackson,0.03,0.03,0.07,0.02,SAS,1610612759.0,4,0.444
96,25.0,0.01,0.02,5,"467,1610612756",4,3,171.4,0.3,0.26,0.29,0.98,0.08,0.0,467,Jason Kidd,0.0,0.12,0.08,0.15,PHX,1610612756.0,1,0.25
97,30.0,0.03,0.02,5,"420,1610612751",3,3,116.763333333,0.35,0.22,0.37,0.72,0.07,0.0,420,Jayson Williams,0.1,0.0,0.03,0.15,NJN,1610612751.0,0,0.0
98,35.0,0.01,0.02,5,"204,1610612762",20,7,635.451666667,0.29,0.14,0.29,0.76,0.08,0.0,204,Jeff Hornacek,0.04,0.06,0.08,0.09,UTA,1610612762.0,13,0.65
99,19.0,0.62,0.62,5,"979,1610612757",1,1,3.21666666667,0.0,0.62,0.0,0.62,0.31,0.0,979,Jermaine O'Neal,0.0,0.0,0.0,0.0,POR,1610612757.0,0,0.0
100,36.0,0.05,0.05,5,"760,1610612760",10,6,212.905,0.3,0.17,0.32,0.68,0.15,0.0,760,Jerome Kersey,0.1,0.07,0.07,0.14,SEA,1610612760.0,4,0.4
101,25.0,0.1,0.02,5,"29,1610612760",6,4,59.5116666667,0.35,0.6,0.44,1.55,0.37,0.0,29,Jim McIlvaine,0.08,0.03,0.0,0.13,SEA,1610612760.0,2,0.333
102,32.0,0.0,0.03,5,"317,1610612752",10,6,314.141666667,0.2,0.12,0.3,0.58,0.11,0.0,317,John Starks,0.05,0.12,0.11,0.13,NYK,1610612752.0,4,0.4
103,36.0,0.01,0.02,5,"304,1610612762",20,7,593.636666667,0.29,0.12,0.27,0.76,0.09,0.0,304,John Stockton,0.02,0.06,0.07,0.15,UTA,1610612762.0,13,0.65
104,28.0,0.0,0.0,5,"468,1610612747",7,2,15.6716666667,0.51,0.06,0.45,0.77,0.06,0.0,468,Jon Barry,0.0,0.0,0.0,0.0,LAL,1610612747.0,5,0.714
105,30.0,0.02,0.0,5,"146,1610612741",16,4,58.8366666667,0.22,0.29,0.2,0.82,0.12,0.0,146,Jud Buechler,0.0,0.0,0.03,0.0,CHI,1610612741.0,12,0.75
106,34.0,0.03,0.04,5,"252,1610612762",20,7,795.38,0.29,0.13,0.29,0.76,0.09,0.0,252,Karl Malone,0.05,0.06,0.11,0.26,UTA,1610612762.0,13,0.65
107,30.0,0.0,0.02,5,"173,1610612748",4,2,58.1783333333,0.28,0.29,0.4,0.65,0.15,0.0,173,Keith Askins,0.0,0.0,0.0,0.0,MIA,1610612748.0,2,0.5
108,22.0,0.0,0.01,5,"1496,1610612751",3,3,76.96,0.4,0.22,0.43,0.83,0.09,0.0,1496,Keith Van Horn,0.08,0.0,0.06,0.21,NJN,1610612751.0,0,0.0
109,23.0,0.12,0.09,5,"1509,1610612757",4,3,57.58,0.28,0.23,0.43,1.08,0.21,0.0,1509,Kelvin Cato,0.05,0.0,0.03,0.24,POR,1610612757.0,1,0.25
110,30.0,0.01,0.04,5,"383,1610612751",3,3,99.8316666667,0.3,0.23,0.41,0.74,0.15,0.0,383,Kendall Gill,0.02,0.06,0.06,0.22,NJN,1610612751.0,0,0.0
111,24.0,0.02,0.0,5,"954,1610612751",3,3,126.0,0.37,0.24,0.4,0.79,0.1,0.0,954,Kerry Kittles,0.07,0.04,0.06,0.1,NJN,1610612751.0,0,0.0
112,22.0,0.06,0.01,5,"708,1610612750",5,3,193.383333333,0.3,0.29,0.36,0.86,0.09,0.01,708,Kevin Garnett,0.08,0.01,0.09,0.25,MIN,1610612750.0,2,0.4
113,32.0,0.01,0.0,5,"134,1610612756",4,3,122.083333333,0.25,0.23,0.21,0.79,0.05,0.0,134,Kevin Johnson,0.02,0.02,0.03,0.1,PHX,1610612756.0,1,0.25
114,35.0,0.02,0.05,5,"788,1610612745",5,3,168.455,0.19,0.28,0.34,0.78,0.12,0.0,788,Kevin Willis,0.1,0.02,0.05,0.17,HOU,1610612745.0,2,0.4
115,19.0,0.04,0.05,5,"977,1610612747",11,6,222.106666667,0.24,0.26,0.31,0.81,0.13,0.0,977,Kobe Bryant,0.04,0.04,0.03,0.17,LAL,1610612747.0,5,0.455
116,29.0,0.01,0.02,5,"913,1610612752",8,5,309.713333333,0.15,0.12,0.34,0.62,0.1,0.0,913,Larry Johnson,0.09,0.05,0.08,0.3,NYK,1610612752.0,3,0.375
117,29.0,0.03,0.03,5,"26,1610612741",18,6,456.676666667,0.24,0.16,0.28,0.71,0.16,0.0,26,Luc Longley,0.09,0.03,0.05,0.17,CHI,1610612741.0,12,0.667
118,27.0,0.0,0.0,5,"446,1610612751",3,3,51.66,0.41,0.23,0.37,0.93,0.21,0.0,446,Lucious Harris,0.02,0.04,0.04,0.04,NJN,1610612751.0,0,0.0
119,23.0,0.0,0.12,5,"990,1610612759",5,1,17.1733333333,0.12,0.23,0.64,0.93,0.12,0.0,990,Malik Rose,0.0,0.23,0.0,0.35,SAS,1610612759.0,4,0.8
120,24.0,0.1,0.0,5,"712,1610612747",4,1,10.02,0.8,0.1,0.2,1.4,0.2,0.0,712,Mario Bennett,0.2,0.0,0.0,0.2,LAL,1610612747.0,3,0.75
121,34.0,0.0,0.0,5,"53,1610612745",5,3,133.598333333,0.23,0.31,0.37,0.84,0.07,0.0,53,Mario Elie,0.03,0.04,0.05,0.12,HOU,1610612745.0,2,0.4
122,33.0,0.02,0.04,5,"95,1610612756",4,3,94.1433333333,0.22,0.2,0.22,0.85,0.17,0.0,95,Mark Bryant,0.12,0.01,0.06,0.28,PHX,1610612756.0,1,0.25
123,33.0,0.0,0.01,5,"349,1610612754",16,6,494.741666667,0.29,0.26,0.34,0.79,0.06,0.0,349,Mark Jackson,0.02,0.02,0.04,0.13,IND,1610612754.0,10,0.625
124,25.0,0.0,0.0,5,"998,1610612754",7,3,41.3016666667,0.19,0.19,0.46,0.53,0.19,0.0,998,Mark Pope,0.05,0.12,0.05,0.19,IND,1610612754.0,4,0.571
125,27.0,0.04,0.0,5,"1110,1610612748",3,2,27.48,0.33,0.33,0.55,0.51,0.15,0.0,1110,Mark Strickland,0.15,0.15,0.15,0.29,MIA,1610612748.0,1,0.333
126,37.0,0.0,0.0,5,"770,1610612754",4,1,10.9616666667,0.18,0.0,0.18,0.18,0.36,0.0,770,Mark West,0.0,0.0,0.0,0.18,IND,1610612754.0,3,0.75
127,21.0,0.0,0.0,5,"1527,1610612756",2,2,4.01666666667,0.0,1.0,0.0,1.0,0.25,0.0,1527,Marko Milic,0.0,0.0,0.5,1.0,PHX,1610612756.0,0,0.0
128,30.0,0.02,0.0,5,"55,1610612748",3,2,45.3,0.33,0.2,0.46,0.84,0.15,0.0,55,Marty Conlon,0.0,0.0,0.04,0.09,MIA,1610612748.0,1,0.333
129,31.0,0.0,0.0,5,"672,1610612745",5,3,70.68,0.13,0.16,0.3,0.59,0.07,0.0,672,Matt Bullard,0.03,0.0,0.07,0.03,HOU,1610612745.0,2,0.4
130,28.0,0.0,0.0,5,"761,1610612766",4,2,22.6866666667,0.26,0.18,0.26,0.62,0.09,0.0,761,Matt Geiger,0.09,0.0,0.0,0.09,CHH,1610612766.0,2,0.5
131,26.0,0.01,0.01,5,"1074,1610612745",5,3,166.001666667,0.19,0.23,0.33,0.65,0.07,0.0,1074,Matt Maloney,0.01,0.03,0.02,0.04,HOU,1610612745.0,2,0.4
132,35.0,0.01,0.01,5,"893,1610612741",21,6,871.923333333,0.23,0.19,0.26,0.71,0.05,0.0,893,Michael Jordan,0.11,0.06,0.14,0.25,CHI,1610612741.0,15,0.714
133,31.0,0.02,0.02,5,"52,1610612750",4,2,57.4883333333,0.28,0.28,0.19,0.59,0.24,0.02,52,Micheal Williams,0.03,0.07,0.03,0.03,MIN,1610612750.0,2,0.5
134,26.0,0.0,0.03,5,"42,1610612759",5,1,29.0433333333,0.07,0.24,0.38,0.83,0.07,0.0,42,Monty Williams,0.14,0.24,0.07,0.28,SAS,1610612759.0,4,0.8
