,AST_PCT,PCT_AST_FGM,PLAYER_ID,PLAYER_NAME,TEAM_ID,YEAR
384,0.297,0.315,201565.0,Derrick Rose,1610612741.0, 2009-10
385,0.332,0.317,2734.0,Devin Harris,1610612751.0, 2009-10
386,0.128,0.615,1717.0,Dirk Nowitzki,1610612742.0, 2009-10
387,0.334,0.277,2548.0,Dwyane Wade,1610612748.0, 2009-10
388,0.149,0.516,2747.0,J.R. Smith,1610612743.0, 2009-10
389,0.163,0.427,2037.0,Jamal Crawford,1610612737.0, 2009-10
390,0.216,0.387,2207.0,Joe Johnson,1610612737.0, 2009-10
391,0.13,0.52,201142.0,Kevin Durant,1610612760.0, 2009-10
392,0.23,0.405,977.0,Kobe Bryant,1610612747.0, 2009-10
393,0.398,0.365,2544.0,LeBron James,1610612739.0, 2009-10
394,0.273,0.462,1938.0,Manu Ginobili,1610612759.0, 2009-10
395,0.103,0.636,201977.0,Marcus Thornton,1610612740.0, 2009-10
396,0.076,0.543,201563.0,Michael Beasley,1610612748.0, 2009-10
397,0.216,0.358,101145.0,Monta Ellis,1610612744.0, 2009-10
398,0.246,0.327,201155.0,Rodney Stuckey,1610612765.0, 2009-10
399,0.367,0.202,201566.0,Russell Westbrook,1610612760.0, 2009-10
400,0.17,0.488,1536.0,Stephen Jackson,1610612766.0, 2009-10
401,0.175,0.553,1495.0,Tim Duncan,1610612759.0, 2009-10
402,0.304,0.289,2225.0,Tony Parker,1610612759.0, 2009-10
403,0.268,0.212,201936.0,Tyreke Evans,1610612758.0, 2009-10
404,0.177,0.378,1713.0,Vince Carter,1610612753.0, 2009-10
405,0.128,0.527,2405.0,Amar'e Stoudemire,1610612752.0, 2010-11
406,0.115,0.559,101154.0,Andray Blatche,1610612764.0, 2010-11
407,0.086,0.636,200745.0,Andrea Bargnani,1610612761.0, 2010-11
408,0.092,0.837,1712.0,Antawn Jamison,1610612739.0, 2010-11
409,0.184,0.67,201933.0,Blake Griffin,1610612746.0, 2010-11
410,0.261,0.374,201943.0,Brandon Jennings,1610612749.0, 2010-11
411,0.087,0.637,201572.0,Brook Lopez,1610612751.0, 2010-11
412,0.137,0.647,2430.0,Carlos Boozer,1610612741.0, 2010-11
413,0.149,0.477,2546.0,Carmelo Anthony,1610612752.0, 2010-11
414,0.128,0.512,101122.0,Danny Granger,1610612754.0, 2010-11
415,0.126,0.6,2561.0,David West,1610612740.0, 2010-11
416,0.149,0.377,202326.0,DeMarcus Cousins,1610612758.0, 2010-11
417,0.448,0.393,101114.0,Deron Williams,1610612751.0, 2010-11
418,0.372,0.274,201565.0,Derrick Rose,1610612741.0, 2010-11
419,0.136,0.631,1717.0,Dirk Nowitzki,1610612742.0, 2010-11
420,0.067,0.532,2730.0,Dwight Howard,1610612753.0, 2010-11
421,0.223,0.367,2548.0,Dwyane Wade,1610612748.0, 2010-11
422,0.197,0.555,201569.0,Eric Gordon,1610612746.0, 2010-11
423,0.075,0.634,201581.0,JJ Hickson,1610612739.0, 2010-11
424,0.23,0.467,2207.0,Joe Johnson,1610612737.0, 2010-11
425,0.127,0.624,201142.0,Kevin Durant,1610612760.0, 2010-11
426,0.128,0.604,2755.0,Kevin Martin,1610612745.0, 2010-11
427,0.258,0.376,977.0,Kobe Bryant,1610612747.0, 2010-11
428,0.099,0.547,200746.0,LaMarcus Aldridge,1610612757.0, 2010-11
429,0.343,0.323,2544.0,LeBron James,1610612748.0, 2010-11
430,0.131,0.649,2449.0,Luis Scola,1610612745.0, 2010-11
431,0.249,0.481,1938.0,Manu Ginobili,1610612759.0, 2010-11
432,0.118,0.453,201563.0,Michael Beasley,1610612750.0, 2010-11
433,0.234,0.408,101145.0,Monta Ellis,1610612744.0, 2010-11
434,0.199,0.781,1888.0,Richard Hamilton,1610612765.0, 2010-11
435,0.422,0.176,201566.0,Russell Westbrook,1610612760.0, 2010-11
436,0.184,0.6,1536.0,Stephen Jackson,1610612766.0, 2010-11
437,0.345,0.259,2225.0,Tony Parker,1610612759.0, 2010-11
438,0.255,0.272,201936.0,Tyreke Evans,1610612758.0, 2010-11
439,0.1,0.492,2216.0,Zach Randolph,1610612763.0, 2010-11
440,0.113,0.523,2744.0,Al Jefferson,1610612762.0, 2011-12
441,0.11,0.779,1712.0,Antawn Jamison,1610612739.0, 2011-12
442,0.156,0.627,201933.0,Blake Griffin,1610612746.0, 2011-12
443,0.264,0.388,201943.0,Brandon Jennings,1610612749.0, 2011-12
444,0.209,0.379,2546.0,Carmelo Anthony,1610612752.0, 2011-12
445,0.091,0.573,101122.0,Danny Granger,1610612754.0, 2011-12
446,0.132,0.623,101135.0,David Lee,1610612744.0, 2011-12
447,0.105,0.64,201942.0,DeMar DeRozan,1610612761.0, 2011-12
448,0.092,0.469,202326.0,DeMarcus Cousins,1610612758.0, 2011-12
449,0.458,0.376,101114.0,Deron Williams,1610612751.0, 2011-12
450,0.119,0.636,1717.0,Dirk Nowitzki,1610612742.0, 2011-12
451,0.162,0.672,2400.0,Drew Gooden,1610612749.0, 2011-12
452,0.098,0.505,2730.0,Dwight Howard,1610612753.0, 2011-12
453,0.209,0.403,2037.0,Jamal Crawford,1610612757.0, 2011-12
454,0.189,0.506,2207.0,Joe Johnson,1610612737.0, 2011-12
455,0.188,0.387,202348.0,Jordan Crawford,1610612764.0, 2011-12
456,0.196,0.641,2746.0,Josh Smith,1610612737.0, 2011-12
457,0.307,0.342,202689.0,Kemba Walker,1610612766.0, 2011-12
458,0.17,0.481,201142.0,Kevin Durant,1610612760.0, 2011-12
459,0.171,0.765,708.0,Kevin Garnett,1610612738.0, 2011-12
460,0.098,0.58,201567.0,Kevin Love,1610612750.0, 2011-12
461,0.237,0.444,977.0,Kobe Bryant,1610612747.0, 2011-12
462,0.324,0.311,202681.0,Kyrie Irving,1610612739.0, 2011-12
463,0.128,0.536,200746.0,LaMarcus Aldridge,1610612757.0, 2011-12
464,0.318,0.374,2544.0,LeBron James,1610612748.0, 2011-12
465,0.221,0.403,101150.0,Lou Williams,1610612755.0, 2011-12
466,0.277,0.409,101145.0,Monta Ellis,1610612749.0, 2011-12
467,0.233,0.574,1718.0,Paul Pierce,1610612738.0, 2011-12
468,0.108,0.441,200752.0,Rudy Gay,1610612763.0, 2011-12
469,0.284,0.218,201566.0,Russell Westbrook,1610612760.0, 2011-12
470,0.137,0.615,1495.0,Tim Duncan,1610612759.0, 2011-12
471,0.404,0.23,2225.0,Tony Parker,1610612759.0, 2011-12
472,0.119,0.548,2744.0,Al Jefferson,1610612762.0, 2012-13
473,0.192,0.641,201933.0,Blake Griffin,1610612746.0, 2012-13
474,0.061,0.625,201572.0,Brook Lopez,1610612751.0, 2012-13
475,0.132,0.658,2430.0,Carlos Boozer,1610612741.0, 2012-13
476,0.137,0.393,2546.0,Carmelo Anthony,1610612752.0, 2012-13
477,0.154,0.49,202326.0,DeMarcus Cousins,1610612758.0, 2012-13
478,0.178,0.396,203079.0,Dion Waiters,1610612739.0, 2012-13
479,0.248,0.436,2548.0,Dwyane Wade,1610612748.0, 2012-13
480,0.147,0.361,2747.0,J.R. Smith,1610612752.0, 2012-13
481,0.148,0.566,2037.0,Jamal Crawford,1610612746.0, 2012-13
482,0.257,0.313,201935.0,James Harden,1610612745.0, 2012-13
483,0.204,0.64,2746.0,Josh Smith,1610612737.0, 2012-13
484,0.358,0.288,201950.0,Jrue Holiday,1610612755.0, 2012-13
485,0.308,0.356,202689.0,Kemba Walker,1610612766.0, 2012-13
486,0.213,0.516,201142.0,Kevin Durant,1610612760.0, 2012-13
487,0.147,0.768,708.0,Kevin Garnett,1610612738.0, 2012-13
488,0.286,0.332,977.0,Kobe Bryant,1610612747.0, 2012-13
489,0.315,0.306,202681.0,Kyrie Irving,1610612739.0, 2012-13
490,0.125,0.542,200746.0,LaMarcus Aldridge,1610612757.0, 2012-13
491,0.344,0.401,2544.0,LeBron James,1610612748.0, 2012-13
492,0.262,0.425,101145.0,Monta Ellis,1610612749.0, 2012-13
493,0.312,0.434,101126.0,Nate Robinson,1610612741.0, 2012-13
494,0.245,0.571,1718.0,Paul Pierce,1610612738.0, 2012-13
495,0.266,0.5,201196.0,Ramon Sessions,1610612766.0, 2012-13
496,0.134,0.413,200752.0,Rudy Gay,1610612761.0, 2012-13
497,0.372,0.248,201566.0,Russell Westbrook,1610612760.0, 2012-13
498,0.298,0.409,201939.0,Stephen Curry,1610612744.0, 2012-13
499,0.151,0.667,1495.0,Tim Duncan,1610612759.0, 2012-13
500,0.396,0.277,2225.0,Tony Parker,1610612759.0, 2012-13
501,0.122,0.613,2744.0,Al Jefferson,1610612766.0, 2013-14
502,0.078,0.669,203076.0,Anthony Davis,1610612740.0, 2013-14
503,0.185,0.652,201933.0,Blake Griffin,1610612746.0, 2013-14
504,0.262,0.38,202688.0,Brandon Knight,1610612749.0, 2013-14
505,0.105,0.711,2430.0,Carlos Boozer,1610612741.0, 2013-14
506,0.156,0.386,2546.0,Carmelo Anthony,1610612752.0, 2013-14
507,0.249,0.398,203081.0,Damian Lillard,1610612757.0, 2013-14
508,0.189,0.505,201942.0,DeMar DeRozan,1610612761.0, 2013-14
509,0.175,0.533,202326.0,DeMarcus Cousins,1610612758.0, 2013-14
510,0.183,0.465,203079.0,Dion Waiters,1610612739.0, 2013-14
511,0.14,0.592,1717.0,Dirk Nowitzki,1610612742.0, 2013-14
512,0.249,0.436,2548.0,Dwyane Wade,1610612748.0, 2013-14
513,0.317,0.315,202738.0,Isaiah Thomas,1610612758.0, 2013-14
514,0.181,0.511,2037.0,Jamal Crawford,1610612746.0, 2013-14
515,0.266,0.341,201935.0,James Harden,1610612745.0, 2013-14
516,0.347,0.263,201952.0,Jeff Teague,1610612737.0, 2013-14
517,0.392,0.266,202322.0,John Wall,1610612764.0, 2013-14
518,0.291,0.323,202689.0,Kemba Walker,1610612766.0, 2013-14
519,0.259,0.472,201142.0,Kevin Durant,1610612760.0, 2013-14
520,0.205,0.655,201567.0,Kevin Love,1610612750.0, 2013-14
521,0.311,0.31,202681.0,Kyrie Irving,1610612739.0, 2013-14
522,0.128,0.6,200746.0,LaMarcus Aldridge,1610612757.0, 2013-14
523,0.311,0.416,2544.0,LeBron James,1610612748.0, 2013-14
524,0.292,0.307,203487.0,Michael Carter-Williams,1610612755.0, 2013-14
525,0.245,0.337,101145.0,Monta Ellis,1610612742.0, 2013-14
526,0.091,0.587,201156.0,Nick Young,1610612747.0, 2013-14
527,0.184,0.591,2200.0,Pau Gasol,1610612747.0, 2013-14
528,0.177,0.494,202331.0,Paul George,1610612754.0, 2013-14
529,0.16,0.694,200794.0,Paul Millsap,1610612737.0, 2013-14
530,0.146,0.341,200752.0,Rudy Gay,1610612758.0, 2013-14
531,0.372,0.301,201939.0,Stephen Curry,1610612744.0, 2013-14
532,0.159,0.669,1495.0,Tim Duncan,1610612759.0, 2013-14
533,0.31,0.36,2225.0,Tony Parker,1610612759.0, 2013-14
534,0.313,0.317,201936.0,Tyreke Evans,1610612740.0, 2013-14
535,0.124,0.463,2216.0,Zach Randolph,1610612763.0, 2013-14
536,0.11,0.597,2744.0,Al Jefferson,1610612766.0, 2014-15
537,0.109,0.715,203076.0,Anthony Davis,1610612740.0, 2014-15
538,0.246,0.674,201933.0,Blake Griffin,1610612746.0, 2014-15
539,0.272,0.416,202688.0,Brandon Knight,1610612756.0, 2014-15
540,0.044,0.648,201572.0,Brook Lopez,1610612751.0, 2014-15
541,0.285,0.331,203081.0,Damian Lillard,1610612757.0, 2014-15
542,0.174,0.45,201942.0,DeMar DeRozan,1610612761.0, 2014-15
543,0.202,0.522,202326.0,DeMarcus Cousins,1610612758.0, 2014-15
544,0.289,0.346,201565.0,Derrick Rose,1610612741.0, 2014-15
545,0.101,0.715,1717.0,Dirk Nowitzki,1610612742.0, 2014-15
546,0.3,0.35,2548.0,Dwyane Wade,1610612748.0, 2014-15
547,0.211,0.438,202330.0,Gordon Hayward,1610612762.0, 2014-15
548,0.269,0.424,202738.0,Isaiah Thomas,1610612738.0, 2014-15
549,0.16,0.476,2037.0,Jamal Crawford,1610612746.0, 2014-15
550,0.34,0.278,201935.0,James Harden,1610612745.0, 2014-15
551,0.367,0.279,201952.0,Jeff Teague,1610612737.0, 2014-15
552,0.446,0.256,202322.0,John Wall,1610612764.0, 2014-15
553,0.272,0.349,202689.0,Kemba Walker,1610612766.0, 2014-15
554,0.137,0.696,202691.0,Klay Thompson,1610612744.0, 2014-15
555,0.236,0.325,202681.0,Kyrie Irving,1610612739.0, 2014-15
556,0.089,0.493,200746.0,LaMarcus Aldridge,1610612757.0, 2014-15
557,0.366,0.345,2544.0,LeBron James,1610612739.0, 2014-15
558,0.136,0.397,101150.0,Lou Williams,1610612761.0, 2014-15
559,0.374,0.275,203487.0,Michael Carter-Williams,1610612749.0, 2014-15
560,0.2,0.37,101145.0,Monta Ellis,1610612742.0, 2014-15
561,0.106,0.656,202696.0,Nikola Vucevic,1610612753.0, 2014-15
562,0.185,0.378,200752.0,Rudy Gay,1610612758.0, 2014-15
563,0.43,0.23,201566.0,Russell Westbrook,1610612760.0, 2014-15
564,0.358,0.444,201939.0,Stephen Curry,1610612744.0, 2014-15
565,0.316,0.311,201936.0,Tyreke Evans,1610612740.0, 2014-15
566,0.188,0.389,203506.0,Victor Oladipo,1610612753.0, 2014-15
567,0.098,0.54,203952.0,Andrew Wiggins,1610612750.0, 2015-16
568,0.1,0.741,203076.0,Anthony Davis,1610612740.0, 2015-16
569,0.153,0.538,203078.0,Bradley Beal,1610612764.0, 2015-16
570,0.234,0.367,202688.0,Brandon Knight,1610612756.0, 2015-16
571,0.106,0.592,201572.0,Brook Lopez,1610612751.0, 2015-16
572,0.211,0.362,203468.0,CJ McCollum,1610612757.0, 2015-16
573,0.209,0.36,2546.0,Carmelo Anthony,1610612752.0, 2015-16
574,0.129,0.69,2547.0,Chris Bosh,1610612748.0, 2015-16
575,0.493,0.167,101108.0,Chris Paul,1610612746.0, 2015-16
576,0.33,0.303,203081.0,Damian Lillard,1610612757.0, 2015-16
577,0.208,0.296,201942.0,DeMar DeRozan,1610612761.0, 2015-16
578,0.167,0.602,202326.0,DeMarcus Cousins,1610612758.0, 2015-16
579,0.25,0.291,201565.0,Derrick Rose,1610612741.0, 2015-16
580,0.096,0.721,1717.0,Dirk Nowitzki,1610612742.0, 2015-16
581,0.267,0.283,2548.0,Dwyane Wade,1610612748.0, 2015-16
582,0.281,0.386,1626144.0,Emmanuel Mudiay,1610612743.0, 2015-16
583,0.181,0.453,202330.0,Gordon Hayward,1610612762.0, 2015-16
584,0.312,0.425,202738.0,Isaiah Thomas,1610612738.0, 2015-16
585,0.088,0.413,1626143.0,Jahlil Okafor,1610612755.0, 2015-16
586,0.354,0.294,201935.0,James Harden,1610612745.0, 2015-16
587,0.341,0.286,201952.0,Jeff Teague,1610612737.0, 2015-16
588,0.449,0.287,202322.0,John Wall,1610612764.0, 2015-16
589,0.365,0.273,201950.0,Jrue Holiday,1610612740.0, 2015-16
590,0.128,0.546,202695.0,Kawhi Leonard,1610612759.0, 2015-16
591,0.253,0.322,202689.0,Kemba Walker,1610612766.0, 2015-16
592,0.23,0.55,201142.0,Kevin Durant,1610612760.0, 2015-16
593,0.094,0.81,202691.0,Klay Thompson,1610612744.0, 2015-16
594,0.183,0.45,977.0,Kobe Bryant,1610612747.0, 2015-16
595,0.293,0.383,200768.0,Kyle Lowry,1610612761.0, 2015-16
596,0.253,0.289,202681.0,Kyrie Irving,1610612739.0, 2015-16
597,0.081,0.66,200746.0,LaMarcus Aldridge,1610612759.0, 2015-16
598,0.339,0.404,2544.0,LeBron James,1610612739.0, 2015-16
599,0.154,0.61,202696.0,Nikola Vucevic,1610612753.0, 2015-16
600,0.203,0.455,202331.0,Paul George,1610612754.0, 2015-16
601,0.344,0.141,202704.0,Reggie Jackson,1610612765.0, 2015-16
602,0.468,0.215,201566.0,Russell Westbrook,1610612760.0, 2015-16
603,0.315,0.466,201939.0,Stephen Curry,1610612744.0, 2015-16
