,PlayerID,PlayerName,TeamID,Total_Poss,Total_Points,Total_PPP,PRBallHandler_PPP,PRBallHandler_Points,PRBallHandler_Poss,Cut_PPP,Cut_Points,Cut_Poss,Handoff_PPP,Handoff_Points,Handoff_Poss,Isolation_PPP,Isolation_Points,Isolation_Poss,Misc_PPP,Misc_Points,Misc_Poss,OffScreen_PPP,OffScreen_Points,OffScreen_Poss,Postup_PPP,Postup_Points,Postup_Poss,OffRebound_PPP,OffRebound_Points,OffRebound_Poss,PRRollMan_PPP,PRRollMan_Points,PRRollMan_Poss,Spotup_PPP,Spotup_Points,Spotup_Poss,Transition_PPP,Transition_Points,Transition_Poss
44,203952.0,Andrew  Wiggins,1610612750.0,1253.0,1181.0,0.942537909018,0.842795014381,193.0,229.0,1.27535998821,88.0,69.0,1.0,71.0,71.0,0.844960987568,109.0,129.0,0.895833015442,43.0,48.0,0.787878990173,156.0,198.0,0.9937890172,160.0,161.0,1.08064997196,67.0,62.0,1.10000002384,44.0,40.0,0.814814984798,88.0,108.0,1.17391002178,162.0,138.0
45,201609.0,Goran Dragic,1610612748.0,693.0,609.0,0.878787878788,0.746093988419,191.0,256.0,0.705882012844,12.0,17.0,0.808511018753,38.0,47.0,1.15152001381,38.0,33.0,0.444444000721,16.0,36.0,0.607142984867,17.0,28.0,0.0,0.0,0.0,0.727272987366,8.0,11.0,0.0,0.0,0.0,1.07562994957,128.0,119.0,1.10274004936,161.0,146.0
46,201937.0,Ricky Rubio,1610612750.0,597.0,478.0,0.80067001675,0.71875,184.0,256.0,0.0,0.0,0.0,0.925926029682,25.0,27.0,0.925926029682,25.0,27.0,0.77999997139,39.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.870229005814,114.0,131.0,0.858491003513,91.0,106.0
47,101127.0,Jarrett Jack,1610612751.0,484.0,389.0,0.803719008264,0.829492986202,180.0,217.0,0.0,0.0,0.0,0.782608985901,18.0,23.0,0.660000026226,33.0,50.0,0.771429002285,27.0,35.0,0.428570985794,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.890110015869,81.0,91.0,0.814814984798,44.0,54.0
48,977.0,Kobe Bryant,1610612747.0,997.0,815.0,0.817452357071,0.782608985901,180.0,230.0,0.823529005051,14.0,17.0,0.847221970558,61.0,72.0,0.706215023994,125.0,177.0,0.590909004211,26.0,44.0,0.974026024342,75.0,77.0,0.8145160079,101.0,124.0,1.17391002178,27.0,23.0,0.833333015442,10.0,12.0,0.885496020317,116.0,131.0,0.888889014721,80.0,90.0
49,202391.0,Jeremy Lin,1610612766.0,697.0,624.0,0.895265423242,0.813636004925,179.0,220.0,1.51724004745,44.0,29.0,1.0,59.0,59.0,0.67796599865,40.0,59.0,0.794117987156,27.0,34.0,1.13724994659,58.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.792452991009,126.0,159.0,1.05814003944,91.0,86.0
50,203487.0,Michael Carter-Williams,1610612749.0,763.0,615.0,0.806028833552,0.699186980724,172.0,246.0,1.125,72.0,64.0,1.05262994766,20.0,19.0,0.912087976933,83.0,91.0,0.385964989662,22.0,57.0,0.20000000298,2.0,10.0,0.444444000721,16.0,36.0,0.739130020142,17.0,23.0,0.0,0.0,0.0,0.859649002552,98.0,114.0,1.09709000587,113.0,103.0
51,101114.0,Deron Williams,1610612742.0,771.0,687.0,0.891050583658,0.777272999287,171.0,220.0,1.46667003632,22.0,15.0,0.877551019192,43.0,49.0,0.784090995789,69.0,88.0,0.697673976421,30.0,43.0,1.02353000641,87.0,85.0,0.9354839921,58.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00805997849,125.0,124.0,0.964706003666,82.0,85.0
52,201196.0,Ramon Sessions,1610612764.0,560.0,554.0,0.989285714286,0.898396015167,168.0,187.0,1.35484004021,42.0,31.0,1.277780056,23.0,18.0,1.09090995789,24.0,22.0,0.636363983154,21.0,33.0,1.3125,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.844036996365,92.0,109.0,1.13194000721,163.0,144.0
53,201166.0,Aaron Brooks,1610612741.0,379.0,317.0,0.836411609499,0.786408007145,162.0,206.0,0.0,0.0,0.0,0.85185199976,23.0,27.0,0.7666670084,23.0,30.0,0.411765009165,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18518996239,64.0,54.0,0.844443976879,38.0,45.0
