,AGE,AST,BLK,BLKA,CFID,CFPARAMS,DD2,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,L,MIN,OREB,PF,PFD,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,STL,TD3,TEAM_ABBREVIATION,TEAM_ID,TOV,W,W_PCT
76,28.0,0.17,0.01,0.01,5,"369,1610612752",1,0.1,0.1,0.03,0.356,0.22,0.09,0.404,0.05,0.04,0.705,50,23,1553.38666667,0.01,0.07,0.0,369,Charlie Ward,0.05,0.24,0.11,0.07,0,NYK,1610612752,0.08,27,0.54
77,22.0,0.12,0.01,0.03,5,"1497,1610612743",0,0.05,0.16,0.06,0.362,0.33,0.13,0.386,0.12,0.11,0.913,45,31,1490.81833333,0.02,0.08,0.0,1497,Chauncey Billups,-0.13,0.42,0.06,0.04,0,DEN,1610612743,0.07,14,0.311
78,26.0,0.03,0.03,0.01,5,"685,1610612763",2,0.15,0.0,0.0,0.0,0.25,0.11,0.429,0.05,0.03,0.545,48,41,1116.24,0.07,0.1,0.0,685,Cherokee Parks,-0.23,0.24,0.22,0.03,0,VAN,1610612763,0.04,7,0.146
79,24.0,0.06,0.03,0.01,5,"1512,1610612742",0,0.13,0.01,0.0,0.0,0.3,0.11,0.36,0.1,0.07,0.708,41,26,470.361666667,0.07,0.21,0.0,1512,Chris Anstey,-0.14,0.28,0.21,0.04,0,DAL,1610612742,0.06,15,0.366
80,25.0,0.05,0.0,0.02,5,"713,1610612751",0,0.11,0.17,0.06,0.373,0.46,0.17,0.371,0.09,0.06,0.675,39,19,445.656666667,0.05,0.1,0.0,713,Chris Carr,-0.14,0.46,0.16,0.02,0,NJN,1610612751,0.06,20,0.513
81,31.0,0.15,0.0,0.01,5,"164,1610612752",0,0.09,0.07,0.03,0.383,0.21,0.09,0.427,0.06,0.05,0.821,48,23,1298.36333333,0.01,0.12,0.0,164,Chris Childs,0.01,0.25,0.1,0.03,0,NYK,1610612752,0.07,25,0.521
82,24.0,0.03,0.02,0.03,5,"1544,1610612737",0,0.07,0.04,0.01,0.333,0.33,0.14,0.431,0.09,0.07,0.814,42,15,783.246666667,0.05,0.14,0.0,1544,Chris Crawford,0.03,0.37,0.11,0.01,0,ATL,1610612737,0.06,27,0.643
83,34.0,0.01,0.06,0.01,5,"201,1610612752",0,0.17,0.0,0.0,0.0,0.16,0.07,0.44,0.06,0.03,0.475,46,22,685.56,0.12,0.17,0.0,201,Chris Dudley,0.07,0.17,0.28,0.02,0,NYK,1610612752,0.04,24,0.522
84,31.0,0.04,0.01,0.01,5,"423,1610612749",2,0.16,0.01,0.0,0.125,0.34,0.15,0.442,0.12,0.05,0.398,48,30,776.683333333,0.07,0.15,0.01,423,Chris Gatling,-0.06,0.35,0.23,0.04,0,MIL,1610612749,0.08,18,0.375
85,29.0,0.02,0.02,0.02,5,"12,1610612762",0,0.24,0.0,0.0,0.0,0.17,0.05,0.286,0.1,0.0,0.0,8,2,40.9283333333,0.02,0.2,0.0,12,Chris King,-0.34,0.1,0.27,0.05,0,UTA,1610612762,0.1,6,0.75
86,29.0,0.07,0.01,0.01,5,"168,1610612744",2,0.13,0.08,0.02,0.278,0.32,0.13,0.411,0.07,0.06,0.823,47,28,1396.08166667,0.04,0.09,0.0,168,Chris Mills,-0.07,0.35,0.17,0.03,0,GSW,1610612744,0.04,19,0.404
87,33.0,0.04,0.02,0.01,5,"356,1610612756",0,0.13,0.1,0.03,0.286,0.28,0.12,0.43,0.09,0.07,0.87,44,21,535.841666667,0.1,0.1,0.0,356,Chris Morris,0.07,0.34,0.23,0.03,0,PHX,1610612756,0.04,23,0.523
88,35.0,0.07,0.01,0.02,5,"904,1610612754",1,0.11,0.13,0.06,0.465,0.32,0.15,0.477,0.08,0.07,0.87,50,17,1177.49,0.02,0.09,0.0,904,Chris Mullin,0.11,0.43,0.14,0.04,0,IND,1610612754,0.05,33,0.66
89,26.0,0.1,0.05,0.01,5,"185,1610612758",36,0.23,0.02,0.0,0.118,0.45,0.22,0.486,0.1,0.05,0.454,42,20,1721.70833333,0.09,0.08,0.0,185,Chris Webber,0.02,0.49,0.32,0.03,1,SAC,1610612758,0.09,22,0.524
90,27.0,0.16,0.0,0.02,5,"43,1610612764",0,0.09,0.22,0.07,0.337,0.35,0.15,0.41,0.07,0.06,0.871,39,25,440.335,0.02,0.11,0.0,43,Chris Whitney,0.0,0.42,0.11,0.04,0,WAS,1610612764,0.08,14,0.359
91,29.0,0.07,0.04,0.02,5,"363,1610612765",0,0.1,0.01,0.0,0.333,0.32,0.11,0.358,0.17,0.13,0.772,16,3,335.695,0.06,0.09,0.0,363,Christian Laettner,0.05,0.36,0.16,0.04,0,DET,1610612765,0.06,13,0.813
92,35.0,0.06,0.01,0.01,5,"456,1610612766",0,0.12,0.16,0.06,0.35,0.29,0.11,0.388,0.03,0.02,0.75,50,24,992.003333333,0.02,0.09,0.0,456,Chuck Person,-0.01,0.31,0.13,0.02,0,CHH,1610612766,0.04,26,0.52
93,31.0,0.05,0.02,0.01,5,"359,1610612766",0,0.12,0.03,0.01,0.375,0.31,0.15,0.472,0.05,0.03,0.678,48,23,1193.83833333,0.03,0.09,0.0,359,Chucky Brown,0.0,0.34,0.15,0.01,0,CHH,1610612766,0.03,25,0.521
