,AGE,CFID,CFPARAMS,GP,L,MIN,PCT_AST,PCT_BLK,PCT_BLKA,PCT_DREB,PCT_FG3A,PCT_FG3M,PCT_FGA,PCT_FGM,PCT_FTA,PCT_FTM,PCT_OREB,PCT_PF,PCT_PFD,PCT_PTS,PCT_REB,PCT_STL,PCT_TOV,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,TEAM_ID,USG_PCT,W,W_PCT
110,30.0,5,"383,1610612751",3,3,100.0,0.081,0.2,0.364,0.179,0.0,0.0,0.245,0.243,0.186,0.219,0.107,0.25,0.0,0.234,0.155,0.25,0.16,383,Kendall Gill,NJN,1610612751.0,0.23,0,0.0
111,24.0,5,"954,1610612751",3,3,126.0,0.186,0.222,0.0,0.234,0.619,0.714,0.195,0.177,0.193,0.227,0.0,0.19,0.0,0.202,0.152,0.235,0.219,954,Kerry Kittles,NJN,1610612751.0,0.198,0,0.0
112,22.0,5,"708,1610612750",5,3,193.0,0.215,0.706,0.125,0.295,0.0,0.0,0.234,0.263,0.123,0.125,0.321,0.185,0.333,0.22,0.304,0.154,0.373,708,Kevin Garnett,MIN,1610612750.0,0.246,2,0.4
113,32.0,5,"134,1610612756",4,3,122.0,0.388,0.111,0.0,0.096,0.108,0.083,0.19,0.237,0.25,0.267,0.067,0.079,0.0,0.233,0.087,0.1,0.222,134,Kevin Johnson,PHX,1610612756.0,0.198,1,0.25
114,35.0,5,"788,1610612745",5,3,168.0,0.082,0.2,0.4,0.34,0.016,0.0,0.201,0.206,0.2,0.194,0.439,0.259,0.0,0.19,0.368,0.308,0.261,788,Kevin Willis,HOU,1610612745.0,0.209,2,0.4
115,19.0,5,"977,1610612747",11,6,222.0,0.182,0.258,0.314,0.114,0.175,0.143,0.219,0.2,0.239,0.252,0.113,0.217,1.0,0.211,0.114,0.083,0.175,977,Kobe Bryant,LAL,1610612747.0,0.217,5,0.455
116,29.0,5,"913,1610612752",8,5,310.0,0.113,0.273,0.24,0.151,0.12,0.065,0.231,0.259,0.282,0.268,0.362,0.188,0.0,0.25,0.209,0.172,0.229,913,Larry Johnson,NYK,1610612752.0,0.237,3,0.375
117,29.0,5,"26,1610612741",18,6,457.0,0.172,0.313,0.4,0.222,0.0,0.0,0.168,0.166,0.149,0.176,0.264,0.341,0.0,0.161,0.236,0.143,0.3,26,Luc Longley,CHI,1610612741.0,0.182,12,0.667
118,27.0,5,"446,1610612751",3,3,52.0,0.056,0.0,0.0,0.212,0.2,0.0,0.074,0.049,0.207,0.227,0.111,0.367,0.0,0.084,0.19,0.286,0.133,446,Lucious Harris,NJN,1610612751.0,0.098,0,0.0
119,23.0,5,"990,1610612759",5,1,17.0,0.1,0.0,0.5,0.364,0.0,0.0,0.214,0.267,0.286,0.2,0.5,0.222,0.0,0.238,0.412,0.333,0.5,990,Malik Rose,SAS,1610612759.0,0.279,4,0.8
120,24.0,5,"712,1610612747",4,1,10.0,0.0,0.25,0.0,0.444,0.0,0.0,0.111,0.167,0.333,0.4,0.667,0.333,0.0,0.235,0.5,0.0,0.0,712,Mario Bennett,LAL,1610612747.0,0.127,3,0.75
121,34.0,5,"53,1610612745",5,3,134.0,0.143,0.0,0.0,0.119,0.184,0.25,0.132,0.154,0.111,0.103,0.1,0.154,0.0,0.146,0.114,0.091,0.132,53,Mario Elie,HOU,1610612745.0,0.13,2,0.4
122,33.0,5,"95,1610612756",4,3,94.0,0.03,0.222,0.267,0.219,0.0,0.0,0.206,0.262,0.3,0.214,0.429,0.432,0.0,0.24,0.271,0.25,0.167,95,Mark Bryant,PHX,1610612756.0,0.211,1,0.25
123,33.0,5,"349,1610612754",16,6,495.0,0.588,0.0,0.184,0.194,0.211,0.222,0.172,0.154,0.118,0.123,0.176,0.13,0.0,0.151,0.189,0.319,0.305,349,Mark Jackson,IND,1610612754.0,0.185,10,0.625
124,25.0,5,"998,1610612754",7,3,41.0,0.077,0.0,0.0,0.136,0.083,0.0,0.095,0.143,0.042,0.053,0.222,0.222,0.0,0.111,0.161,0.143,0.059,998,Mark Pope,IND,1610612754.0,0.082,4,0.571
125,27.0,5,"1110,1610612748",3,2,27.0,0.0,1.0,0.0,0.313,0.0,0.0,0.116,0.19,0.118,0.083,0.286,0.25,0.0,0.155,0.304,0.0,0.0,1110,Mark Strickland,MIA,1610612748.0,0.104,1,0.333
126,37.0,5,"770,1610612754",4,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.143,0.214,0.091,0.333,0.444,0.0,0.111,0.091,0.0,0.0,770,Mark West,IND,1610612754.0,0.137,3,0.75
127,21.0,5,"1527,1610612756",2,2,4.0,0.0,0.0,0.0,0.333,0.0,0.0,0.3,0.286,0.0,0.0,0.0,0.5,0.0,0.25,0.333,0.5,0.0,1527,Marko Milic,PHX,1610612756.0,0.253,0,0.0
128,30.0,5,"55,1610612748",3,2,45.0,0.214,0.5,0.0,0.13,0.0,0.0,0.108,0.12,0.063,0.04,0.125,0.259,0.0,0.088,0.129,0.125,0.4,55,Marty Conlon,MIA,1610612748.0,0.148,1,0.333
129,31.0,5,"672,1610612745",5,3,71.0,0.152,0.0,0.0,0.096,0.333,0.3,0.151,0.115,0.069,0.083,0.2,0.156,0.0,0.123,0.119,0.143,0.0,672,Matt Bullard,HOU,1610612745.0,0.126,2,0.4
130,28.0,5,"761,1610612766",4,2,23.0,0.083,0.0,0.0,0.25,0.0,0.0,0.158,0.056,0.0,0.0,0.5,0.167,0.0,0.047,0.357,0.0,0.2,761,Matt Geiger,CHH,1610612766.0,0.15,2,0.5
131,26.0,5,"1074,1610612745",5,3,166.0,0.286,0.105,0.045,0.074,0.299,0.333,0.111,0.095,0.095,0.118,0.0,0.136,0.0,0.113,0.053,0.087,0.093,1074,Matt Maloney,HOU,1610612745.0,0.107,2,0.4
132,35.0,5,"893,1610612741",21,6,872.0,0.197,0.141,0.207,0.151,0.19,0.181,0.376,0.388,0.423,0.466,0.124,0.114,0.0,0.397,0.142,0.2,0.206,893,Michael Jordan,CHI,1610612741.0,0.362,15,0.714
133,31.0,5,"52,1610612750",4,2,57.0,0.314,0.333,0.167,0.2,0.143,0.143,0.15,0.122,0.346,0.333,0.125,0.424,1.0,0.159,0.176,0.25,0.273,52,Micheal Williams,MIN,1610612750.0,0.179,2,0.5
134,26.0,5,"42,1610612759",5,1,29.0,0.063,0.0,0.2,0.174,0.0,0.0,0.195,0.2,0.167,0.125,0.5,0.125,0.0,0.176,0.222,0.0,0.333,42,Monty Williams,SAS,1610612759.0,0.219,4,0.8
135,31.0,5,"302,1610612737",4,3,153.0,0.579,0.063,0.0,0.149,0.45,0.364,0.218,0.204,0.169,0.146,0.162,0.107,0.0,0.206,0.153,0.346,0.257,302,Mookie Blaylock,ATL,1610612737.0,0.218,1,0.25
136,33.0,5,"203,1610612760",7,4,99.0,0.429,0.222,0.0,0.246,0.286,0.2,0.118,0.097,0.038,0.051,0.1,0.279,0.0,0.092,0.208,0.188,0.077,203,Nate McMillan,SEA,1610612760.0,0.104,3,0.429
137,26.0,5,"89,1610612747",13,6,368.0,0.333,0.017,0.24,0.111,0.49,0.489,0.261,0.192,0.144,0.158,0.079,0.151,0.0,0.202,0.1,0.163,0.214,89,Nick Van Exel,LAL,1610612747.0,0.237,7,0.538
138,24.0,5,"970,1610612745",3,3,22.0,0.0,1.0,0.167,0.267,0.2,0.0,0.343,0.5,0.217,0.286,0.429,0.111,0.0,0.421,0.318,0.0,0.0,970,Othella Harrington,HOU,1610612745.0,0.289,0,0.0
139,28.0,5,"136,1610612748",5,3,190.0,0.055,0.176,0.0,0.259,0.0,0.0,0.134,0.154,0.206,0.119,0.455,0.232,0.0,0.134,0.303,0.241,0.105,136,P.J. Brown,MIA,1610612748.0,0.138,2,0.4
140,35.0,5,"121,1610612752",4,3,133.0,0.104,0.625,0.5,0.291,0.0,0.0,0.28,0.25,0.429,0.34,0.333,0.258,0.0,0.252,0.302,0.15,0.213,121,Patrick Ewing,NYK,1610612752.0,0.283,1,0.25
141,30.0,5,"753,1610612741",14,4,74.0,0.31,0.0,0.5,0.128,0.0,0.0,0.111,0.048,0.118,0.147,0.15,0.15,0.0,0.073,0.134,0.125,0.333,753,Randy Brown,CHI,1610612741.0,0.143,10,0.714
142,23.0,5,"739,1610612757",4,3,158.0,0.133,0.154,0.043,0.129,0.098,0.211,0.183,0.193,0.178,0.118,0.167,0.162,0.0,0.178,0.141,0.095,0.088,739,Rasheed Wallace,POR,1610612757.0,0.167,1,0.25
143,24.0,5,"1002,1610612759",7,3,46.0,0.286,0.0,0.0,0.065,0.222,0.2,0.109,0.091,0.143,0.118,0.0,0.455,0.0,0.102,0.056,0.167,0.118,1002,Reggie Geary,SAS,1610612759.0,0.115,4,0.571
144,30.0,5,"674,1610612750",2,2,30.0,0.214,0.0,0.333,0.273,0.083,0.25,0.157,0.294,0.182,0.125,0.3,0.385,0.0,0.261,0.281,0.2,0.0,674,Reggie Jordan,MIN,1610612750.0,0.137,0,0.0
145,32.0,5,"397,1610612754",16,6,628.0,0.121,0.045,0.244,0.067,0.459,0.487,0.25,0.231,0.242,0.287,0.041,0.086,0.0,0.261,0.06,0.211,0.145,397,Reggie Miller,IND,1610612754.0,0.234,10,0.625
146,30.0,5,"364,1610612756",2,1,58.0,0.148,0.0,0.0,0.0,0.333,0.0,0.219,0.14,0.241,0.261,0.0,0.042,0.0,0.158,0.0,0.2,0.167,364,Rex Chapman,PHX,1610612756.0,0.216,1,0.5
147,28.0,5,"296,1610612747",13,6,430.0,0.229,0.04,0.167,0.16,0.338,0.375,0.169,0.152,0.076,0.099,0.167,0.206,0.0,0.155,0.162,0.18,0.179,296,Rick Fox,LAL,1610612747.0,0.157,7,0.538
148,31.0,5,"22,1610612754",16,6,476.0,0.094,0.286,0.244,0.273,0.007,0.0,0.294,0.305,0.271,0.293,0.179,0.293,0.333,0.283,0.247,0.116,0.153,22,Rik Smits,IND,1610612754.0,0.271,10,0.625
149,27.0,5,"109,1610612747",13,6,421.0,0.187,0.194,0.091,0.219,0.119,0.111,0.107,0.119,0.127,0.133,0.286,0.222,0.0,0.122,0.242,0.206,0.175,109,Robert Horry,LAL,1610612747.0,0.118,7,0.538
150,24.0,5,"1518,1610612745",3,3,6.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3,0.5,0.4,0.286,0.0,0.0,0.0,0.4,0.333,1.0,1.0,1518,Rodrick Rhodes,HOU,1610612745.0,0.374,0,0.0
151,34.0,5,"166,1610612741",21,6,565.0,0.203,0.265,0.077,0.171,0.141,0.122,0.135,0.138,0.127,0.105,0.126,0.161,0.0,0.131,0.155,0.194,0.118,166,Ron Harper,CHI,1610612741.0,0.132,15,0.714
152,33.0,5,"938,1610612751",3,3,38.0,0.0,0.0,0.333,0.353,0.0,0.0,0.173,0.25,0.261,0.222,0.333,0.19,0.0,0.24,0.346,0.143,0.222,938,Rony Seikaly,NJN,1610612751.0,0.195,0,0.0
153,28.0,5,"208,1610612751",3,3,27.0,0.625,0.25,0.0,0.118,0.0,0.0,0.196,0.167,0.0,0.0,0.1,0.467,0.0,0.136,0.111,0.0,0.222,208,Sam Cassell,NJN,1610612751.0,0.184,0,0.0
154,34.0,5,"417,1610612750",5,3,179.0,0.096,0.063,0.188,0.22,0.189,0.111,0.197,0.22,0.229,0.246,0.137,0.222,0.0,0.217,0.19,0.038,0.086,417,Sam Mitchell,MIN,1610612750.0,0.184,2,0.4
155,37.0,5,"64,1610612760",10,6,210.0,0.173,0.333,0.111,0.218,0.245,0.286,0.131,0.122,0.183,0.154,0.136,0.239,0.0,0.144,0.196,0.103,0.193,64,Sam Perkins,SEA,1610612760.0,0.145,4,0.4
156,32.0,5,"418,1610612739",1,1,8.0,0.667,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.4,0.0,0.25,0.0,0.182,0.0,0.0,0.0,418,Scott Brooks,CLE,1610612739.0,0.114,0,0.0
157,27.0,5,"197,1610612741",21,6,260.0,0.089,0.214,0.2,0.241,0.247,0.222,0.182,0.181,0.079,0.099,0.157,0.268,0.0,0.166,0.212,0.365,0.164,197,Scott Burrell,CHI,1610612741.0,0.168,15,0.714
158,32.0,5,"937,1610612741",21,6,838.0,0.307,0.233,0.224,0.216,0.339,0.25,0.22,0.207,0.277,0.254,0.191,0.167,0.0,0.219,0.207,0.292,0.23,937,Scottie Pippen,CHI,1610612741.0,0.228,15,0.714
159,28.0,5,"399,1610612747",4,1,10.0,0.0,0.75,0.0,0.0,0.0,0.0,0.333,0.667,0.0,0.0,0.2,0.4,0.0,0.364,0.071,0.0,0.0,399,Sean Rooks,LAL,1610612747.0,0.265,3,0.75
160,24.0,5,"1000,1610612762",20,7,378.0,0.115,0.026,0.286,0.159,0.12,0.097,0.178,0.199,0.209,0.195,0.286,0.133,0.5,0.194,0.194,0.119,0.275,1000,Shandon Anderson,UTA,1610612762.0,0.195,13,0.65
161,26.0,5,"406,1610612747",13,6,500.0,0.149,0.459,0.208,0.303,0.0,0.0,0.334,0.416,0.431,0.345,0.358,0.166,0.0,0.377,0.321,0.09,0.314,406,Shaquille O'Neal,LAL,1610612747.0,0.346,7,0.538
162,28.0,5,"431,1610612739",4,3,152.0,0.125,0.364,0.542,0.321,0.0,0.0,0.348,0.359,0.425,0.494,0.485,0.152,0.0,0.39,0.369,0.172,0.291,431,Shawn Kemp,CLE,1610612739.0,0.349,1,0.25
163,26.0,5,"1035,1610612739",1,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.5,1035,Shawnelle Scott,CLE,1610612739.0,0.452,0,0.0
164,31.0,5,"428,1610612751",3,3,126.0,0.581,0.0,0.182,0.1,0.25,0.333,0.222,0.245,0.149,0.135,0.036,0.076,0.0,0.224,0.082,0.286,0.406,428,Sherman Douglas,NJN,1610612751.0,0.237,0,0.0
165,29.0,5,"278,1610612757",4,3,27.0,0.071,0.167,0.0,0.143,0.0,0.0,0.083,0.1,0.222,0.143,0.167,0.154,0.0,0.1,0.15,0.333,0.25,278,Stacey Augmon,POR,1610612757.0,0.115,1,0.25
166,28.0,5,"914,1610612750",1,1,8.0,0.0,0.0,0.0,0.111,0.0,0.0,0.071,0.0,1.0,1.0,0.5,0.0,0.0,0.1,0.182,0.0,0.333,914,Stanley Roberts,MIN,1610612750.0,0.161,0,0.0
167,21.0,5,"950,1610612750",5,3,210.0,0.365,0.0,0.438,0.106,0.266,0.194,0.207,0.149,0.261,0.25,0.082,0.158,0.0,0.171,0.097,0.4,0.29,950,Stephon Marbury,MIN,1610612750.0,0.224,2,0.4
168,32.0,5,"70,1610612741",21,6,415.0,0.199,0.0,0.125,0.043,0.313,0.396,0.116,0.113,0.09,0.098,0.074,0.136,0.0,0.127,0.053,0.109,0.05,70,Steve Kerr,CHI,1610612741.0,0.105,15,0.714
169,24.0,5,"959,1610612756",4,3,51.0,0.368,0.0,0.0,0.2,0.263,0.143,0.188,0.205,0.333,0.333,0.25,0.226,0.0,0.22,0.208,0.167,0.25,959,Steve Nash,PHX,1610612756.0,0.207,1,0.25
170,29.0,5,"120,1610612737",4,3,160.0,0.155,0.2,0.2,0.093,0.317,0.417,0.279,0.351,0.213,0.22,0.057,0.221,0.0,0.334,0.083,0.08,0.125,120,Steven Smith,ATL,1610612737.0,0.252,1,0.25
171,37.0,5,"187,1610612752",8,4,120.0,0.094,0.667,0.0,0.358,0.0,0.0,0.191,0.17,0.186,0.071,0.55,0.329,0.0,0.147,0.402,0.19,0.184,187,Terry Cummings,NYK,1610612752.0,0.19,4,0.5
172,30.0,5,"371,1610612748",2,1,11.0,0.0,0.0,1.0,0.429,0.444,0.25,0.333,0.143,0.167,0.111,0.0,1.0,0.0,0.148,0.429,0.0,0.0,371,Terry Mills,MIA,1610612748.0,0.276,1,0.5
173,35.0,5,"345,1610612750",5,3,188.0,0.18,0.0,0.077,0.178,0.321,0.345,0.203,0.206,0.207,0.211,0.137,0.116,0.0,0.218,0.164,0.152,0.074,345,Terry Porter,MIN,1610612750.0,0.186,2,0.4
174,22.0,5,"1495,1610612759",9,5,374.0,0.133,0.397,0.31,0.239,0.01,0.0,0.254,0.287,0.262,0.255,0.241,0.143,0.0,0.269,0.24,0.125,0.231,1495,Tim Duncan,SAS,1610612759.0,0.252,4,0.444
175,31.0,5,"896,1610612748",5,3,222.0,0.423,0.0,0.143,0.106,0.402,0.472,0.284,0.296,0.28,0.333,0.075,0.08,0.5,0.319,0.099,0.194,0.29,896,Tim Hardaway,MIA,1610612748.0,0.284,2,0.4
176,31.0,5,"67,1610612750",5,3,112.0,0.034,0.25,0.125,0.211,0.0,0.0,0.153,0.156,0.348,0.316,0.303,0.316,0.5,0.171,0.244,0.0,0.138,67,Tom Hammonds,MIN,1610612750.0,0.168,2,0.4
177,29.0,5,"389,1610612741",21,6,636.0,0.227,0.161,0.154,0.166,0.361,0.411,0.215,0.234,0.16,0.141,0.136,0.192,0.0,0.221,0.156,0.208,0.167,389,Toni Kukoc,CHI,1610612741.0,0.202,15,0.714
178,25.0,5,"696,1610612754",16,6,279.0,0.388,0.13,0.2,0.111,0.316,0.208,0.192,0.161,0.23,0.266,0.022,0.198,0.0,0.193,0.088,0.256,0.235,696,Travis Best,IND,1610612754.0,0.204,10,0.625
179,29.0,5,"1576,1610612766",4,3,17.0,0.0,0.333,0.333,0.364,0.0,0.0,0.091,0.091,0.333,0.375,0.167,0.429,0.0,0.156,0.294,0.333,0.0,1576,Travis Williams,CHH,1610612766.0,0.113,1,0.25
180,35.0,5,"895,1610612737",4,3,113.0,0.103,0.111,0.2,0.174,0.15,0.063,0.145,0.09,0.0,0.0,0.115,0.217,0.0,0.072,0.158,0.316,0.097,895,Tyrone Corbin,ATL,1610612737.0,0.124,1,0.25
181,26.0,5,"452,1610612760",10,6,370.0,0.101,0.455,0.34,0.27,0.0,0.0,0.221,0.25,0.216,0.122,0.39,0.21,0.5,0.21,0.312,0.261,0.227,452,Vin Baker,SEA,1610612760.0,0.222,4,0.4
182,31.0,5,"219,1610612759",9,5,284.0,0.282,0.0,0.091,0.122,0.143,0.111,0.197,0.205,0.08,0.112,0.034,0.227,0.5,0.177,0.1,0.258,0.167,219,Vinny Del Negro,SAS,1610612759.0,0.174,4,0.444
183,23.0,5,"958,1610612739",4,3,71.0,0.158,0.0,0.4,0.211,0.0,0.0,0.192,0.222,0.159,0.111,0.2,0.242,0.0,0.168,0.208,0.182,0.214,958,Vitaly Potapenko,CLE,1610612739.0,0.19,1,0.25
184,30.0,5,"124,1610612766",9,5,343.0,0.199,0.737,0.313,0.358,0.011,0.0,0.167,0.173,0.236,0.213,0.379,0.233,0.333,0.17,0.363,0.171,0.216,124,Vlade Divac,CHH,1610612766.0,0.18,4,0.444
185,25.0,5,"702,1610612748",5,3,186.0,0.106,0.133,0.0,0.168,0.356,0.375,0.195,0.198,0.171,0.185,0.034,0.196,0.0,0.207,0.14,0.04,0.193,702,Voshon Lenard,MIA,1610612748.0,0.191,2,0.4
186,28.0,5,"1005,1610612757",4,3,102.0,0.184,0.0,0.125,0.172,0.375,0.5,0.185,0.23,0.192,0.186,0.094,0.257,0.0,0.238,0.146,0.077,0.033,1005,Walt Williams,POR,1610612757.0,0.166,1,0.25
187,27.0,5,"445,1610612739",4,3,136.0,0.169,0.0,0.0,0.096,0.905,1.0,0.16,0.138,0.044,0.047,0.065,0.082,0.0,0.139,0.087,0.125,0.019,445,Wesley Person,CLE,1610612739.0,0.115,1,0.25
188,32.0,5,"781,1610612759",9,5,189.0,0.017,0.257,0.2,0.298,0.0,0.0,0.094,0.077,0.2,0.24,0.48,0.342,0.0,0.112,0.351,0.25,0.164,781,Will Perdue,SAS,1610612759.0,0.118,4,0.444
189,23.0,5,"980,1610612739",4,3,147.0,0.033,0.556,0.269,0.222,0.0,0.0,0.255,0.315,0.255,0.181,0.467,0.319,1.0,0.27,0.294,0.083,0.172,980,Zydrunas Ilgauskas,CLE,1610612739.0,0.239,1,0.25
