,PlayerID,PlayerName,TeamID,Total_Poss,Total_Points,Total_PPP,PRBallHandler,Cut,Handoff,Isolation,Misc,OffScreen,Postup,OffRebound,PRRollMan,Spotup,Transition,Offensive_Metric
66,201936.0,Tyreke Evans,1610612740.0,412.0,361.0,0.876213592233,4.74438694072,-0.0,-4.33057965878,-4.11697776664,-1.11458199791,-0.0,-0.0,-0.689030883919,-0.0,15.1853653968,-2.26463919427,0.645044697079
67,203085.0,Austin Rivers,1610612746.0,404.0,365.0,0.903465346535,8.18980403627,5.24372535206,-4.72333045423,-1.75170079304,-0.851632903304,-0.476593934843,-0.0,-0.0,-0.0,1.10083044809,-1.2271103026,0.286050768403
68,2207.0,Joe Johnson,1610612751.0,755.0,656.0,0.868874172185,-13.3851294926,-0.0,-0.213593418432,-3.73979391834,-2.08421768802,6.73990965653,-2.78581790183,-3.02777373666,-0.0,20.6053118775,-7.38928531027,-21.233821859
69,101181.0,Jose Calderon,1610612752.0,403.0,396.0,0.982630272953,6.5730610326,0.748022122921,6.21294871155,-0.0,-2.16303362506,0.674348946278,-0.0,-0.0,-0.0,40.9940840319,-3.72252797753,35.1379853256
70,201988.0,Patty Mills,1610612759.0,489.0,493.0,1.0081799591,10.2425868158,0.483226316821,3.74088846101,0.175743777399,-1.46084179538,28.7334915681,-0.0,-0.0,-0.0,35.6529799534,-17.6500810544,40.9697449564
71,2590.0,Maurice  Williams,1610612739.0,342.0,303.0,0.885964912281,-3.48958066381,-0.0,2.57186081694,2.20503261883,9.04405861922,1.86226741727,-0.0,-0.0,-0.0,10.9563411035,-13.1840678029,4.3258020994
72,201587.0,Nicolas Batum,1610612766.0,771.0,667.0,0.865110246433,-5.2830434171,-5.40118651167,4.81069130637,-7.11765653867,-2.22916399582,18.0942027622,-6.00151014551,3.75757110457,-0.0,-0.255577161939,-9.19123167226,-24.8015028659
73,203114.0,Khris Middleton,1610612749.0,1062.0,1011.0,0.95197740113,-15.2300933329,-4.5665721718,31.6578517068,-2.26494865426,16.3556842195,7.96908925908,-1.81992831138,-4.64028471513,-4.72306952159,24.0670203452,14.9602584353,43.3412143502
74,2749.0,Jameer  Nelson,1610612743.0,370.0,280.0,0.756756756757,-17.5025950996,-0.0,2.19209743113,4.72506989748,-0.557019504906,-0.0,-0.0,-0.0,-0.0,-11.5928147863,-6.0114691533,-41.8509306824
75,203079.0,Dion Waiters,1610612760.0,643.0,539.0,0.838258164852,-17.2169843424,-0.0,5.31637579769,-4.20127013362,-0.784790431602,-3.50046435483,-0.0,-0.0,-0.0,9.89169829825,-23.9568674883,-52.7977918608
76,200751.0,Randy Foye,1610612743.0,398.0,309.0,0.776381909548,0.35281087057,-0.0,-3.43420608461,-4.36495763236,0.041346805008,-3.51409372027,-0.0,-0.0,-0.0,-10.9115203217,-10.4649814943,-44.4851731553
77,203087.0,Jeremy Lamb,1610612766.0,467.0,470.0,1.00642398287,24.9901325433,8.09288092998,-2.73847768022,-1.5311917521,-0.730420897689,-2.1922559515,-0.0,1.51461661342,-0.0,7.93257634339,-0.260579482728,28.9958721778
78,202718.0,Chandler Parsons,1610612742.0,610.0,622.0,1.01967213115,9.86947571704,10.6744660294,-4.30313918306,4.582609394,-2.2366021829,-4.62526344783,0.252755666288,-0.0,-0.0,27.5896713262,32.1026314887,53.7152605813
79,201145.0,Jeff Green,1610612763.0,689.0,641.0,0.930333817126,7.33773348294,7.02131284198,-2.14243182851,12.770559874,-0.39850448711,-1.0343292978,-1.01305640134,-0.435234540085,-4.15267254683,-19.5109129697,9.97478778949,-2.46171471533
80,202692.0,Alec Burks,1610612762.0,415.0,387.0,0.932530120482,0.899749016386,-3.20210973555,-0.0223268340008,-2.93066594718,6.36765776446,-0.0,-0.0,-0.0,-0.0,16.4769879202,-3.68340935832,12.1537395599
81,2546.0,Carmelo Anthony,1610612752.0,1194.0,1097.0,0.918760469012,-9.43805605423,-2.72966048471,1.21794090278,26.3080555595,16.3751289853,10.4917541513,2.82954458655,6.45401717299,4.38118248621,-3.1786977107,-17.928581092,32.2358976685
82,202695.0,Kawhi Leonard,1610612759.0,929.0,1055.0,1.13562970936,8.43638082558,7.77304720917,11.412052196,14.575082898,13.612763656,9.59522487378,29.085965282,-5.98502003684,-0.133130162804,113.317659146,27.7064427444,188.941158759
83,1626166.0,Cameron Payne,1610612760.0,200.0,201.0,1.005,12.014422203,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.9651835913,-2.23022964371,20.4301533282
84,202390.0,Gary Neal,1610612764.0,365.0,374.0,1.02465753425,26.3939401187,-0.0,16.5665671083,26.0180038179,-0.784790431602,1.4652098799,-0.0,-0.0,-0.0,-7.35671046506,-2.26284806551,40.4083377
85,203477.0,Isaiah Canaan,1610612755.0,603.0,556.0,0.922056384743,-7.65787201259,-4.55859676592,1.55040272412,-8.98382947279,2.64936700803,28.965109824,-0.0,-0.0,-0.0,5.91410189386,2.84144531581,0.900041595273
86,201977.0,Marcus Thornton,1610612745.0,495.0,462.0,0.933333333333,9.41457562606,-5.15732358571,-6.07756061971,-2.85485511168,10.3894318099,21.5188049765,-0.0,4.95477104578,-0.0,-7.50404306759,-12.5233441134,-1.05593326797
87,201568.0,Danilo Gallinari,1610612743.0,954.0,1004.0,1.05241090147,0.743206851082,16.498160068,16.066076755,0.42937035885,17.1929050403,10.5583995076,20.6357706545,-0.217705005325,13.5316901125,-1.2836729609,67.940486481,126.673736347
88,1626164.0,Devin Booker,1610612756.0,565.0,537.0,0.950442477876,-1.35896590021,8.56425114578,-4.55464856757,0.401628588475,-0.971065440779,8.50955051977,7.62217981323,-0.0,-0.0,-10.3749694484,18.5494335288,13.6434044842
89,201155.0,Rodney  Stuckey,1610612754.0,363.0,312.0,0.859504132231,-9.57235702264,-0.468466511542,-5.10409551786,-2.54525353285,-1.10146537721,4.50857229656,-0.0,-0.0,-0.0,-5.51718896344,15.395104058,-21.037795755
