,AST,AST_ADJ,AST_PTS_CREATED,AST_TO_PASS_PCT,AST_TO_PASS_PCT_ADJ,FT_AST,GP,L,MIN,PASSES_MADE,PASSES_RECEIVED,PLAYER_ID,PLAYER_NAME,POTENTIAL_AST,SECONDARY_AST,TEAM_ABBREVIATION,TEAM_ID,W
236,292,405,694,0.101,0.14,29,80,42,2791.0,2895,3130,2207,Joe Johnson,560,84,BKN,1610612751,38
237,5,8,13,0.02,0.032,0,49,24,406.0,253,146,201202,Joel Anthony,18,3,DET,1610612765,25
238,16,25,44,0.029,0.046,3,48,14,617.0,544,350,200777,Joel Freeland,42,6,POR,1610612757,34
239,25,41,61,0.028,0.046,5,68,21,851.0,896,457,201595,Joey Dorsey,68,11,HOU,1610612745,47
240,13,16,32,0.047,0.058,2,24,15,268.0,278,213,203530,Joffrey Lauvergne,23,1,DEN,1610612743,9
241,58,74,134,0.055,0.07,3,66,32,1211.0,1053,886,203089,John Henson,107,13,MIL,1610612749,34
242,13,20,35,0.044,0.068,4,24,11,297.0,294,314,203098,John Jenkins,33,3,ATL,1610612737,13
243,60,84,140,0.11,0.154,9,21,13,272.0,545,649,101249,John Lucas III,125,15,DET,1610612765,8
244,13,15,27,0.06,0.069,0,21,12,270.0,218,184,2422,John Salmons,32,2,NOP,1610612740,9
245,792,1024,1828,0.141,0.182,87,79,34,2837.0,5618,6450,202322,John Wall,1490,145,WAS,1610612764,45
246,16,19,37,0.045,0.054,0,33,17,358.0,352,279,203948,Johnny O'Bryant III,28,3,MIL,1610612749,16
247,46,65,103,0.043,0.061,4,63,18,824.0,1061,787,202720,Jon Leuer,98,15,MEM,1610612763,45
248,71,96,177,0.043,0.058,5,75,38,1230.0,1643,1282,201973,Jonas Jerebko,160,20,BOS,1610612738,37
249,39,55,94,0.018,0.026,1,80,33,2096.0,2131,1334,202685,Jonas Valanciunas,71,15,TOR,1610612761,47
250,16,20,34,0.085,0.106,2,30,16,248.0,188,224,203919,Jordan Adams,30,2,MEM,1610612763,14
251,206,254,459,0.09,0.111,15,59,48,1476.0,2286,2723,203903,Jordan Clarkson,391,33,LAL,1610612747,11
252,67,106,156,0.073,0.116,8,36,13,529.0,915,989,200770,Jordan Farmar,150,31,LAC,1610612746,23
253,7,10,14,0.076,0.109,0,14,4,122.0,92,84,202706,Jordan Hamilton,14,3,LAC,1610612746,10
254,103,135,243,0.046,0.06,13,70,51,1874.0,2262,1809,201941,Jordan Hill,215,19,LAL,1610612747,19
255,22,30,46,0.082,0.112,2,20,10,174.0,269,272,203268,Jorge Gutierrez,58,6,MIL,1610612749,10
256,189,246,427,0.076,0.099,12,41,34,1233.0,2482,2698,101181,Jose Calderon,383,45,NYK,1610612752,7
257,33,43,73,0.071,0.093,3,17,9,296.0,464,363,201177,Josh McRoberts,66,7,MIA,1610612748,8
258,277,350,685,0.099,0.126,33,83,42,2301.0,2787,2655,2746,Josh Smith,500,41,HOU,1610612745,41
259,274,347,610,0.127,0.16,34,40,20,1303.0,2165,2558,201950,Jrue Holiday,465,40,NOP,1610612740,20
260,0,0,0,0.0,0.0,0,1,1,14.0,10,12,203944,Julius Randle,1,0,LAL,1610612747,0
261,36,49,86,0.046,0.062,6,41,35,713.0,790,569,203120,Justin Hamilton,70,7,MIN,1610612750,6
262,48,62,108,0.082,0.106,4,59,10,657.0,585,695,203200,Justin Holiday,86,10,GSW,1610612744,49
263,50,81,122,0.041,0.066,9,62,41,1103.0,1233,855,203994,Jusuf Nurkic,100,22,DEN,1610612743,21
264,72,106,172,0.071,0.104,11,62,43,1352.0,1021,1255,203909,KJ McDaniels,133,23,HOU,1610612745,19
265,0,0,0,0.0,0.0,0,1,1,6.0,9,10,203564,Kalin Lucas,1,0,MEM,1610612763,0
266,161,240,386,0.078,0.116,19,64,18,2033.0,2074,2149,202695,Kawhi Leonard,330,60,SAS,1610612759,46
267,109,146,252,0.049,0.066,5,64,33,1424.0,2213,1777,203482,Kelly Olynyk,224,32,BOS,1610612738,31
268,318,449,720,0.075,0.106,35,62,41,2119.0,4250,5097,202689,Kemba Walker,680,96,CHA,1610612766,21
269,86,124,200,0.124,0.178,15,27,15,414.0,696,769,203088,Kendall Marshall,138,23,MIL,1610612749,12
270,51,70,123,0.037,0.051,7,68,30,1148.0,1381,897,2570,Kendrick Perkins,109,12,CLE,1610612739,38
271,89,123,212,0.044,0.061,12,75,45,2086.0,2029,1412,202702,Kenneth Faried,170,22,DEN,1610612743,30
272,78,109,186,0.056,0.078,5,75,22,1324.0,1390,1266,203145,Kent Bazemore,160,26,ATL,1610612737,53
273,109,165,264,0.057,0.086,15,82,50,2587.0,1911,2320,203484,Kentavious Caldwell-Pope,203,40,DET,1610612765,32
274,5,6,12,0.061,0.073,0,10,4,102.0,82,68,2030,Kenyon Martin,9,1,MIL,1610612749,6
275,110,144,257,0.118,0.155,13,27,9,913.0,932,1151,201142,Kevin Durant,215,21,OKC,1610612760,18
276,77,110,184,0.047,0.067,10,47,27,952.0,1636,1072,708,Kevin Garnett,149,23,MIN,1610612750,20
277,165,237,370,0.048,0.069,24,74,24,2493.0,3451,2841,201567,Kevin Love,293,49,CLE,1610612739,50
278,88,116,190,0.088,0.116,7,38,27,1280.0,1000,1427,2755,Kevin Martin,161,21,MIN,1610612750,11
279,59,80,133,0.041,0.056,5,79,34,1235.0,1431,1214,202338,Kevin Seraphin,134,16,WAS,1610612764,45
280,177,255,399,0.078,0.112,23,78,39,2345.0,2275,2382,203114,Khris Middleton,343,55,MIL,1610612749,39
281,148,215,347,0.071,0.104,15,66,29,1610.0,2077,2279,2550,Kirk Hinrich,295,52,CHI,1610612741,37
282,222,306,518,0.122,0.169,24,77,13,2455.0,1816,2943,202691,Klay Thompson,383,61,GSW,1610612744,64
283,197,258,450,0.149,0.196,23,35,25,1207.0,1318,1944,977,Kobe Bryant,413,38,LAL,1610612747,10
284,37,65,89,0.025,0.043,8,81,26,1348.0,1499,1014,201585,Kosta Koufos,85,20,MEM,1610612763,55
285,81,104,195,0.081,0.104,8,42,14,771.0,998,874,203123,Kostas Papanikolaou,160,15,HOU,1610612745,28
286,57,89,131,0.03,0.047,2,64,27,1345.0,1900,1316,2743,Kris Humphries,115,29,WAS,1610612764,37
287,28,41,66,0.055,0.081,4,33,11,358.0,509,440,203937,Kyle Anderson,63,9,SAS,1610612759,22
288,196,258,422,0.091,0.12,11,75,17,2418.0,2154,2162,2594,Kyle Korver,348,51,ATL,1610612737,58
289,473,592,1105,0.118,0.148,53,70,27,2414.0,4001,4701,200768,Kyle Lowry,837,66,TOR,1610612761,43
290,59,82,136,0.048,0.067,10,51,36,824.0,1226,952,203124,Kyle O'Quinn,119,13,ORL,1610612753,15
291,85,112,201,0.049,0.065,7,80,44,1744.0,1719,1289,202713,Kyle Singler,157,20,OKC,1610612760,36
292,386,547,927,0.094,0.133,46,74,22,2687.0,4120,5057,202681,Kyrie Irving,734,113,CLE,1610612739,52
293,124,180,308,0.047,0.068,9,71,23,2512.0,2665,2978,200746,LaMarcus Aldridge,302,47,POR,1610612757,48
294,240,309,557,0.106,0.136,25,61,38,1573.0,2269,2337,202362,Lance Stephenson,487,44,CHA,1610612766,23
295,67,98,160,0.045,0.065,7,61,41,1473.0,1505,1404,202498,Lance Thomas,156,24,NYK,1610612752,20
296,15,19,36,0.079,0.101,2,26,10,216.0,189,151,202361,Landry Fields,31,2,TOR,1610612761,16
297,146,190,338,0.061,0.079,13,44,32,1429.0,2409,2714,204038,Langston Galloway,303,31,NYK,1610612752,12
298,45,55,111,0.087,0.106,5,12,8,219.0,519,581,203580,Larry Drew II,107,5,PHI,1610612755,4
299,23,28,50,0.04,0.049,1,27,15,586.0,568,414,202336,Larry Sanders,45,4,MIL,1610612749,12
300,73,105,173,0.052,0.075,9,63,34,1070.0,1396,985,202730,Lavoy Allen,156,24,IND,1610612754,29
301,503,631,1238,0.141,0.177,48,68,18,2453.0,3570,4522,2544,LeBron James,930,81,CLE,1610612739,50
302,99,133,241,0.095,0.127,10,66,12,982.0,1046,1335,2571,Leandro Barbosa,187,24,GSW,1610612744,54
303,5,12,14,0.052,0.125,3,5,0,56.0,96,96,201991,Lester Hudson,10,4,LAC,1610612746,5
304,90,118,217,0.094,0.123,11,29,23,549.0,960,942,203485,Lorenzo Brown,182,17,MIN,1610612750,6
305,69,99,149,0.053,0.075,3,52,35,920.0,1314,859,200811,Lou Amundson,147,27,NYK,1610612752,17
306,164,247,400,0.086,0.129,19,80,32,2016.0,1914,2719,101150,Lou Williams,336,64,TOR,1610612761,48
307,106,147,266,0.038,0.053,16,67,51,1916.0,2758,2345,201601,Luc Mbah a Moute,246,25,PHI,1610612755,16
308,1,1,2,0.029,0.029,0,6,3,23.0,34,22,203512,Lucas Nogueira,2,0,TOR,1610612761,3
309,105,147,253,0.04,0.056,9,81,44,1659.0,2625,1999,2449,Luis Scola,232,32,IND,1610612754,37
310,24,32,58,0.031,0.041,2,63,29,830.0,776,506,202337,Luke Babbitt,47,6,NOP,1610612740,34
311,96,131,224,0.085,0.115,6,47,34,683.0,1136,1239,2557,Luke Ridnour,179,29,ORL,1610612753,13
312,131,173,312,0.062,0.082,13,71,39,2381.0,2112,2193,2736,Luol Deng,258,29,MIA,1610612748,32
313,0,0,0,0.0,0.0,0,1,1,2.0,1,2,202723,Malcolm Lee,0,0,PHI,1610612755,0
314,7,14,20,0.02,0.039,2,17,15,194.0,356,220,202952,Malcolm Thomas,24,5,PHI,1610612755,2
315,293,410,685,0.13,0.182,29,70,23,1587.0,2251,2774,1938,Manu Ginobili,537,88,SAS,1610612759,47
316,307,402,709,0.08,0.105,28,81,26,2687.0,3844,3783,201188,Marc Gasol,601,67,MEM,1610612763,55
317,97,143,238,0.033,0.048,12,82,36,2453.0,2982,1952,101162,Marcin Gortat,203,34,WAS,1610612764,46
318,94,136,232,0.063,0.09,7,62,21,1388.0,1504,1763,201158,Marco Belinelli,177,35,SAS,1610612759,41
319,133,175,306,0.06,0.079,9,81,42,2045.0,2216,1984,202694,Marcus Morris,246,33,PHX,1610612756,39
320,208,287,479,0.087,0.119,19,67,32,1808.0,2402,2496,203935,Marcus Smart,413,60,BOS,1610612738,35
321,36,51,79,0.063,0.089,4,48,29,721.0,573,794,201977,Marcus Thornton,98,11,PHX,1610612756,19
322,301,391,717,0.078,0.102,36,79,44,2337.0,3851,4048,201596,Mario Chalmers,631,54,MIA,1610612748,35
323,39,53,93,0.077,0.105,5,47,24,781.0,507,534,203900,Markel Brown,86,9,BKN,1610612751,23
324,192,248,461,0.068,0.088,26,82,43,2581.0,2824,2996,202693,Markieff Morris,385,31,PHX,1610612756,39
325,72,108,170,0.052,0.078,9,76,14,1207.0,1388,1450,201578,Marreese Speights,130,26,GSW,1610612744,62
326,17,18,35,0.055,0.059,1,32,20,352.0,307,335,101110,Martell Webster,35,0,WAS,1610612764,12
327,100,131,232,0.027,0.035,8,78,46,2035.0,3757,2643,101107,Marvin Williams,217,23,CHA,1610612766,32
328,74,109,174,0.04,0.06,9,82,44,1743.0,1830,1270,203486,Mason Plumlee,169,26,BKN,1610612751,38
329,114,154,269,0.061,0.082,14,76,25,2271.0,1883,1640,2440,Matt Barnes,182,26,LAC,1610612746,51
330,47,60,111,0.038,0.049,3,72,23,935.0,1227,951,2588,Matt Bonner,89,10,SAS,1610612759,49
331,204,266,487,0.087,0.114,14,66,23,1365.0,2335,2418,203521,Matthew Dellavedova,402,48,CLE,1610612739,43
332,25,31,56,0.048,0.06,2,45,36,674.0,521,422,203090,Maurice Harkless,51,4,ORL,1610612753,9
333,32,41,82,0.034,0.044,3,55,23,847.0,942,717,203086,Meyers Leonard,81,6,POR,1610612757,32
334,32,43,73,0.056,0.075,2,24,13,505.0,575,599,201563,Michael Beasley,58,9,MIA,1610612748,11
335,442,559,1039,0.104,0.132,44,66,45,2150.0,4232,4898,203487,Michael Carter-Williams,937,73,MIL,1610612749,21
336,77,115,170,0.053,0.079,3,55,28,1587.0,1461,1305,203077,Michael Kidd-Gilchrist,158,35,CHA,1610612766,27
337,375,536,826,0.088,0.126,48,70,23,2225.0,4260,4921,201144,Mike Conley,762,113,MEM,1610612763,47
338,114,162,264,0.068,0.097,13,63,22,1838.0,1676,1640,2399,Mike Dunleavy,202,34,CHI,1610612741,41
339,46,63,112,0.057,0.078,8,51,20,675.0,807,605,2034,Mike Miller,82,9,CLE,1610612739,31
340,25,37,60,0.033,0.049,2,40,14,502.0,748,557,203488,Mike Muscala,64,10,ATL,1610612737,26
341,75,107,187,0.056,0.08,5,68,16,1123.0,1331,1333,203118,Mike Scott,129,27,ATL,1610612737,52
342,34,47,83,0.026,0.036,2,73,39,1194.0,1317,718,203101,Miles Plumlee,60,11,MIL,1610612749,34
343,0,1,0,0.0,0.067,0,5,5,23.0,15,16,203545,Miroslav Raduljica,2,1,MIN,1610612750,0
344,46,67,107,0.038,0.056,9,40,24,892.0,1200,875,203141,Mirza Teletovic,75,13,BKN,1610612751,16
345,14,27,36,0.022,0.043,3,32,12,485.0,625,415,203956,Mitch McGary,31,10,OKC,1610612760,20
346,418,563,929,0.113,0.152,49,67,47,1967.0,3706,4420,2590,Mo Williams,803,96,CHA,1610612766,20
347,329,460,819,0.104,0.145,43,80,30,2699.0,3173,4300,101145,Monta Ellis,654,88,DAL,1610612742,50
348,97,126,231,0.117,0.152,11,42,20,591.0,830,1036,101126,Nate Robinson,184,18,DEN,1610612743,22
349,21,37,48,0.063,0.11,2,21,7,247.0,336,331,203489,Nate Wolters,53,14,MIL,1610612749,14
350,3,7,8,0.021,0.048,1,23,10,128.0,145,97,1737,Nazr Mohammed,4,3,CHI,1610612741,13
351,123,177,279,0.068,0.098,16,67,30,1694.0,1801,1772,2403,Nene,239,39,WAS,1610612764,37
352,128,180,316,0.049,0.069,21,75,57,2311.0,2626,2184,203457,Nerlens Noel,262,31,PHI,1610612755,18
353,146,191,320,0.096,0.125,11,58,22,838.0,1522,1558,201979,Nick Calathes,298,34,MEM,1610612763,36
354,90,121,216,0.052,0.07,15,66,28,1101.0,1740,1193,2555,Nick Collison,171,16,OKC,1610612760,38
355,11,22,26,0.043,0.087,5,27,10,258.0,253,284,203910,Nick Johnson,40,6,HOU,1610612745,17
356,41,57,87,0.072,0.1,1,42,30,1000.0,572,939,201156,Nick Young,86,15,LAL,1610612747,12
357,341,436,788,0.098,0.125,29,71,28,2380.0,3479,2853,201587,Nicolas Batum,621,66,POR,1610612757,43
358,67,82,147,0.077,0.094,5,73,47,1127.0,874,922,203917,Nik Stauskas,118,10,SAC,1610612758,26
359,97,131,229,0.049,0.066,12,82,32,1654.0,1981,1744,202703,Nikola Mirotic,174,22,CHI,1610612741,50
360,27,44,63,0.053,0.086,7,30,21,787.0,512,552,201593,Nikola Pekovic,68,10,MIN,1610612750,9
361,147,195,369,0.058,0.077,15,74,53,2529.0,2520,2509,202696,Nikola Vucevic,338,32,ORL,1610612753,21
362,4,7,11,0.01,0.017,2,25,17,259.0,411,243,203943,Noah Vonleh,22,1,CHA,1610612766,8
363,250,331,596,0.075,0.1,30,74,38,1798.0,3313,3586,202708,Norris Cole,511,51,NOP,1610612740,36
364,197,278,438,0.134,0.189,32,70,32,1673.0,1473,1795,201564,O.J. Mayo,333,49,MIL,1610612749,38
365,6,7,15,0.066,0.077,0,16,3,72.0,91,60,203136,Ognjen Kuzmic,15,1,GSW,1610612744,13
366,72,99,170,0.031,0.043,3,76,33,1982.0,2317,1190,201600,Omer Asik,131,22,NOP,1610612740,43
367,102,134,237,0.063,0.083,13,67,44,1416.0,1622,1381,201956,Omri Casspi,211,19,SAC,1610612758,23
368,65,95,147,0.059,0.086,7,74,33,1432.0,1104,1152,203490,Otto Porter Jr.,128,23,WAS,1610612764,41
369,21,26,48,0.054,0.067,0,45,26,687.0,386,493,203798,PJ Hairston,37,5,CHA,1610612766,19
370,122,171,280,0.049,0.068,9,78,42,2383.0,2502,1931,200782,PJ Tucker,280,41,PHX,1610612756,36
371,171,233,403,0.075,0.102,11,66,41,1192.0,2283,2329,203143,Pablo Prigioni,377,51,HOU,1610612745,25
372,192,278,475,0.067,0.097,25,56,21,1727.0,2853,3004,201976,Patrick Beverley,384,61,HOU,1610612745,35
373,0,3,0,0.0,0.12,1,4,2,29.0,25,31,203565,Patrick Christopher,2,2,MEM,1610612763,2
374,155,203,376,0.052,0.069,12,81,32,2156.0,2959,2025,202335,Patrick Patterson,263,36,TOR,1610612761,49
375,87,132,212,0.061,0.093,9,51,14,801.0,1416,1645,201988,Patty Mills,160,36,SAS,1610612759,37
376,210,284,529,0.056,0.075,30,78,30,2681.0,3771,3222,2200,Pau Gasol,444,44,CHI,1610612741,48
377,6,9,13,0.075,0.113,1,6,1,91.0,80,101,202331,Paul George,10,2,IND,1610612754,5
378,223,295,524,0.069,0.091,13,73,18,2390.0,3227,2978,200794,Paul Millsap,439,59,ATL,1610612737,55
379,144,189,313,0.092,0.121,15,73,33,1914.0,1563,1852,1718,Paul Pierce,252,30,WAS,1610612764,40
380,49,63,120,0.041,0.053,5,63,17,1037.0,1195,1060,203544,Pero Antic,85,9,ATL,1610612737,46
381,18,26,46,0.033,0.048,2,43,20,631.0,546,526,203103,Perry Jones III,49,6,OKC,1610612760,23
382,117,155,284,0.101,0.133,14,50,28,600.0,1163,1256,203515,Phil Pressey,241,24,BOS,1610612738,22
383,68,87,162,0.043,0.055,4,67,55,1283.0,1579,1339,203112,Quincy Acy,159,15,NYK,1610612752,12
384,8,10,19,0.063,0.078,0,10,8,120.0,128,92,203113,Quincy Miller,15,2,DET,1610612765,2
385,94,143,211,0.064,0.098,13,75,27,1793.0,1458,1356,202347,Quincy Pondexter,180,37,NOP,1610612740,48
386,538,660,1273,0.123,0.151,54,68,34,2019.0,4385,4506,200765,Rajon Rondo,1013,68,DAL,1610612742,34
387,182,243,418,0.083,0.11,14,64,38,1188.0,2202,2476,201196,Ramon Sessions,394,47,WAS,1610612764,26
388,119,162,282,0.116,0.158,19,50,35,1087.0,1026,1306,200751,Randy Foye,248,24,DEN,1610612743,15
389,63,91,138,0.053,0.076,10,75,36,1505.0,1196,1409,2446,Rasual Butler,117,18,WAS,1610612764,39
390,188,269,425,0.073,0.105,25,68,46,1436.0,2558,2811,203492,Ray McCallum,434,56,SAC,1610612758,22
391,41,52,103,0.094,0.119,2,29,15,281.0,436,508,101109,Raymond Felton,100,8,DAL,1610612742,14
392,8,10,23,0.03,0.038,2,36,17,338.0,265,234,203493,Reggie Bullock,18,0,PHX,1610612756,19
393,32,41,71,0.037,0.047,6,47,31,764.0,872,453,2501,Reggie Evans,71,3,SAC,1610612758,16
394,462,585,1050,0.125,0.158,28,77,40,2268.0,3696,4507,202704,Reggie Jackson,927,97,DET,1610612765,37
395,10,13,22,0.077,0.1,1,20,5,105.0,130,146,202130,Reggie Williams,22,2,SAS,1610612759,15
396,61,85,150,0.049,0.068,7,74,28,1244.0,1246,1076,2210,Richard Jefferson,125,17,DAL,1610612742,46
397,19,26,46,0.052,0.071,1,17,13,244.0,366,436,203495,Ricky Ledo,58,6,NYK,1610612752,4
398,193,255,437,0.136,0.179,28,22,15,692.0,1421,1487,201937,Ricky Rubio,380,34,MIN,1610612750,7
399,27,42,67,0.026,0.04,4,44,39,733.0,1042,681,203133,Robbie Hummel,75,11,MIN,1610612750,5
400,105,147,251,0.05,0.07,11,70,52,1956.0,2106,2108,203496,Robert Covington,239,31,PHI,1610612755,18
401,55,71,138,0.047,0.061,7,67,48,1133.0,1159,890,203135,Robert Sacre,129,9,LAL,1610612747,19
402,55,76,140,0.051,0.07,4,59,21,1638.0,1085,891,201577,Robin Lopez,130,16,POR,1610612757,38
403,83,114,196,0.067,0.092,6,50,23,1064.0,1234,1456,203918,Rodney Hood,183,25,UTA,1610612762,27
404,219,286,516,0.095,0.124,18,71,37,1874.0,2299,2711,201155,Rodney Stuckey,450,49,IND,1610612754,34
405,165,203,368,0.096,0.118,8,43,30,982.0,1725,1861,101179,Ronnie Price,345,30,LAL,1610612747,13
406,1,1,2,0.125,0.125,0,1,1,10.0,8,5,101142,Ronny Turiaf,2,0,MIN,1610612750,0
407,84,119,195,0.043,0.06,8,76,42,1926.0,1967,1769,201579,Roy Hibbert,166,27,IND,1610612754,34
408,250,318,579,0.1,0.127,25,68,43,2408.0,2499,2821,200752,Rudy Gay,457,43,SAC,1610612758,25
409,109,150,264,0.032,0.044,10,82,44,2158.0,3396,2298,203497,Rudy Gobert,234,32,UTA,1610612762,38
410,8,11,19,0.083,0.115,1,12,5,65.0,96,124,203893,Russ Smith,15,2,MEM,1610612763,7
411,574,697,1332,0.153,0.185,64,67,27,2302.0,3758,5081,201566,Russell Westbrook,1051,58,OKC,1610612760,40
412,55,72,127,0.033,0.044,6,61,28,1675.0,1648,1665,201583,Ryan Anderson,116,11,NOP,1610612740,33
413,14,20,30,0.039,0.056,2,46,33,441.0,357,283,200797,Ryan Hollins,28,4,SAC,1610612758,13
414,92,108,213,0.075,0.088,3,52,41,1233.0,1226,1045,203527,Ryan Kelly,172,13,LAL,1610612747,11
415,29,37,67,0.037,0.047,5,32,27,544.0,779,466,2223,Samuel Dalembert,62,3,NYK,1610612752,5
416,4,7,11,0.133,0.233,1,4,2,72.0,30,37,203930,Sean Kilpatrick,9,2,MIN,1610612750,2
417,45,59,102,0.076,0.1,3,16,12,327.0,591,726,2742,Sebastian Telfair,96,11,OKC,1610612760,4
418,55,79,140,0.02,0.029,6,64,29,2116.0,2683,2096,201586,Serge Ibaka,115,17,OKC,1610612760,35
419,46,56,105,0.106,0.128,4,33,21,555.0,436,396,203508,Sergey Karasev,69,6,BKN,1610612751,12
420,1,1,3,0.063,0.063,0,2,0,8.0,16,14,203552,Seth Curry,2,0,PHX,1610612756,2
421,44,53,95,0.104,0.126,2,37,31,851.0,422,658,203498,Shabazz Muhammad,68,8,MIN,1610612750,6
422,130,170,317,0.07,0.092,11,51,27,1012.0,1855,1899,203894,Shabazz Napier,280,29,MIA,1610612748,24
423,225,310,531,0.066,0.091,30,75,59,1845.0,3399,3696,203499,Shane Larkin,512,55,NYK,1610612752,16
424,3,5,8,0.048,0.081,1,5,2,89.0,62,78,200769,Shannon Brown,9,1,MIA,1610612748,3
425,259,365,605,0.092,0.13,33,78,14,1468.0,2817,2935,2733,Shaun Livingston,480,73,GSW,1610612744,64
426,4,8,12,0.03,0.061,0,21,10,126.0,132,87,101183,Shavlik Randolph,10,4,PHX,1610612756,11
427,51,78,123,0.046,0.071,5,56,20,1082.0,1104,880,1890,Shawn Marion,93,22,CLE,1610612739,36
428,43,58,105,0.03,0.041,4,62,37,1060.0,1412,1074,200761,Shawne Williams,89,11,DET,1610612765,25
429,6,7,14,0.044,0.051,0,20,11,108.0,136,107,203963,Shayne Whittington,10,1,IND,1610612754,9
430,155,200,350,0.105,0.135,12,55,18,833.0,1483,1618,202714,Shelvin Mack,311,33,ATL,1610612737,37
431,1,1,2,0.167,0.167,0,3,2,3.0,6,6,204021,Sim Bhullar,1,0,SAC,1610612758,1
432,184,246,432,0.076,0.102,16,82,44,2381.0,2412,2474,203524,Solomon Hill,382,46,IND,1610612754,38
433,104,128,249,0.121,0.149,8,34,22,455.0,859,991,203915,Spencer Dinwiddie,201,16,DET,1610612765,12
434,88,123,222,0.05,0.07,11,73,21,1274.0,1765,1414,201150,Spencer Hawes,172,24,LAC,1610612746,52
435,619,816,1449,0.138,0.182,56,80,13,2613.0,4485,5276,201939,Stephen Curry,1098,141,GSW,1610612744,67
436,288,375,672,0.107,0.14,17,81,30,1529.0,2684,2814,2581,Steve Blake,573,70,POR,1610612757,51
437,11,12,24,0.048,0.052,0,35,23,197.0,229,188,200779,Steve Novak,20,1,OKC,1610612760,12
438,66,96,156,0.036,0.053,3,70,33,1771.0,1810,1261,203500,Steven Adams,164,28,OKC,1610612760,37
439,25,35,59,0.055,0.077,4,40,23,614.0,456,501,203933,TJ Warren,57,6,PHX,1610612756,17
440,71,101,179,0.045,0.065,9,62,24,1692.0,1562,1378,201959,Taj Gibson,157,21,CHI,1610612741,38
441,42,51,102,0.033,0.04,5,62,38,1178.0,1289,751,204028,Tarik Black,94,4,LAL,1610612747,24
442,93,134,216,0.057,0.082,13,58,31,1397.0,1635,1318,2419,Tayshaun Prince,208,28,DET,1610612765,27
443,36,60,93,0.04,0.067,5,33,9,889.0,900,709,203093,Terrence Jones,74,19,HOU,1610612745,24
444,86,112,207,0.069,0.09,11,82,33,2092.0,1239,1535,203082,Terrence Ross,158,15,TOR,1610612761,49
445,75,107,180,0.06,0.086,4,52,9,976.0,1243,1007,200757,Thabo Sefolosha,133,28,ATL,1610612737,43
446,172,243,403,0.049,0.069,28,75,50,2407.0,3504,2845,201152,Thaddeus Young,360,43,BKN,1610612751,25
447,33,52,79,0.031,0.049,4,54,28,798.0,1067,682,203080,Thomas Robinson,62,15,PHI,1610612755,26
448,78,109,180,0.059,0.082,6,52,18,1030.0,1333,1082,201168,Tiago Splitter,141,25,SAS,1610612759,34
449,230,294,519,0.069,0.088,20,77,24,2227.0,3335,2836,1495,Tim Duncan,391,44,SAS,1610612759,53
450,60,70,150,0.125,0.146,4,11,8,240.0,481,523,204025,Tim Frazier,121,6,POR,1610612757,3
451,125,165,281,0.057,0.075,11,69,53,1656.0,2198,2660,203501,Tim Hardaway Jr.,249,29,NYK,1610612752,16
452,55,92,135,0.026,0.043,7,81,32,2046.0,2127,1352,202389,Timofey Mozgov,110,30,CLE,1610612739,49
453,124,148,277,0.051,0.061,3,68,48,2369.0,2435,2386,202699,Tobias Harris,232,22,ORL,1610612753,20
454,24,29,56,0.124,0.15,1,12,5,177.0,193,220,201962,Toney Douglas,33,4,NOP,1610612740,7
455,86,127,196,0.07,0.103,15,63,17,1648.0,1232,1092,2754,Tony Allen,151,26,MEM,1610612763,46
456,335,475,807,0.091,0.128,30,68,20,1953.0,3699,4463,2225,Tony Parker,671,110,SAS,1610612759,48
457,62,106,145,0.056,0.096,6,72,29,1412.0,1100,1176,203503,Tony Snell,126,38,CHI,1610612741,43
458,157,191,372,0.098,0.119,13,30,26,895.0,1609,2043,203100,Tony Wroten,301,21,PHI,1610612755,4
459,1,3,2,0.04,0.12,0,5,2,18.0,25,29,203315,Toure' Murry,2,2,UTA,1610612762,3
460,40,53,99,0.049,0.065,6,50,43,651.0,815,724,204037,Travis Wear,95,7,NYK,1610612752,7
461,208,301,525,0.062,0.09,27,81,26,2896.0,3336,3035,2772,Trevor Ariza,449,66,HOU,1610612745,55
462,83,120,211,0.03,0.043,12,79,42,1564.0,2776,2038,202344,Trevor Booker,202,25,UTA,1610612762,37
463,328,443,777,0.072,0.098,53,76,41,2288.0,4541,5464,203504,Trey Burke,651,62,UTA,1610612762,35
464,39,70,106,0.02,0.036,1,81,28,2168.0,1966,1210,202684,Tristan Thompson,87,30,CLE,1610612739,53
465,22,30,53,0.057,0.078,4,46,32,392.0,384,462,203584,Troy Daniels,43,4,CHA,1610612766,14
466,720,889,1700,0.158,0.195,72,75,46,2665.0,4565,5523,201951,Ty Lawson,1445,97,DEN,1610612743,29
467,73,98,171,0.099,0.133,6,33,22,411.0,735,835,203898,Tyler Ennis,126,19,MIL,1610612749,11
468,21,39,56,0.025,0.046,3,74,29,1058.0,853,548,201946,Tyler Hansbrough,45,15,TOR,1610612761,45
469,42,59,103,0.057,0.08,5,32,17,603.0,733,735,204020,Tyler Johnson,114,12,MIA,1610612748,15
470,113,151,261,0.06,0.08,10,82,42,1731.0,1892,1678,203092,Tyler Zeller,235,27,BOS,1610612738,40
471,521,643,1256,0.127,0.157,58,79,36,2690.0,4108,4837,201936,Tyreke Evans,1033,65,NOP,1610612740,43
