,BetterPPP,FG,FGA,FGAG,FGM,FGMG,FGm,FGmG,FT,GP,PPG,PPP,PlusOne,Points,Poss,PossG,SF,Score,TO,TeamIDSID,TeamName,TeamNameAbbreviation,TeamShortName,Time,WorsePPP,aFG,name,season,seasonType
10,22,42.2459893048,374,4.56097560976,158,1.92682926829,216,2.63414634146,6.86498855835,82,5.24390243902,0.983982026577,0.91533180778,430,437,5.32926829268,6.40732265446,42.1052631579,8.46681922197,1610612739,Cleveland Cavaliers,CLE,Cleveland,5.09918022156,7,50.2673796791,Defensive,2015,Reg
11,26,43.7333333333,375,4.57317073171,164,2.0,211,2.57317073171,5.74162679426,82,5.28048780488,1.03588998318,1.43540669856,433,418,5.09756097561,5.74162679426,43.5406698565,5.74162679426,1610612742,Dallas Mavericks,DAL,Dallas,4.70349979401,3,52.4,Defensive,2015,Reg
12,10,40.1960784314,408,4.9756097561,164,2.0,244,2.9756097561,5.55555555556,82,5.28048780488,0.925213992596,0.854700854701,433,468,5.70731707317,4.70085470085,39.3162393162,8.11965811966,1610612762,Utah Jazz,UTA,Utah,5.53977012634,19,48.5294117647,Defensive,2015,Reg
13,14,39.7590361446,415,5.06097560976,165,2.01219512195,250,3.0487804878,7.59493670886,82,5.43902439024,0.94092798233,1.05485232068,446,474,5.78048780488,6.54008438819,41.1392405063,5.90717299578,1610612746,Los Angeles Clippers,LAC,LAClippers,5.24336004257,15,47.5903614458,Defensive,2015,Reg
14,18,40.3341288783,419,5.10975609756,169,2.06097560976,250,3.0487804878,6.17021276596,82,5.48780487805,0.957446992397,1.06382978723,450,470,5.73170731707,5.53191489362,41.0638297872,5.74468085106,1610612740,New Orleans Pelicans,NOP,NewOrleans,5.33970022202,11,47.8520286396,Defensive,2015,Reg
15,28,43.7810945274,402,4.90243902439,176,2.14634146341,226,2.75609756098,7.95698924731,82,5.96341463415,1.05160999298,1.72043010753,489,465,5.67073170732,6.66666666667,43.6559139785,7.31182795699,1610612763,Memphis Grizzlies,MEM,Memphis,5.39380979538,1,53.855721393,Defensive,2015,Reg
16,0,36.9658119658,468,5.70731707317,173,2.10975609756,295,3.59756097561,5.81818181818,82,5.59756097561,0.834545016289,0.181818181818,459,550,6.70731707317,5.09090909091,36.9090909091,9.27272727273,1610612754,Indiana Pacers,IND,Indiana,6.08339977264,29,43.6965811966,Defensive,2015,Reg
17,15,40.2247191011,445,5.42682926829,179,2.18292682927,266,3.24390243902,5.97609561753,82,5.76829268293,0.94223099947,0.199203187251,473,502,6.12195121951,5.37848605578,41.235059761,5.37848605578,1610612757,Portland Trail Blazers,POR,Portland,5.65824985504,14,47.9775280899,Defensive,2015,Reg
18,24,42.8571428571,420,5.12195121951,180,2.19512195122,240,2.92682926829,5.51020408163,82,5.92682926829,0.991837024689,1.42857142857,486,490,5.9756097561,5.30612244898,40.8163265306,10.0,1610612758,Sacramento Kings,SAC,Sacramento,5.28073978424,5,52.2619047619,Defensive,2015,Reg
19,7,38.9361702128,470,5.73170731707,183,2.23170731707,287,3.5,6.26185958254,82,5.74390243902,0.893737971783,1.32827324478,471,527,6.42682926829,5.50284629981,39.4686907021,5.88235294118,1610612760,Oklahoma City Thunder,OKC,OklahomaCity,5.81805992126,22,45.1063829787,Defensive,2015,Reg
20,20,43.2372505543,451,5.5,195,2.37804878049,256,3.12195121951,6.01941747573,82,6.12195121951,0.974757015705,0.970873786408,502,515,6.28048780488,5.2427184466,42.9126213592,7.3786407767,1610612755,Philadelphia 76ers,PHI,Philadelphia,5.64507007599,9,49.77827051,Defensive,2015,Reg
21,16,40.5117270789,469,5.71951219512,190,2.31707317073,279,3.40243902439,6.30975143403,82,6.07317073171,0.952198982239,1.72084130019,498,523,6.37804878049,6.50095602294,40.34416826,5.35372848948,1610612747,Los Angeles Lakers,LAL,LALakers,5.90292978287,13,48.7206823028,Defensive,2015,Reg
22,11,38.8185654008,474,5.78048780488,184,2.24390243902,290,3.53658536585,7.15630885122,82,6.01219512195,0.928436994553,1.69491525424,493,531,6.4756097561,6.96798493409,39.5480225989,5.08474576271,1610612748,Miami Heat,MIA,Miami,6.12032985687,18,46.5189873418,Defensive,2015,Reg
23,12,41.1894273128,454,5.53658536585,187,2.28048780488,267,3.25609756098,7.25190839695,82,5.96341463415,0.933206021786,1.90839694656,489,524,6.39024390244,6.67938931298,40.8396946565,8.01526717557,1610612765,Detroit Pistons,DET,Detroit,6.0257601738,17,47.4669603524,Defensive,2015,Reg
24,13,41.8454935622,466,5.68292682927,195,2.37804878049,271,3.30487804878,5.04672897196,82,6.13414634146,0.940186977386,0.747663551402,503,535,6.5243902439,4.11214953271,40.3738317757,8.59813084112,1610612743,Denver Nuggets,DEN,Denver,6.06438016891,16,49.8927038627,Defensive,2015,Reg
25,27,44.5676274945,451,5.5,201,2.4512195122,250,3.0487804878,3.64372469636,82,6.24390243902,1.03644001484,0.607287449393,512,494,6.0243902439,3.64372469636,43.7246963563,5.66801619433,1610612750,Minnesota Timberwolves,MIN,Minnesota,5.53874015808,2,53.7694013304,Defensive,2015,Reg
26,29,46.3768115942,414,5.0487804878,192,2.34146341463,222,2.70731707317,6.18336886994,82,6.13414634146,1.07248997688,1.27931769723,503,469,5.71951219512,5.75692963753,45.6289978678,6.60980810235,1610612756,Phoenix Suns,PHX,Phoenix,5.21575021744,0,55.9178743961,Defensive,2015,Reg
27,17,42.265795207,459,5.59756097561,194,2.36585365854,265,3.23170731707,6.83918669131,82,6.29268292683,0.953788995743,1.10905730129,516,541,6.59756097561,6.65434380776,41.0351201479,9.426987061,1610612751,Brooklyn Nets,BKN,Brooklyn,6.16102981567,12,50.7625272331,Defensive,2015,Reg
28,25,43.5344827586,464,5.65853658537,202,2.46341463415,262,3.19512195122,5.92734225621,82,6.41463414634,1.0057400465,0.956022944551,526,523,6.37804878049,5.54493307839,43.5946462715,6.30975143403,1610612752,New York Knicks,NYK,NewYork,5.99632978439,4,51.0775862069,Defensive,2015,Reg
29,23,42.9787234043,470,5.73170731707,202,2.46341463415,268,3.26829268293,6.01503759399,82,6.39024390244,0.984961986542,0.93984962406,524,532,6.48780487805,5.45112781955,42.8571428571,6.57894736842,1610612766,Charlotte Hornets,CHA,Charlotte,6.06406021118,6,50.1063829787,Defensive,2015,Reg
