,BetterPPP,FG,FGA,FGAG,FGM,FGMG,FGm,FGmG,FT,GP,PPG,PPP,PlusOne,Points,Poss,PossG,SF,Score,TO,TeamIDSID,TeamName,TeamNameAbbreviation,TeamShortName,Time,WorsePPP,aFG,name,season,seasonType
19,2,49.864498645,369,4.5,184,2.24390243902,185,2.25609756098,15.9045725646,82,5.9512195122,0.970179021358,2.98210735586,488,503,6.13414634146,13.717693837,48.7077534791,13.3200795229,1610612737,Atlanta Hawks,ATL,Atlanta,5.70358991623,27,49.864498645,Offensive,2015,Reg
20,20,45.1764705882,425,5.18292682927,192,2.34146341463,233,2.84146341463,16.8384879725,82,5.89024390244,0.829896986485,4.46735395189,483,582,7.09756097561,14.4329896907,42.7835051546,14.4329896907,1610612745,Houston Rockets,HOU,Houston,6.37039995193,9,45.1764705882,Offensive,2015,Reg
21,11,44.0281030445,427,5.20731707317,188,2.29268292683,239,2.91463414634,13.1386861314,82,5.80487804878,0.868613004684,2.1897810219,476,548,6.68292682927,10.7664233577,44.5255474453,11.1313868613,1610612738,Boston Celtics,BOS,Boston,5.91409015656,18,44.0281030445,Offensive,2015,Reg
22,13,42.9844097996,449,5.4756097561,193,2.35365853659,256,3.12195121951,12.9032258065,82,5.79268292683,0.851253986359,2.86738351254,475,558,6.80487804878,11.2903225806,43.5483870968,9.31899641577,1610612766,Charlotte Hornets,CHA,Charlotte,6.38809013367,16,42.9844097996,Offensive,2015,Reg
23,25,41.9811320755,424,5.17073170732,178,2.17073170732,246,3.0,13.357400722,82,5.41463414634,0.801443994045,3.06859205776,444,554,6.75609756098,11.3718411552,41.5162454874,12.9963898917,1610612744,Golden State Warriors,GSW,GoldenState,6.06924009323,4,41.9811320755,Offensive,2015,Reg
24,24,42.1176470588,425,5.18292682927,179,2.18292682927,246,3.0,12.0720720721,82,5.4512195122,0.805405020714,2.88288288288,447,555,6.76829268293,11.1711711712,41.2612612613,14.2342342342,1610612761,Toronto Raptors,TOR,Toronto,6.43701982498,5,42.1176470588,Offensive,2015,Reg
25,27,41.6464891041,413,5.03658536585,172,2.09756097561,241,2.93902439024,10.3773584906,82,5.01219512195,0.77547198534,1.88679245283,411,530,6.46341463415,8.67924528302,40.0,13.5849056604,1610612754,Indiana Pacers,IND,Indiana,5.91650009155,2,41.6464891041,Offensive,2015,Reg
26,14,47.2303206997,343,4.18292682927,162,1.9756097561,181,2.20731707317,13.8228941685,82,4.74390243902,0.840173006058,1.72786177106,389,463,5.64634146341,11.6630669546,43.8444924406,13.8228941685,1610612764,Washington Wizards,WAS,Washington,5.18013000488,15,47.2303206997,Offensive,2015,Reg
27,22,41.9014084507,284,3.46341463415,119,1.4512195122,165,2.01219512195,16.40625,82,3.81707317073,0.815104007721,1.82291666667,313,384,4.68292682927,14.3229166667,44.2708333333,11.4583333333,1610612746,Los Angeles Clippers,LAC,LAClippers,4.40873003006,7,41.9014084507,Offensive,2015,Reg
28,15,42.8571428571,266,3.24390243902,114,1.39024390244,152,1.85365853659,14.4886363636,82,3.59756097561,0.838068008423,2.84090909091,295,352,4.29268292683,11.0795454545,43.4659090909,12.7840909091,1610612762,Utah Jazz,UTA,Utah,4.09874010086,14,42.8571428571,Offensive,2015,Reg
29,26,42.7807486631,187,2.28048780488,80,0.975609756098,107,1.30487804878,12.109375,82,2.4512195122,0.785156011581,1.953125,201,256,3.12195121951,8.984375,40.625,16.796875,1610612757,Portland Trail Blazers,POR,Portland,2.85396003723,3,42.7807486631,Offensive,2015,Reg
