,BetterPPP,FG,FGA,FGAG,FGM,FGMG,FGm,FGmG,FT,GP,PPG,PPP,PlusOne,Points,Poss,PossG,SF,Score,TO,TeamIDSID,TeamName,TeamNameAbbreviation,TeamShortName,Time,WorsePPP,aFG,name,season,seasonType
10,1,59.0333716916,869,10.5975609756,513,6.25609756098,356,4.34146341463,14.9084568439,82,16.7317073171,1.19615995884,3.40017436792,1372,1147,13.987804878,13.0775937228,55.3618134263,12.3801220575,1610612739,Cleveland Cavaliers,CLE,Cleveland,13.2158002853,28,66.1104718067,Offensive,2015,Reg
11,11,55.3610503282,914,11.1463414634,506,6.17073170732,408,4.9756097561,16.0862354892,82,16.6585365854,1.1326700449,3.48258706468,1366,1206,14.7073170732,14.2620232172,54.2288557214,11.6086235489,1610612743,Denver Nuggets,DEN,Denver,13.3865995407,18,59.1356673961,Offensive,2015,Reg
12,7,58.8636363636,880,10.7317073171,518,6.31707317073,362,4.41463414634,16.2944582299,82,16.7804878049,1.13812994957,3.30851943755,1376,1209,14.743902439,14.7229114971,54.8387096774,14.0612076096,1610612749,Milwaukee Bucks,MIL,Milwaukee,13.8330001831,22,62.6136363636,Offensive,2015,Reg
13,9,59.4755661502,839,10.2317073171,499,6.08536585366,340,4.14634146341,17.5379426644,82,16.4268292683,1.13575005531,3.28836424958,1347,1186,14.4634146341,15.7672849916,55.4806070826,14.9241146712,1610612750,Minnesota Timberwolves,MIN,Minnesota,13.4650001526,20,62.2169249106,Offensive,2015,Reg
14,14,55.6666666667,900,10.9756097561,501,6.10975609756,399,4.86585365854,15.5388471178,82,16.1829268293,1.10860002041,3.25814536341,1327,1197,14.5975609756,13.5338345865,53.1328320802,12.5313283208,1610612753,Orlando Magic,ORL,Orlando,13.4027996063,15,60.3888888889,Offensive,2015,Reg
15,21,51.595159516,909,11.0853658537,469,5.71951219512,440,5.36585365854,14.6114864865,82,15.5731707317,1.07854998112,3.46283783784,1277,1184,14.4390243902,12.4155405405,49.4932432432,12.0777027027,1610612765,Detroit Pistons,DET,Detroit,13.078499794,8,57.7557755776,Offensive,2015,Reg
16,6,55.391600454,881,10.743902439,488,5.9512195122,393,4.79268292683,12.8861429832,82,15.756097561,1.14033997059,2.7360988526,1292,1133,13.8170731707,10.8561341571,52.3389232127,11.8270079435,1610612740,New Orleans Pelicans,NOP,NewOrleans,12.7532997131,23,62.0317820658,Offensive,2015,Reg
17,5,55.5018137848,827,10.0853658537,459,5.59756097561,368,4.48780487805,14.8247978437,82,15.5243902439,1.1437599659,2.42587601078,1273,1113,13.5731707317,12.3989218329,52.5606469003,13.2973944295,1610612746,Los Angeles Clippers,LAC,LAClippers,12.7784004211,24,62.938331318,Offensive,2015,Reg
18,26,52.278177458,834,10.1707317073,436,5.31707317073,398,4.85365853659,13.3928571429,82,14.3414634146,1.04999995232,2.5,1176,1120,13.6585365854,11.5178571429,49.1071428571,14.5535714286,1610612757,Portland Trail Blazers,POR,Portland,12.4861001968,3,58.273381295,Offensive,2015,Reg
19,0,56.5683646113,746,9.09756097561,422,5.14634146341,324,3.9512195122,18.4630738523,82,14.7926829268,1.21057999134,3.59281437126,1213,1002,12.2195121951,15.369261477,56.6866267465,10.6786427146,1610612761,Toronto Raptors,TOR,Toronto,11.6213998795,29,63.4048257373,Offensive,2015,Reg
20,20,55.6638246041,821,10.012195122,457,5.57317073171,364,4.43902439024,13.691026827,82,14.243902439,1.08047997952,2.68270120259,1168,1081,13.1829268293,12.3959296947,52.3589269195,12.9509713228,1610612748,Miami Heat,MIA,Miami,12.5551996231,9,59.3788063337,Offensive,2015,Reg
21,23,54.95915986,857,10.4512195122,471,5.74390243902,386,4.70731707317,11.3309352518,82,14.4634146341,1.0665500164,2.06834532374,1186,1112,13.5609756098,10.3417266187,50.6294964029,13.6690647482,1610612751,Brooklyn Nets,BKN,Brooklyn,12.5963001251,6,59.6849474912,Offensive,2015,Reg
22,28,50.2951593861,847,10.3292682927,426,5.19512195122,421,5.13414634146,12.1822962314,82,13.9268292683,1.00088000298,1.66520595968,1142,1141,13.9146341463,11.3058720421,47.4145486415,15.0744960561,1610612747,Los Angeles Lakers,LAL,LALakers,12.8520002365,1,55.6670602125,Offensive,2015,Reg
23,4,53.4722222222,720,8.78048780488,385,4.69512195122,335,4.08536585366,15.3104925054,82,13.1097560976,1.15095996857,2.89079229122,1075,934,11.3902439024,12.5267665953,53.1049250535,10.4925053533,1610612766,Charlotte Hornets,CHA,Charlotte,10.6926002502,25,60.2777777778,Offensive,2015,Reg
24,24,53.0799475754,763,9.30487804878,405,4.93902439024,358,4.36585365854,14.5708582834,82,12.987804878,1.06287002563,3.59281437126,1065,1002,12.2195121951,12.0758483034,50.6986027944,12.6746506986,1610612763,Memphis Grizzlies,MEM,Memphis,11.4685001373,5,57.2083879423,Offensive,2015,Reg
25,29,48.9493201483,809,9.86585365854,396,4.82926829268,413,5.03658536585,11.6587677725,82,12.8048780488,0.995261013508,1.61137440758,1050,1055,12.8658536585,10.8056872038,46.8246445498,13.2701421801,1610612741,Chicago Bulls,CHI,Chicago,11.7365999222,0,54.326328801,Offensive,2015,Reg
26,27,47.1140939597,745,9.08536585366,351,4.28048780488,394,4.80487804878,14.5491803279,82,12.1341463415,1.01946997643,2.76639344262,995,976,11.9024390244,12.9098360656,46.9262295082,11.6803278689,1610612752,New York Knicks,NYK,NewYork,11.2351999283,2,53.4899328859,Offensive,2015,Reg
27,8,58.5949177877,669,8.15853658537,392,4.78048780488,277,3.37804878049,15.0609080842,82,12.512195122,1.13620996475,3.54374307863,1026,903,11.012195122,11.6279069767,54.3743078627,14.0642303433,1610612762,Utah Jazz,UTA,Utah,10.5146999359,21,62.8550074738,Offensive,2015,Reg
28,3,50.8320726172,661,8.06097560976,336,4.09756097561,325,3.96341463415,15.4761904762,82,11.8292682927,1.15476000309,2.38095238095,970,840,10.243902439,13.2142857143,52.380952381,7.97619047619,1610612742,Dallas Mavericks,DAL,Dallas,9.64852046967,26,58.3207261725,Offensive,2015,Reg
29,18,54.0871934605,734,8.9512195122,397,4.84146341463,337,4.10975609756,11.5092290988,82,12.2804878049,1.09337997437,3.14875135722,1007,921,11.2317073171,9.12052117264,50.9229098806,11.8349619978,1610612759,San Antonio Spurs,SAS,SanAntonio,10.7933998108,11,58.583106267,Offensive,2015,Reg
