,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
11,1,0,2,4,0,0.0,16,5,0.313,2,1,0.5,"DEC 07, 2016",0021600328,DAL vs. SAC,32,2,3,-6,11,203084,4,22016,0,6,1,L,12.375,16.88,0.325829383886
12,2,0,3,4,2,0.5,21,10,0.476,7,7,1.0,"DEC 05, 2016",0021600312,DAL vs. CHA,38,4,4,4,29,203084,7,22016,1,0,1,L,27.4736842105,24.08,0.602159468439
13,1,0,2,5,2,0.4,21,9,0.429,2,2,1.0,"DEC 03, 2016",0021600296,DAL vs. CHI,37,3,1,32,22,203084,5,22016,1,0,1,W,21.4054054054,21.88,0.502742230347
14,1,0,8,2,1,0.5,20,8,0.4,0,0,0.0,"DEC 01, 2016",0021600276,DAL @ CHA,38,1,1,-12,17,203084,9,22016,2,1,1,L,16.1052631579,20.0,0.425
15,1,1,1,2,1,0.5,15,8,0.533,0,0,0.0,"NOV 30, 2016",0021600272,DAL vs. SAS,40,1,0,-7,17,203084,2,22016,1,2,1,L,15.3,15.0,0.566666666667
16,4,0,7,4,1,0.25,24,9,0.375,4,4,1.0,"NOV 27, 2016",0021600250,DAL vs. NOP,41,0,2,6,23,203084,7,22016,2,1,1,W,20.1951219512,25.76,0.446428571429
17,0,0,2,3,0,0.0,13,6,0.462,0,0,0.0,"NOV 25, 2016",0021600227,DAL @ CLE,30,3,0,-26,12,203084,5,22016,0,0,1,L,14.4,13.0,0.461538461538
18,2,0,4,4,2,0.5,19,10,0.526,0,0,0.0,"NOV 23, 2016",0021600220,DAL vs. LAC,30,0,1,-11,22,203084,4,22016,1,1,1,L,26.4,19.0,0.578947368421
19,1,1,5,2,0,0.0,18,9,0.5,4,2,0.5,"NOV 21, 2016",0021600206,DAL @ SAS,42,4,3,5,20,203084,9,22016,0,3,1,L,17.1428571429,19.76,0.506072874494
20,3,0,5,3,1,0.333,13,3,0.231,5,4,0.8,"NOV 19, 2016",0021600187,DAL @ ORL,39,1,2,0,11,203084,6,22016,2,0,1,L,10.1538461538,15.2,0.361842105263
21,0,0,6,1,0,0.0,17,5,0.294,5,5,1.0,"NOV 18, 2016",0021600180,DAL vs. MEM,34,1,0,-17,15,203084,7,22016,0,4,1,L,15.8823529412,19.2,0.390625
22,1,0,2,1,0,0.0,24,12,0.5,5,4,0.8,"NOV 16, 2016",0021600161,DAL @ BOS,41,0,5,-10,28,203084,2,22016,2,2,1,L,24.5853658537,26.2,0.534351145038
23,1,1,3,2,0,0.0,17,8,0.471,6,4,0.667,"NOV 14, 2016",0021600146,DAL @ NYK,35,0,1,-18,20,203084,3,22016,1,3,1,L,20.5714285714,19.64,0.50916496945
24,1,0,6,3,1,0.333,20,8,0.4,8,8,1.0,"NOV 09, 2016",0021600116,DAL @ GSW,34,2,1,-10,25,203084,8,22016,0,0,1,L,26.4705882353,23.52,0.531462585034
25,2,0,2,3,1,0.333,18,11,0.611,9,8,0.889,"NOV 08, 2016",0021600104,DAL @ LAL,40,0,3,8,31,203084,2,22016,0,1,1,W,27.9,21.96,0.705828779599
26,2,0,5,5,2,0.4,26,13,0.5,7,6,0.857,"NOV 06, 2016",0021600090,DAL vs. MIL,48,3,0,14,34,203084,8,22016,2,1,1,W,25.5,29.08,0.584594222834
27,0,0,8,4,1,0.25,17,8,0.471,0,0,0.0,"NOV 04, 2016",0021600076,DAL vs. POR,35,2,3,-2,17,203084,10,22016,0,2,1,L,17.4857142857,17.0,0.5
28,1,1,2,3,0,0.0,13,6,0.462,2,2,1.0,"NOV 02, 2016",0021600062,DAL @ UTA,36,0,1,-13,14,203084,2,22016,0,1,1,L,14.0,13.88,0.504322766571
29,0,0,5,1,0,0.0,11,3,0.273,4,4,1.0,"OCT 30, 2016",0021600041,DAL @ HOU,38,0,2,3,10,203084,5,22016,0,0,1,L,9.47368421053,12.76,0.391849529781
30,1,0,4,4,2,0.5,23,13,0.565,3,3,1.0,"OCT 28, 2016",0021600023,DAL vs. HOU,39,1,2,-9,31,203084,5,22016,1,1,1,L,28.6153846154,24.32,0.637335526316
31,0,0,6,6,3,0.5,14,8,0.571,0,0,0.0,"OCT 26, 2016",0021600005,DAL @ IND,35,3,3,-5,19,203084,9,22016,0,2,1,L,19.5428571429,14.0,0.678571428571
