,Receiver_Id,Receiver_Name,Passer_Id,Passer_Name,Frequency,Pass,Assists
1669,203471.0,"Schroder, Dennis",2594.0,"Korver, Kyle",0.051,192.0,7.0
1670,203471.0,"Schroder, Dennis",2550.0,"Hinrich, Kirk",0.004,16.0,0.0
1671,101114.0,"Williams, Deron",1626257.0,"Mejri, Salah",0.018,94.0,1.0
1672,101114.0,"Williams, Deron",1626147.0,"Anderson, Justin",0.007,37.0,0.0
1673,101114.0,"Williams, Deron",203939.0,"Powell, Dwight",0.059,301.0,2.0
1674,101114.0,"Williams, Deron",203098.0,"Jenkins, John",0.001,6.0,0.0
1675,101114.0,"Williams, Deron",202718.0,"Parsons, Chandler",0.127,647.0,22.0
1676,101114.0,"Williams, Deron",202379.0,"Evans, Jeremy",0.004,19.0,0.0
1677,101114.0,"Williams, Deron",202083.0,"Matthews, Wesley",0.159,812.0,22.0
1678,101114.0,"Williams, Deron",201580.0,"McGee, JaVale",0.01,51.0,2.0
1679,101114.0,"Williams, Deron",200826.0,"Barea, Jose Juan",0.044,226.0,10.0
1680,101114.0,"Williams, Deron",101135.0,"Lee, David",0.019,95.0,2.0
1681,101114.0,"Williams, Deron",101111.0,"Villanueva, Charlie",0.039,198.0,2.0
1682,101114.0,"Williams, Deron",101109.0,"Felton, Raymond",0.142,725.0,22.0
1683,101114.0,"Williams, Deron",2734.0,"Harris, Devin",0.037,188.0,5.0
1684,101114.0,"Williams, Deron",2585.0,"Pachulia, Zaza",0.172,876.0,23.0
1685,101114.0,"Williams, Deron",1717.0,"Nowitzki, Dirk",0.162,827.0,18.0
1686,202324.0,"Favors, Derrick",1626168.0,"Lyles, Trey",0.022,60.0,1.0
1687,202324.0,"Favors, Derrick",204060.0,"Ingles, Joe",0.052,146.0,13.0
1688,202324.0,"Favors, Derrick",203918.0,"Hood, Rodney",0.187,522.0,58.0
1689,202324.0,"Favors, Derrick",203526.0,"Neto, Raul",0.158,440.0,34.0
1690,202324.0,"Favors, Derrick",203504.0,"Burke, Trey",0.121,338.0,30.0
1691,202324.0,"Favors, Derrick",203497.0,"Gobert, Rudy",0.03,84.0,12.0
1692,202324.0,"Favors, Derrick",203481.0,"Withey, Jeff",0.001,2.0,0.0
1693,202324.0,"Favors, Derrick",203475.0,"Green, Erick",0.001,4.0,0.0
1694,202324.0,"Favors, Derrick",203187.0,"Johnson, Chris",0.015,43.0,5.0
1695,202324.0,"Favors, Derrick",202714.0,"Mack, Shelvin",0.153,426.0,40.0
1696,202324.0,"Favors, Derrick",202692.0,"Burks, Alec",0.059,165.0,10.0
1697,202324.0,"Favors, Derrick",202407.0,"Millsap, Elijah",0.003,7.0,0.0
1698,202324.0,"Favors, Derrick",202344.0,"Booker, Trevor",0.028,78.0,9.0
1699,202324.0,"Favors, Derrick",202330.0,"Hayward, Gordon",0.169,470.0,58.0
1700,201565.0,"Rose, Derrick",1626245.0,"Felicio, Cristiano",0.014,63.0,0.0
1701,201565.0,"Rose, Derrick",1626171.0,"Portis, Bobby",0.054,236.0,1.0
1702,201565.0,"Rose, Derrick",203946.0,"Bairstow, Cameron",0.005,22.0,1.0
1703,201565.0,"Rose, Derrick",203926.0,"McDermott, Doug",0.036,158.0,2.0
1704,201565.0,"Rose, Derrick",203503.0,"Snell, Tony",0.026,115.0,2.0
1705,201565.0,"Rose, Derrick",203200.0,"Holiday, Justin",0.007,30.0,1.0
1706,201565.0,"Rose, Derrick",202734.0,"Moore, E'Twaun",0.033,144.0,10.0
1707,201565.0,"Rose, Derrick",202710.0,"Butler, Jimmy",0.118,515.0,42.0
1708,201565.0,"Rose, Derrick",202703.0,"Mirotic, Nikola",0.133,582.0,6.0
1709,201565.0,"Rose, Derrick",201959.0,"Gibson, Taj",0.135,589.0,21.0
1710,201565.0,"Rose, Derrick",201166.0,"Brooks, Aaron",0.007,29.0,1.0
1711,201565.0,"Rose, Derrick",201149.0,"Noah, Joakim",0.059,257.0,4.0
1712,201565.0,"Rose, Derrick",2550.0,"Hinrich, Kirk",0.005,23.0,0.0
1713,201565.0,"Rose, Derrick",2399.0,"Dunleavy, Mike",0.034,147.0,6.0
1714,201565.0,"Rose, Derrick",2200.0,"Gasol, Pau",0.333,1455.0,32.0
1715,202682.0,"Williams, Derrick",1626170.0,"Grant, Jerian",0.243,441.0,35.0
1716,202682.0,"Williams, Derrick",204038.0,"Galloway, Langston",0.207,377.0,30.0
1717,202682.0,"Williams, Derrick",204001.0,"Porzingis, Kristaps",0.041,74.0,5.0
1718,202682.0,"Williams, Derrick",203921.0,"Early, Cleanthony",0.006,11.0,0.0
1719,202682.0,"Williams, Derrick",203124.0,"O'Quinn, Kyle",0.046,84.0,9.0
1720,202682.0,"Williams, Derrick",202690.0,"Fredette, Jimmer",0.002,4.0,0.0
1721,202682.0,"Williams, Derrick",202498.0,"Thomas, Lance",0.049,89.0,5.0
1722,202682.0,"Williams, Derrick",202338.0,"Seraphin, Kevin",0.029,52.0,2.0
1723,202682.0,"Williams, Derrick",201577.0,"Lopez, Robin",0.034,61.0,8.0
1724,202682.0,"Williams, Derrick",201167.0,"Afflalo, Arron",0.105,190.0,11.0
1725,202682.0,"Williams, Derrick",200811.0,"Amundson, Lou",0.011,20.0,3.0
1726,202682.0,"Williams, Derrick",101181.0,"Calderon, Jose",0.089,162.0,20.0
1727,202682.0,"Williams, Derrick",2756.0,"Vujacic, Sasha",0.081,148.0,15.0
1728,202682.0,"Williams, Derrick",2546.0,"Anthony, Carmelo",0.057,104.0,20.0
1729,1626164.0,"Booker, Devin",1962937348.0,"Cotton, Bryce",0.004,10.0,0.0
1730,1626164.0,"Booker, Devin",1626210.0,"Williams, Alan",0.002,5.0,0.0
1731,1626164.0,"Booker, Devin",203933.0,"Warren, TJ",0.019,54.0,6.0
1732,1626164.0,"Booker, Devin",203928.0,"Jefferson, Cory",0.001,4.0,0.0
1733,1626164.0,"Booker, Devin",203895.0,"McRae, Jordan",0.007,21.0,0.0
1734,1626164.0,"Booker, Devin",203515.0,"Pressey, Phil",0.011,30.0,4.0
1735,1626164.0,"Booker, Devin",203485.0,"Brown, Lorenzo",0.004,12.0,0.0
1736,1626164.0,"Booker, Devin",203462.0,"Goodwin, Archie",0.091,257.0,19.0
1737,1626164.0,"Booker, Devin",203458.0,"Len, Alex",0.093,262.0,23.0
1738,1626164.0,"Booker, Devin",203141.0,"Teletovic, Mirza",0.117,331.0,15.0
1739,1626164.0,"Booker, Devin",203111.0,"Johnson, Orlando",0.002,5.0,0.0
1740,1626164.0,"Booker, Devin",203098.0,"Jenkins, John",0.007,20.0,0.0
1741,1626164.0,"Booker, Devin",202720.0,"Leuer, Jon",0.052,146.0,7.0
1742,1626164.0,"Booker, Devin",202693.0,"Morris, Markieff",0.045,127.0,15.0
1743,1626164.0,"Booker, Devin",202688.0,"Knight, Brandon",0.131,370.0,22.0
1744,1626164.0,"Booker, Devin",202339.0,"Bledsoe, Eric",0.022,63.0,7.0
1745,1626164.0,"Booker, Devin",201978.0,"Budinger, Chase",0.008,22.0,1.0
1746,1626164.0,"Booker, Devin",201603.0,"Weems, Sonny",0.014,41.0,6.0
1747,1626164.0,"Booker, Devin",200782.0,"Tucker, PJ",0.107,304.0,38.0
1748,1626164.0,"Booker, Devin",101179.0,"Price, Ronnie",0.148,418.0,22.0
1749,1626164.0,"Booker, Devin",2743.0,"Humphries, Kris",0.004,11.0,1.0
1750,1626164.0,"Booker, Devin",2199.0,"Chandler, Tyson",0.111,315.0,13.0
1751,2734.0,"Harris, Devin",1626257.0,"Mejri, Salah",0.013,20.0,0.0
1752,2734.0,"Harris, Devin",1626147.0,"Anderson, Justin",0.024,37.0,0.0
1753,2734.0,"Harris, Devin",203939.0,"Powell, Dwight",0.08,125.0,6.0
1754,2734.0,"Harris, Devin",203098.0,"Jenkins, John",0.008,12.0,0.0
1755,2734.0,"Harris, Devin",202718.0,"Parsons, Chandler",0.051,80.0,6.0
1756,2734.0,"Harris, Devin",202379.0,"Evans, Jeremy",0.007,11.0,0.0
1757,2734.0,"Harris, Devin",202083.0,"Matthews, Wesley",0.069,108.0,7.0
1758,2734.0,"Harris, Devin",201580.0,"McGee, JaVale",0.015,23.0,0.0
1759,2734.0,"Harris, Devin",200826.0,"Barea, Jose Juan",0.242,380.0,34.0
1760,2734.0,"Harris, Devin",101135.0,"Lee, David",0.047,73.0,4.0
1761,2734.0,"Harris, Devin",101114.0,"Williams, Deron",0.113,177.0,11.0
1762,2734.0,"Harris, Devin",101111.0,"Villanueva, Charlie",0.029,46.0,2.0
1763,2734.0,"Harris, Devin",101109.0,"Felton, Raymond",0.144,226.0,17.0
1764,2734.0,"Harris, Devin",2585.0,"Pachulia, Zaza",0.054,85.0,5.0
1765,2734.0,"Harris, Devin",1717.0,"Nowitzki, Dirk",0.105,165.0,8.0
1766,203906.0,"Marble, Devyn",1626209.0,"Hezonja, Mario",0.105,20.0,2.0
1767,203906.0,"Marble, Devyn",203951.0,"Appling, Keith",0.011,2.0,0.0
1768,203906.0,"Marble, Devyn",203932.0,"Gordon, Aaron",0.053,10.0,1.0
1769,203906.0,"Marble, Devyn",203901.0,"Payton, Elfrid",0.079,15.0,1.0
1770,203906.0,"Marble, Devyn",203894.0,"Napier, Shabazz",0.116,22.0,2.0
1771,203906.0,"Marble, Devyn",203506.0,"Oladipo, Victor",0.016,3.0,0.0
1772,203906.0,"Marble, Devyn",203473.0,"Dedmon, Dewayne",0.053,10.0,1.0
1773,203906.0,"Marble, Devyn",203095.0,"Fournier, Evan",0.016,3.0,0.0
1774,203906.0,"Marble, Devyn",203094.0,"Nicholson, Andrew",0.047,9.0,1.0
1775,203906.0,"Marble, Devyn",202699.0,"Harris, Tobias",0.005,1.0,0.0
1776,203906.0,"Marble, Devyn",202696.0,"Vucevic, Nikola",0.026,5.0,0.0
1777,203906.0,"Marble, Devyn",201943.0,"Jennings, Brandon",0.147,28.0,2.0
1778,203906.0,"Marble, Devyn",201228.0,"Watson, CJ",0.179,34.0,1.0
1779,203906.0,"Marble, Devyn",201160.0,"Smith, Jason",0.084,16.0,3.0
1780,203906.0,"Marble, Devyn",101141.0,"Ilyasova, Ersan",0.058,11.0,0.0
1781,203906.0,"Marble, Devyn",101112.0,"Frye, Channing",0.005,1.0,0.0
1782,203473.0,"Dedmon, Dewayne",1626209.0,"Hezonja, Mario",0.097,41.0,14.0
1783,203473.0,"Dedmon, Dewayne",203951.0,"Appling, Keith",0.007,3.0,0.0
1784,203473.0,"Dedmon, Dewayne",203932.0,"Gordon, Aaron",0.088,37.0,4.0
1785,203473.0,"Dedmon, Dewayne",203906.0,"Marble, Devyn",0.024,10.0,1.0
1786,203473.0,"Dedmon, Dewayne",203901.0,"Payton, Elfrid",0.287,121.0,27.0
1787,203473.0,"Dedmon, Dewayne",203894.0,"Napier, Shabazz",0.057,24.0,1.0
1788,203473.0,"Dedmon, Dewayne",203506.0,"Oladipo, Victor",0.104,44.0,7.0
1789,203473.0,"Dedmon, Dewayne",203095.0,"Fournier, Evan",0.135,57.0,11.0
1790,203473.0,"Dedmon, Dewayne",203094.0,"Nicholson, Andrew",0.005,2.0,0.0
1791,203473.0,"Dedmon, Dewayne",202699.0,"Harris, Tobias",0.031,13.0,1.0
1792,203473.0,"Dedmon, Dewayne",201943.0,"Jennings, Brandon",0.059,25.0,6.0
1793,203473.0,"Dedmon, Dewayne",201228.0,"Watson, CJ",0.081,34.0,4.0
1794,203473.0,"Dedmon, Dewayne",201160.0,"Smith, Jason",0.007,3.0,0.0
1795,203473.0,"Dedmon, Dewayne",101141.0,"Ilyasova, Ersan",0.017,7.0,1.0
1796,203473.0,"Dedmon, Dewayne",101112.0,"Frye, Channing",0.002,1.0,0.0
1797,203079.0,"Waiters, Dion",1626166.0,"Payne, Cameron",0.113,208.0,11.0
1798,203079.0,"Waiters, Dion",203962.0,"Huestis, Josh",0.003,6.0,0.0
1799,203079.0,"Waiters, Dion",203956.0,"McGary, Mitch",0.006,11.0,0.0
1800,203079.0,"Waiters, Dion",203500.0,"Adams, Steven",0.054,100.0,4.0
1801,203079.0,"Waiters, Dion",203460.0,"Roberson, Andre",0.031,57.0,4.0
1802,203079.0,"Waiters, Dion",202713.0,"Singler, Kyle",0.041,75.0,1.0
1803,203079.0,"Waiters, Dion",202683.0,"Kanter, Enes",0.12,222.0,6.0
1804,203079.0,"Waiters, Dion",201627.0,"Morrow, Anthony",0.043,80.0,2.0
1805,203079.0,"Waiters, Dion",201586.0,"Ibaka, Serge",0.077,143.0,10.0
1806,203079.0,"Waiters, Dion",201571.0,"Augustin, D.J.",0.085,157.0,9.0
1807,203079.0,"Waiters, Dion",201566.0,"Westbrook, Russell",0.165,305.0,39.0
1808,203079.0,"Waiters, Dion",201142.0,"Durant, Kevin",0.165,304.0,36.0
1809,203079.0,"Waiters, Dion",200751.0,"Foye, Randy",0.041,76.0,7.0
1810,203079.0,"Waiters, Dion",2555.0,"Collison, Nick",0.056,103.0,7.0
1811,203079.0,"Waiters, Dion",1737.0,"Mohammed, Nazr",0.001,1.0,0.0
1812,1717.0,"Nowitzki, Dirk",1626257.0,"Mejri, Salah",0.006,17.0,1.0
1813,1717.0,"Nowitzki, Dirk",1626147.0,"Anderson, Justin",0.016,45.0,2.0
1814,1717.0,"Nowitzki, Dirk",203939.0,"Powell, Dwight",0.015,43.0,2.0
1815,1717.0,"Nowitzki, Dirk",203098.0,"Jenkins, John",0.004,12.0,1.0
1816,1717.0,"Nowitzki, Dirk",202718.0,"Parsons, Chandler",0.088,256.0,43.0
1817,1717.0,"Nowitzki, Dirk",202379.0,"Evans, Jeremy",0.001,3.0,0.0
1818,1717.0,"Nowitzki, Dirk",202083.0,"Matthews, Wesley",0.11,318.0,42.0
1819,1717.0,"Nowitzki, Dirk",201580.0,"McGee, JaVale",0.007,20.0,0.0
1820,1717.0,"Nowitzki, Dirk",200826.0,"Barea, Jose Juan",0.195,565.0,70.0
1821,1717.0,"Nowitzki, Dirk",101135.0,"Lee, David",0.006,18.0,4.0
1822,1717.0,"Nowitzki, Dirk",101114.0,"Williams, Deron",0.281,813.0,109.0
1823,1717.0,"Nowitzki, Dirk",101111.0,"Villanueva, Charlie",0.002,6.0,2.0
1824,1717.0,"Nowitzki, Dirk",101109.0,"Felton, Raymond",0.153,442.0,41.0
1825,1717.0,"Nowitzki, Dirk",2734.0,"Harris, Devin",0.051,147.0,19.0
1826,1717.0,"Nowitzki, Dirk",2585.0,"Pachulia, Zaza",0.066,192.0,23.0
1827,202388.0,"Sloan, Donald",1626191.0,"McCullough, Chris",0.036,100.0,1.0
1828,202388.0,"Sloan, Donald",1626178.0,"Hollis-Jefferson, Rondae",0.03,84.0,1.0
1829,202388.0,"Sloan, Donald",203930.0,"Kilpatrick, Sean",0.022,61.0,2.0
1830,202388.0,"Sloan, Donald",203900.0,"Brown, Markel",0.036,100.0,1.0
1831,202388.0,"Sloan, Donald",203508.0,"Karasev, Sergey",0.009,24.0,0.0
1832,202388.0,"Sloan, Donald",203499.0,"Larkin, Shane",0.014,39.0,3.0
1833,202388.0,"Sloan, Donald",203186.0,"Reed, Willie",0.025,70.0,2.0
1834,202388.0,"Sloan, Donald",203156.0,"Sims, Henry",0.018,51.0,2.0
1835,202388.0,"Sloan, Donald",203080.0,"Robinson, Thomas",0.05,139.0,1.0
1836,202388.0,"Sloan, Donald",202711.0,"Bogdanovic, Bojan",0.073,200.0,9.0
1837,202388.0,"Sloan, Donald",201961.0,"Ellington, Wayne",0.086,236.0,12.0
1838,202388.0,"Sloan, Donald",201572.0,"Lopez, Brook",0.156,431.0,17.0
1839,202388.0,"Sloan, Donald",201152.0,"Young, Thaddeus",0.29,799.0,4.0
1840,202388.0,"Sloan, Donald",200745.0,"Bargnani, Andrea",0.046,127.0,2.0
1841,202388.0,"Sloan, Donald",101127.0,"Jack, Jarrett",0.003,8.0,0.0
1842,202388.0,"Sloan, Donald",2207.0,"Johnson, Joe",0.105,289.0,12.0
1843,202700.0,"Motiejunas, Donatas",1626149.0,"Harrell, Montrezl",0.002,1.0,1.0
1844,202700.0,"Motiejunas, Donatas",203991.0,"Capela, Clint",0.015,10.0,2.0
1845,202700.0,"Motiejunas, Donatas",203909.0,"McDaniels, KJ",0.005,3.0,0.0
1846,202700.0,"Motiejunas, Donatas",203093.0,"Jones, Terrence",0.006,4.0,0.0
1847,202700.0,"Motiejunas, Donatas",201977.0,"Thornton, Marcus",0.028,18.0,1.0
1848,202700.0,"Motiejunas, Donatas",201976.0,"Beverley, Patrick",0.304,199.0,19.0
1849,202700.0,"Motiejunas, Donatas",201951.0,"Lawson, Ty",0.044,29.0,2.0
1850,202700.0,"Motiejunas, Donatas",201935.0,"Harden, James",0.281,184.0,26.0
1851,202700.0,"Motiejunas, Donatas",201147.0,"Brewer, Corey",0.024,16.0,2.0
1852,202700.0,"Motiejunas, Donatas",2772.0,"Ariza, Trevor",0.156,102.0,10.0
1853,202700.0,"Motiejunas, Donatas",2730.0,"Howard, Dwight",0.078,51.0,5.0
1854,202700.0,"Motiejunas, Donatas",1891.0,"Terry, Jason",0.057,37.0,1.0
1855,203926.0,"McDermott, Doug",1626245.0,"Felicio, Cristiano",0.036,50.0,12.0
1856,203926.0,"McDermott, Doug",1626171.0,"Portis, Bobby",0.087,120.0,14.0
1857,203926.0,"McDermott, Doug",203946.0,"Bairstow, Cameron",0.01,14.0,4.0
1858,203926.0,"McDermott, Doug",203503.0,"Snell, Tony",0.015,20.0,1.0
1859,203926.0,"McDermott, Doug",203200.0,"Holiday, Justin",0.036,49.0,14.0
1860,203926.0,"McDermott, Doug",202734.0,"Moore, E'Twaun",0.058,79.0,10.0
1861,203926.0,"McDermott, Doug",202710.0,"Butler, Jimmy",0.064,88.0,14.0
1862,203926.0,"McDermott, Doug",202703.0,"Mirotic, Nikola",0.082,113.0,18.0
1863,203926.0,"McDermott, Doug",201959.0,"Gibson, Taj",0.075,103.0,25.0
1864,203926.0,"McDermott, Doug",201565.0,"Rose, Derrick",0.122,168.0,25.0
1865,203926.0,"McDermott, Doug",201166.0,"Brooks, Aaron",0.168,231.0,42.0
1866,203926.0,"McDermott, Doug",201149.0,"Noah, Joakim",0.114,156.0,30.0
1867,203926.0,"McDermott, Doug",2550.0,"Hinrich, Kirk",0.039,53.0,8.0
1868,203926.0,"McDermott, Doug",2399.0,"Dunleavy, Mike",0.007,10.0,2.0
1869,203926.0,"McDermott, Doug",2200.0,"Gasol, Pau",0.087,119.0,24.0
1870,203110.0,"Green, Draymond",203949.0,"McAdoo, James Michael",0.008,32.0,1.0
1871,203110.0,"Green, Draymond",203546.0,"Clark, Ian",0.021,87.0,2.0
1872,203110.0,"Green, Draymond",203105.0,"Ezeli, Festus",0.024,103.0,2.0
1873,203110.0,"Green, Draymond",203084.0,"Barnes, Harrison",0.066,278.0,13.0
1874,203110.0,"Green, Draymond",202691.0,"Thompson, Klay",0.146,618.0,33.0
1875,203110.0,"Green, Draymond",201939.0,"Curry, Stephen",0.367,1558.0,119.0
1876,203110.0,"Green, Draymond",201578.0,"Speights, Marreese",0.02,83.0,5.0
1877,203110.0,"Green, Draymond",201575.0,"Rush, Brandon",0.044,185.0,8.0
1878,203110.0,"Green, Draymond",201574.0,"Thompson, Jason",0.001,5.0,0.0
1879,203110.0,"Green, Draymond",101106.0,"Bogut, Andrew",0.104,441.0,19.0
1880,203110.0,"Green, Draymond",2760.0,"Varejao, Anderson",0.008,35.0,1.0
1881,203110.0,"Green, Draymond",2738.0,"Iguodala, Andre",0.081,345.0,35.0
1882,203110.0,"Green, Draymond",2733.0,"Livingston, Shaun",0.086,364.0,33.0
1883,203110.0,"Green, Draymond",2571.0,"Barbosa, Leandro",0.025,106.0,11.0
1884,2400.0,"Gooden, Drew",1962937131.0,"Eddie, Jarell",0.003,1.0,0.0
1885,2400.0,"Gooden, Drew",1626162.0,"Oubre, Kelly",0.04,12.0,1.0
1886,2400.0,"Gooden, Drew",203490.0,"Porter, Otto",0.067,20.0,0.0
1887,2400.0,"Gooden, Drew",203078.0,"Beal, Bradley",0.124,37.0,1.0
1888,2400.0,"Gooden, Drew",202693.0,"Morris, Markieff",0.007,2.0,0.0
1889,2400.0,"Gooden, Drew",202390.0,"Neal, Gary",0.097,29.0,2.0
1890,2400.0,"Gooden, Drew",202322.0,"Wall, John",0.205,61.0,4.0
1891,2400.0,"Gooden, Drew",202066.0,"Temple, Garrett",0.07,21.0,3.0
1892,2400.0,"Gooden, Drew",201971.0,"Blair, DeJuan",0.02,6.0,0.0
1893,2400.0,"Gooden, Drew",201196.0,"Sessions, Ramon",0.272,81.0,6.0
1894,2400.0,"Gooden, Drew",201162.0,"Dudley, Jared",0.027,8.0,0.0
1895,2400.0,"Gooden, Drew",101162.0,"Gortat, Marcin",0.017,5.0,0.0
1896,2400.0,"Gooden, Drew",2403.0,Nene,0.05,15.0,1.0
1897,1626251.0,"Dukan, Duje",203961.0,"Moreland, Eric",0.118,2.0,0.0
1898,1626251.0,"Dukan, Duje",203552.0,"Curry, Seth",0.412,7.0,1.0
1899,1626251.0,"Dukan, Duje",203463.0,"McLemore, Ben",0.118,2.0,0.0
1900,1626251.0,"Dukan, Duje",203112.0,"Acy, Quincy",0.118,2.0,1.0
1901,1626251.0,"Dukan, Duje",202341.0,"Anderson, James",0.235,4.0,0.0
1902,2730.0,"Howard, Dwight",1626149.0,"Harrell, Montrezl",0.008,15.0,3.0
1903,2730.0,"Howard, Dwight",203991.0,"Capela, Clint",0.022,40.0,12.0
1904,2730.0,"Howard, Dwight",203909.0,"McDaniels, KJ",0.006,11.0,0.0
1905,2730.0,"Howard, Dwight",203093.0,"Jones, Terrence",0.023,42.0,5.0
1906,2730.0,"Howard, Dwight",202726.0,"Goudelock, Andrew",0.001,2.0,0.0
1907,2730.0,"Howard, Dwight",202700.0,"Motiejunas, Donatas",0.029,53.0,11.0
1908,2730.0,"Howard, Dwight",201977.0,"Thornton, Marcus",0.049,91.0,14.0
1909,2730.0,"Howard, Dwight",201976.0,"Beverley, Patrick",0.209,386.0,34.0
1910,2730.0,"Howard, Dwight",201951.0,"Lawson, Ty",0.106,196.0,20.0
1911,2730.0,"Howard, Dwight",201935.0,"Harden, James",0.201,371.0,97.0
1912,2730.0,"Howard, Dwight",201563.0,"Beasley, Michael",0.01,18.0,2.0
1913,2730.0,"Howard, Dwight",201147.0,"Brewer, Corey",0.055,102.0,16.0
1914,2730.0,"Howard, Dwight",2772.0,"Ariza, Trevor",0.189,349.0,28.0
1915,2730.0,"Howard, Dwight",2746.0,"Smith, Josh",0.016,29.0,7.0
1916,2730.0,"Howard, Dwight",1891.0,"Terry, Jason",0.075,138.0,15.0
1917,203939.0,"Powell, Dwight",1626257.0,"Mejri, Salah",0.009,9.0,2.0
1918,203939.0,"Powell, Dwight",1626147.0,"Anderson, Justin",0.047,45.0,1.0
1919,203939.0,"Powell, Dwight",203098.0,"Jenkins, John",0.018,17.0,1.0
1920,203939.0,"Powell, Dwight",202718.0,"Parsons, Chandler",0.052,50.0,10.0
1921,203939.0,"Powell, Dwight",202379.0,"Evans, Jeremy",0.014,13.0,1.0
1922,203939.0,"Powell, Dwight",202083.0,"Matthews, Wesley",0.047,45.0,1.0
1923,203939.0,"Powell, Dwight",201580.0,"McGee, JaVale",0.008,8.0,0.0
1924,203939.0,"Powell, Dwight",200826.0,"Barea, Jose Juan",0.248,238.0,44.0
1925,203939.0,"Powell, Dwight",101135.0,"Lee, David",0.003,3.0,0.0
1926,203939.0,"Powell, Dwight",101114.0,"Williams, Deron",0.157,151.0,11.0
1927,203939.0,"Powell, Dwight",101111.0,"Villanueva, Charlie",0.012,12.0,3.0
1928,203939.0,"Powell, Dwight",101109.0,"Felton, Raymond",0.198,190.0,26.0
1929,203939.0,"Powell, Dwight",2734.0,"Harris, Devin",0.087,84.0,18.0
1930,203939.0,"Powell, Dwight",2585.0,"Pachulia, Zaza",0.052,50.0,7.0
1931,203939.0,"Powell, Dwight",1717.0,"Nowitzki, Dirk",0.048,46.0,4.0
1932,2548.0,"Wade, Dwyane",1626196.0,"Richardson, Josh",0.054,193.0,3.0
1933,2548.0,"Wade, Dwyane",1626159.0,"Winslow, Justise",0.079,280.0,11.0
1934,2548.0,"Wade, Dwyane",204020.0,"Johnson, Tyler",0.051,180.0,8.0
1935,2548.0,"Wade, Dwyane",202355.0,"Whiteside, Hassan",0.075,267.0,2.0
1936,2548.0,"Wade, Dwyane",201609.0,"Dragic, Goran",0.309,1099.0,62.0
1937,2548.0,"Wade, Dwyane",201596.0,"Chalmers, Mario",0.003,9.0,0.0
1938,2548.0,"Wade, Dwyane",201177.0,"McRoberts, Josh",0.021,76.0,6.0
1939,2548.0,"Wade, Dwyane",101123.0,"Green, Gerald",0.029,103.0,5.0
1940,2548.0,"Wade, Dwyane",2757.0,"Udrih, Beno",0.048,169.0,5.0
1941,2548.0,"Wade, Dwyane",2736.0,"Deng, Luol",0.137,485.0,14.0
1942,2548.0,"Wade, Dwyane",2617.0,"Haslem, Udonis",0.007,25.0,0.0
1943,2548.0,"Wade, Dwyane",2547.0,"Bosh, Chris",0.105,374.0,13.0
1944,2548.0,"Wade, Dwyane",2405.0,"Stoudemire, Amar'e",0.034,122.0,7.0
1945,2548.0,"Wade, Dwyane",2365.0,"Andersen, Chris",0.001,5.0,1.0
1946,2548.0,"Wade, Dwyane",2207.0,"Johnson, Joe",0.047,166.0,15.0
1947,202734.0,"Moore, E'Twaun",1626245.0,"Felicio, Cristiano",0.014,23.0,0.0
1948,202734.0,"Moore, E'Twaun",1626171.0,"Portis, Bobby",0.084,141.0,2.0
1949,202734.0,"Moore, E'Twaun",203946.0,"Bairstow, Cameron",0.023,38.0,0.0
1950,202734.0,"Moore, E'Twaun",203926.0,"McDermott, Doug",0.065,110.0,4.0
1951,202734.0,"Moore, E'Twaun",203503.0,"Snell, Tony",0.026,43.0,3.0
1952,202734.0,"Moore, E'Twaun",203200.0,"Holiday, Justin",0.014,24.0,1.0
1953,202734.0,"Moore, E'Twaun",202710.0,"Butler, Jimmy",0.066,111.0,12.0
1954,202734.0,"Moore, E'Twaun",202703.0,"Mirotic, Nikola",0.071,119.0,2.0
1955,202734.0,"Moore, E'Twaun",201959.0,"Gibson, Taj",0.11,185.0,9.0
1956,202734.0,"Moore, E'Twaun",201565.0,"Rose, Derrick",0.128,216.0,24.0
1957,202734.0,"Moore, E'Twaun",201166.0,"Brooks, Aaron",0.033,56.0,4.0
1958,202734.0,"Moore, E'Twaun",201149.0,"Noah, Joakim",0.061,103.0,9.0
1959,202734.0,"Moore, E'Twaun",2550.0,"Hinrich, Kirk",0.024,40.0,2.0
1960,202734.0,"Moore, E'Twaun",2399.0,"Dunleavy, Mike",0.046,77.0,7.0
1961,202734.0,"Moore, E'Twaun",2200.0,"Gasol, Pau",0.236,397.0,25.0
1962,202334.0,"Davis, Ed",1626192.0,"Connaughton, Pat",0.004,5.0,0.0
1963,202334.0,"Davis, Ed",204025.0,"Frazier, Tim",0.034,39.0,4.0
1964,202334.0,"Davis, Ed",203943.0,"Vonleh, Noah",0.011,12.0,1.0
1965,202334.0,"Davis, Ed",203486.0,"Plumlee, Mason",0.008,9.0,0.0
1966,202334.0,"Davis, Ed",203468.0,"McCollum, CJ",0.284,323.0,32.0
1967,202334.0,"Davis, Ed",203459.0,"Crabbe, Allen",0.118,134.0,18.0
1968,202334.0,"Davis, Ed",203148.0,"Roberts, Brian",0.005,6.0,1.0
1969,202334.0,"Davis, Ed",203090.0,"Harkless, Maurice",0.071,81.0,7.0
1970,202334.0,"Davis, Ed",203086.0,"Leonard, Meyers",0.079,90.0,7.0
1971,202334.0,"Davis, Ed",203081.0,"Lillard, Damian",0.223,254.0,35.0
