Receiver_Name,Passer_Name,Assists
"Grant, Jerian","Williams, Derrick",6
"Butler, Jimmy","McDermott, Doug",6
"Butler, Jimmy","Hinrich, Kirk",6
"Ingles, Joe","Hayward, Gordon",6
"Johnson, Joe","Deng, Luol",6
"Jenkins, John","Price, Ronnie",6
"O'Bryant, Johnny","Ennis, Tyler",6
"O'Bryant, Johnny","Middleton, Khris",6
"Leuer, Jon","Teletovic, Mirza",6
"Valanciunas, Jonas","Patterson, Patrick",6
"Simmons, Jonathon","Green, Danny",6
"Farmar, Jordan","Randolph, Zach",6
"Calderon, Jose","Vujacic, Sasha",6
"Barea, Jose Juan","Parsons, Chandler",6
"Randle, Julius","Bass, Brandon",6
"Winslow, Justise","Johnson, Tyler",6
"Winslow, Justise","Udrih, Beno",6
"Winslow, Justise","Bosh, Chris",6
"Olynyk, Kelly","Sullinger, Jared",6
"Olynyk, Kelly","Jerebko, Jonas",6
"Olynyk, Kelly","Lee, David",6
"Perkins, Kendrick","Holiday, Jrue",6
"Faried, Kenneth","Lauvergne, Joffrey",6
"Love, Kevin","Shumpert, Iman",6
"Seraphin, Kevin","Williams, Derrick",6
"Thompson, Klay","Ezeli, Festus",6
"Humphries, Kris","Schroder, Dennis",6
"Humphries, Kris","Millsap, Paul",6
"Porzingis, Kristaps","Seraphin, Kevin",6
"Anderson, Kyle","McCallum, Ray",6
"Anderson, Kyle","Diaw, Boris",6
"Anderson, Kyle","West, David",6
"O'Quinn, Kyle","Anthony, Carmelo",6
"Irving, Kyrie","Frye, Channing",6
"Aldridge, LaMarcus","Simmons, Jonathon",6
"Patterson, Lamar","Schroder, Dennis",6
"Stephenson, Lance","Crawford, Jamal",6
"Stephenson, Lance","Carter, Vince",6
"Thomas, Lance","Porzingis, Kristaps",6
"Thomas, Lance","O'Quinn, Kyle",6
"Allen, Lavoy","Hill, Solomon",6
"Mbah a Moute, Luc","Pierce, Paul",6
"Scola, Luis","Powell, Norman",6
"Scola, Luis","Ross, Terrence",6
"Deng, Luol","Whiteside, Hassan",6
"Belinelli, Marco","Casspi, Omri",6
"Smart, Marcus","Bradley, Avery",6
"Thornton, Marcus","Sessions, Ramon",6
"Chalmers, Mario","Barnes, Matt",6
"Chalmers, Mario","Randolph, Zach",6
"Brown, Markel","Bogdanovic, Bojan",6
"Brown, Markel","Young, Thaddeus",6
"Morris, Markieff","Gortat, Marcin",6
"Barnes, Matt","Lee, Courtney",6
"Barnes, Matt","Farmar, Jordan",6
"Beasley, Michael","Terry, Jason",6
"Carter-Williams, Michael","Bayless, Jerryd",6
"Conley, Mike","Allen, Tony",6
"Plumlee, Miles","Carter-Williams, Michael",6
"Harrell, Montrezl","Brewer, Corey",6
"Turner, Myles","Budinger, Chase",6
"Bjelica, Nemanja","Towns, Karl-Anthony",6
"Bjelica, Nemanja","Wiggins, Andrew",6
Nene,"Porter, Otto",6
"Collison, Nick","Waiters, Dion",6
"Batum, Nicolas","Hairston, PJ",6
"Stauskas, Nik","Okafor, Jahlil",6
"Stauskas, Nik","Covington, Robert",6
"Jokic, Nikola","Miller, Mike",6
"Mirotic, Nikola","Portis, Bobby",6
"Mirotic, Nikola","Gibson, Taj",6
"Cole, Norris","Gee, Alonzo",6
"Mayo, O.J.","Henson, John",6
"Asik, Omer","Evans, Tyreke",6
"Porter, Otto","Neal, Gary",6
"Hairston, PJ","Barnes, Matt",6
"Mills, Patty","Green, Danny",6
"Mills, Patty","Parker, Tony",6
"George, Paul","Turner, Myles",6
"Millsap, Paul","Hardaway Jr., Tim",6
"Pierce, Paul","Prigioni, Pablo",6
"Hunter, RJ","Rozier, Terry",6
"Rondo, Rajon","McLemore, Ben",6
"Foye, Randy","Arthur, Darrell",6
"Vaughn, Rashad","Carter-Williams, Michael",6
"Vaughn, Rashad","Middleton, Khris",6
"Vaughn, Rashad","Vasquez, Greivis",6
"Butler, Rasual","Mills, Patty",6
"Jackson, Reggie","Johnson, Stanley",6
"Jefferson, Richard","Varejao, Anderson",6
"Holmes, Richaun","Smith, Ish",6
"Rubio, Ricky","Bjelica, Nemanja",6
"Covington, Robert","Pressey, Phil",6
"Stuckey, Rodney","Budinger, Chase",6
"Hollis-Jefferson, Rondae","Sloan, Donald",6
"Hollis-Jefferson, Rondae","Jack, Jarrett",6
"Gay, Rudy","Anderson, James",6
"Gobert, Rudy","Burks, Alec",6
"Hollins, Ryan","Chalmers, Mario",6
"Vujacic, Sasha","Williams, Derrick",6
"Kilpatrick, Sean","Lopez, Brook",6
"Curry, Seth","Gay, Rudy",6
"Muhammad, Shabazz","Rudez, Damjan",6
"Muhammad, Shabazz","Payne, Adreian",6
"Livingston, Shaun","Barnes, Harrison",6
"Mack, Shelvin","Scott, Mike",6
"Hill, Solomon","Stuckey, Rodney",6
"Hawes, Spencer","Kaminsky, Frank",6
"Curry, Stephen","Speights, Marreese",6
"Blake, Steve","Morris, Marcus",6
"Jones, Terrence","Thornton, Marcus",6
"Ross, Terrence","Powell, Norman",6
"Sefolosha, Thabo","Bazemore, Kent",6
"Young, Thaddeus","Hollis-Jefferson, Rondae",6
"Hardaway Jr., Tim","Sefolosha, Thabo",6
"Hardaway Jr., Tim","Korver, Kyle",6
"Mozgov, Timofey","Shumpert, Iman",6
"Harris, Tobias","Drummond, Andre",6
"Douglas, Toney","Davis, Anthony",6
"Douglas, Toney","Ajinca, Alexis",6
"Snell, Tony","Portis, Bobby",6
"Snell, Tony","Gibson, Taj",6
"Ariza, Trevor","Capela, Clint",6
"Ariza, Trevor","Thornton, Marcus",6
"Booker, Trevor","Burks, Alec",6
"Burke, Trey","Lyles, Trey",6
"Burke, Trey","Gobert, Rudy",6
"Johnson, Tyler","Dragic, Goran",6
"Johnson, Tyler","McRoberts, Josh",6
"Chandler, Tyson","Goodwin, Archie",6
"Carter, Vince","Stephenson, Lance",6
"Matthews, Wesley","Powell, Dwight",6
"Matthews, Wesley","Lee, David",6
"Barton, Will","Hickson, JJ",6
"Cauley-Stein, Willie","Casspi, Omri",6
"Cauley-Stein, Willie","Gay, Rudy",6
"Reed, Willie","Robinson, Thomas",6
"LaVine, Zach","Martin, Kevin",6
"Brooks, Aaron","Noah, Joakim",5
"Gordon, Aaron","Smith, Jason",5
"Payne, Adreian","Muhammad, Shabazz",5
"Payne, Adreian","Rubio, Ricky",5
"Horford, Al","Mack, Shelvin",5
"Jefferson, Al","Lee, Courtney",5
"Jefferson, Al","Williams, Marvin",5
"Aminu, Al-Farouq","Leonard, Meyers",5
"Aminu, Al-Farouq","Davis, Ed",5
"Burks, Alec","Ingles, Joe",5
"Len, Alex","Warren, TJ",5
"Len, Alex","Weems, Sonny",5
"Len, Alex","Chandler, Tyson",5
"Ajinca, Alexis","Ennis, James",5
"Ajinca, Alexis","Cunningham, Dante",5
"Ajinca, Alexis","Gordon, Eric",5
"Crabbe, Allen","Henderson, Gerald",5
"Stoudemire, Amar'e","Bosh, Chris",5
"Varejao, Anderson","Irving, Kyrie",5
"Varejao, Anderson","Curry, Stephen",5
"Miller, Andre","Dieng, Gorgui",5
"Roberson, Andre","Adams, Steven",5
"Bargnani, Andrea","Brown, Markel",5
"Bargnani, Andrea","Ellington, Wayne",5
"Wiggins, Andrew","Jones, Tyus",5
"Goodwin, Archie","Weems, Sonny",5
"McLemore, Ben","Acy, Quincy",5
"McLemore, Ben","Anderson, James",5
"McLemore, Ben","Casspi, Omri",5
"Marjanovic, Boban","Green, Danny",5
"Marjanovic, Boban","West, David",5
"Portis, Bobby","Snell, Tony",5
"Portis, Bobby","Hinrich, Kirk",5
"Bogdanovic, Bojan","Robinson, Thomas",5
"Wright, Brandan","Udrih, Beno",5
"Bass, Brandon","Bryant, Kobe",5
"Knight, Brandon","Price, Ronnie",5
"Rush, Brandon","Livingston, Shaun",5
"McCollum, CJ","Vonleh, Noah",5
"McCollum, CJ","Harkless, Maurice",5
"McCollum, CJ","Kaman, Chris",5
"Miles, CJ","Budinger, Chase",5
"Wilcox, CJ","Rivers, Austin",5
"Landry, Carl","Grant, Jerami",5
"Landry, Carl","Covington, Robert",5
"Landry, Carl","Noel, Nerlens",5
"Anthony, Carmelo","Thomas, Lance",5
"Frye, Channing","Smith, J.R.",5
"Villanueva, Charlie","Harris, Devin",5
"Budinger, Chase","Allen, Lavoy",5
"Andersen, Chris","Allen, Tony",5
"Bosh, Chris","Chalmers, Mario",5
"Johnson, Chris","Booker, Trevor",5
"McCullough, Chris","Kilpatrick, Sean",5
"McCullough, Chris","Brown, Markel",5
"Capela, Clint","Motiejunas, Donatas",5
"Capela, Clint","Howard, Dwight",5
"Capela, Clint","Terry, Jason",5
"Brewer, Corey","Smith, Josh",5
"Joseph, Cory","Powell, Norman",5
"Lee, Courtney","Zeller, Cody",5
"Lee, Courtney","Jefferson, Al",5
"Lee, Courtney","Allen, Tony",5
"Russell, D'Angelo","Brown, Anthony",5
"Augustin, D.J.","Harris, Gary",5
"Augustin, D.J.","Lauvergne, Joffrey",5
"Augustin, D.J.","Durant, Kevin",5
"Green, Danny","Miller, Andre",5
"Cunningham, Dante","Perkins, Kendrick",5
"Collison, Darren","Acy, Quincy",5
"Collison, Darren","Koufos, Kosta",5
"Lee, David","Olynyk, Kelly",5
"Lee, David","Matthews, Wesley",5
"West, David","McCallum, Ray",5
"West, David","Miller, Andre",5
"Jordan, DeAndre","Green, Jeff",5
"Blair, DeJuan","Temple, Garrett",5
"DeRozan, DeMar","Powell, Norman",5
"Carroll, DeMarre","Joseph, Cory",5
"Schroder, Dennis","Scott, Mike",5
"Schroder, Dennis","Splitter, Tiago",5
"Williams, Deron","Harris, Devin",5
"Favors, Derrick","Johnson, Chris",5
"Williams, Derrick","Porzingis, Kristaps",5
"Williams, Derrick","Thomas, Lance",5
"Harris, Devin","Pachulia, Zaza",5
"Motiejunas, Donatas","Howard, Dwight",5
"Green, Draymond","Speights, Marreese",5
"Howard, Dwight","Jones, Terrence",5
"Wade, Dwyane","Green, Gerald",5
"Wade, Dwyane","Udrih, Beno",5
"Davis, Ed","Aminu, Al-Farouq",5
"Mudiay, Emmanuel","Augustin, D.J.",5
"Gordon, Eric","Cunningham, Dante",5
"Gordon, Eric","Anderson, Ryan",5
"Ilyasova, Ersan","Hezonja, Mario",5
"Ilyasova, Ersan","Oladipo, Victor",5
"Turner, Evan","Zeller, Tyler",5
"Kaminsky, Frank","Zeller, Cody",5
"Kaminsky, Frank","Lee, Courtney",5
"Temple, Garrett","Gortat, Marcin",5
"Neal, Gary","Temple, Garrett",5
"Neal, Gary","Dudley, Jared",5
"Hill, George","Turner, Myles",5
"Green, Gerald","Richardson, Josh",5
"Green, Gerald","Whiteside, Hassan",5
"Green, Gerald","Haslem, Udonis",5
"Robinson, Glenn","Hill, Solomon",5
"Robinson, Glenn","George, Paul",5
"Monroe, Greg","Vaughn, Rashad",5
"Monroe, Greg","O'Bryant, Johnny",5
"Smith, Greg","Jones, Tyus",5
"Vasquez, Greivis","Antetokounmpo, Giannis",5
"Clark, Ian","Rush, Brandon",5
"Smith, J.R.","Williams, Mo",5
"Hickson, JJ","Gallinari, Danilo",5
"Redick, JJ","Green, Jeff",5
"Sampson, JaKarr","Mudiay, Emmanuel",5
"Sampson, JaKarr","Faried, Kenneth",5
"Sampson, JaKarr","Canaan, Isaiah",5
"Green, JaMychal","Weber, Briante",5
"Green, JaMychal","Martin, Jarell",5
"Green, JaMychal","McCallum, Ray",5
"Green, JaMychal","Farmar, Jordan",5
"Green, JaMychal","Udrih, Beno",5
"Green, JaMychal","Carter, Vince",5
"Okafor, Jahlil","Sampson, JaKarr",5
"Nelson, Jameer","Barton, Will",5
"Nelson, Jameer","Foye, Randy",5
"Anderson, James","Cousins, DeMarcus",5
"Anderson, James","Gay, Rudy",5
"Johnson, James","Patterson, Patrick",5
"Johnson, James","Scola, Luis",5
"McAdoo, James Michael","Green, Draymond",5
"Sullinger, Jared","Jerebko, Jonas",5
"Martin, Jarell","Barnes, Matt",5
"Jack, Jarrett","Lopez, Brook",5
"Terry, Jason","Thornton, Marcus",5
"Terry, Jason","Lawson, Ty",5
"Thompson, Jason","Lowry, Kyle",5
"Green, Jeff","Rivers, Austin",5
"Withey, Jeff","Hood, Rodney",5
"Withey, Jeff","Johnson, Chris",5
"Withey, Jeff","Booker, Trevor",5
"Butler, Jimmy","Gibson, Taj",5
"Noah, Joakim","Butler, Jimmy",5
"Henson, John","Vaughn, Rashad",5
"Jenkins, John","Barea, Jose Juan",5
"Jenkins, John","Felton, Raymond",5
"Simmons, Jonathon","Miller, Andre",5
"Clarkson, Jordan","Bass, Brandon",5
"Barea, Jose Juan","Anderson, Justin",5
"Barea, Jose Juan","Powell, Dwight",5
"Barea, Jose Juan","Lee, David",5
"McRoberts, Josh","Johnson, Tyler",5
"Smith, Josh","Ariza, Trevor",5
"Smith, Josh","Terry, Jason",5
"Holiday, Jrue","Gee, Alonzo",5
"Holiday, Justin","Mirotic, Nikola",5
"Holiday, Justin","Rose, Derrick",5
"Nurkic, Jusuf","Harris, Gary",5
"Nurkic, Jusuf","Gallinari, Danilo",5
"McDaniels, KJ","Harden, James",5
"Towns, Karl-Anthony","Miller, Andre",5
"Oubre, Kelly","Dudley, Jared",5
"Walker, Kemba","Hairston, PJ",5
"Walker, Kemba","Lamb, Jeremy",5
"Marshall, Kendall","McConnell, TJ",5
"Garnett, Kevin","Towns, Karl-Anthony",5
"Garnett, Kevin","Wiggins, Andrew",5
"Love, Kevin","Jefferson, Richard",5
"Martin, Kevin","Payne, Adreian",5
"Martin, Kevin","Mills, Patty",5
"Seraphin, Kevin","Anthony, Carmelo",5
"Bryant, Kobe","Nance Jr., Larry",5
"Koufos, Kosta","Cousins, DeMarcus",5
"Papanikolaou, Kostas","Foye, Randy",5
"Humphries, Kris","Sefolosha, Thabo",5
"Humphries, Kris","Hinrich, Kirk",5
"Humphries, Kris","Porter, Otto",5
"Porzingis, Kristaps","Williams, Derrick",5
"Anderson, Kyle","Duncan, Tim",5
"Irving, Kyrie","Jefferson, Richard",5
"Stephenson, Lance","Paul, Chris",5
"Thomas, Lance","Seraphin, Kevin",5
"Galloway, Langston","Lopez, Robin",5
"Nance Jr., Larry","Hibbert, Roy",5
"Allen, Lavoy","Lawson, Ty",5
"Allen, Lavoy","Hill, Jordan",5
"James, LeBron","Jefferson, Richard",5
"Barbosa, Leandro","Rush, Brandon",5
"Amundson, Lou","Grant, Jerian",5
"Mbah a Moute, Luc","Jordan, DeAndre",5
"Mbah a Moute, Luc","Crawford, Jamal",5
"Nogueira, Lucas","DeRozan, DeMar",5
"Scola, Luis","Johnson, James",5
"Babbitt, Luke","Perkins, Kendrick",5
"Deng, Luol","Green, Gerald",5
"Ginobili, Manu","West, David",5
"Huertas, Marcelo","Nance Jr., Larry",5
"Huertas, Marcelo","Kelly, Ryan",5
"Gortat, Marcin","Neal, Gary",5
"Smart, Marcus","Jerebko, Jonas",5
"Thornton, Marcus","Jones, Terrence",5
"Thornton, Marcus","Dudley, Jared",5
"Hezonja, Mario","Dedmon, Dewayne",5
"Brown, Markel","Karasev, Sergey",5
"Brown, Markel","Johnson, Joe",5
"Morris, Markieff","Booker, Devin",5
"Morris, Markieff","Warren, TJ",5
"Williams, Marvin","Hairston, PJ",5
"Williams, Marvin","Kidd-Gilchrist, Michael",5
"Dellavedova, Matthew","Smith, J.R.",5
"World Peace, Metta","Huertas, Marcelo",5
"World Peace, Metta","Hibbert, Roy",5
"Leonard, Meyers","Harkless, Maurice",5
"Miller, Mike","Mudiay, Emmanuel",5
"Muscala, Mike","Hardaway Jr., Tim",5
"Muscala, Mike","Scott, Mike",5
"Plumlee, Miles","Vaughn, Rashad",5
"Ellis, Monta","Turner, Myles",5
"Harrell, Montrezl","Lawson, Ty",5
"Turner, Myles","Hill, Solomon",5
"Bjelica, Nemanja","Martin, Kevin",5
"Noel, Nerlens","Marshall, Kendall",5
"Collison, Nick","Augustin, D.J.",5
"Stauskas, Nik","Brand, Elton",5
"Jokic, Nikola","Nurkic, Jusuf",5
"Mirotic, Nikola","Holiday, Justin",5
"Mayo, O.J.","Parker, Jabari",5
"Mayo, O.J.","Vasquez, Greivis",5
"Asik, Omer","Davis, Anthony",5
"Casspi, Omri","Cauley-Stein, Willie",5
"Hairston, PJ","Randolph, Zach",5
"Beverley, Patrick","Motiejunas, Donatas",5
"Beverley, Patrick","Lawson, Ty",5
"Pierce, Paul","Rivers, Austin",5
"Acy, Quincy","Anderson, James",5
"Hunter, RJ","Jerebko, Jonas",5
"Sessions, Ramon","Thornton, Marcus",5
"Foye, Randy","Waiters, Dion",5
"Foye, Randy","Westbrook, Russell",5
"Butler, Rasual","Ginobili, Manu",5
"Neto, Raul","Ingles, Joe",5
"McCallum, Ray","Green, JaMychal",5
"Felton, Raymond","Harris, Devin",5
"Jefferson, Richard","Thompson, Tristan",5
"Holmes, Richaun","Grant, Jerami",5
"Rubio, Ricky","Garnett, Kevin",5
"Covington, Robert","Okafor, Jahlil",5
"Stuckey, Rodney","Ellis, Monta",5
"Stuckey, Rodney","Mahinmi, Ian",5
"Hollis-Jefferson, Rondae","Larkin, Shane",5
"Hollis-Jefferson, Rondae","Young, Thaddeus",5
"Hollis-Jefferson, Rondae","Johnson, Joe",5
"Gobert, Rudy","Ingles, Joe",5
"Vujacic, Sasha","Porzingis, Kristaps",5
"Kilpatrick, Sean","Robinson, Thomas",5
"Ibaka, Serge","Payne, Cameron",5
"Karasev, Sergey","Sloan, Donald",5
"Curry, Seth","Anderson, James",5
"Curry, Seth","Koufos, Kosta",5
"Livingston, Shaun","Barbosa, Leandro",5
"Hill, Solomon","Young, Joe",5
"Hill, Solomon","George, Paul",5
"Hill, Solomon","Hill, Jordan",5
"Weems, Sonny","McConnell, TJ",5
"Hawes, Spencer","Roberts, Brian",5
"Hawes, Spencer","Williams, Marvin",5
"Johnson, Stanley","Drummond, Andre",5
"Adams, Steven","Payne, Cameron",5
"Adams, Steven","Ibaka, Serge",5
"McConnell, TJ","Okafor, Jahlil",5
"Warren, TJ","Brown, Lorenzo",5
"Warren, TJ","Weems, Sonny",5
"Gibson, Taj","Dunleavy, Mike",5
"Black, Tarik","Nance Jr., Larry",5
"Prince, Tayshaun","Towns, Karl-Anthony",5
"Prince, Tayshaun","LaVine, Zach",5
"Prince, Tayshaun","Dieng, Gorgui",5
"Prince, Tayshaun","Bjelica, Nemanja",5
"Prince, Tayshaun","Garnett, Kevin",5
"Jones, Terrence","Capela, Clint",5
"Ross, Terrence","Biyombo, Bismack",5
"Sefolosha, Thabo","Muscala, Mike",5
"Sefolosha, Thabo","Splitter, Tiago",5
"Robinson, Thomas","Bogdanovic, Bojan",5
"Robinson, Thomas","Sloan, Donald",5
"Splitter, Tiago","Sefolosha, Thabo",5
"Frazier, Tim","Babbitt, Luke",5
"Frazier, Tim","Douglas, Toney",5
"Hardaway Jr., Tim","Millsap, Paul",5
"Hardaway Jr., Tim","Hinrich, Kirk",5
"Harris, Tobias","Hezonja, Mario",5
"Douglas, Toney","Babbitt, Luke",5
"Allen, Tony","McCallum, Ray",5
"Allen, Tony","Stephenson, Lance",5
"Allen, Tony","Lee, Courtney",5
"Allen, Tony","Green, Jeff",5
"Parker, Tony","West, David",5
"Snell, Tony","Hinrich, Kirk",5
"Ariza, Trevor","Jones, Terrence",5
"Burke, Trey","Johnson, Chris",5
"Thompson, Tristan","Williams, Mo",5
"Daniels, Troy","Batum, Nicolas",5
"Lawson, Ty","Brewer, Corey",5
"Ennis, Tyler","Monroe, Greg",5
"Hansbrough, Tyler","Lin, Jeremy",5
"Evans, Tyreke","Gee, Alonzo",5
"Jones, Tyus","Prince, Tayshaun",5
"Haslem, Udonis","Richardson, Josh",5
"Oladipo, Victor","Nicholson, Andrew",5
"Johnson, Wesley","Green, Jeff",5
"Cauley-Stein, Willie","Anderson, James",5
"Reed, Willie","Brown, Markel",5
"Reed, Willie","Jack, Jarrett",5
"LaVine, Zach","Garnett, Kevin",5
"Pachulia, Zaza","Harris, Devin",5
"Brooks, Aaron","Mirotic, Nikola",4
"Brooks, Aaron","Gibson, Taj",4
"Gordon, Aaron","Harris, Tobias",4
"Jefferson, Al","Hairston, PJ",4
"Jefferson, Al","Daniels, Troy",4
"Aminu, Al-Farouq","Frazier, Tim",4
"Anderson, Alan","Wall, John",4
"Burks, Alec","Favors, Derrick",4
"Ajinca, Alexis","Babbitt, Luke",4
"Stoudemire, Amar'e","Winslow, Justise",4
"Varejao, Anderson","Dellavedova, Matthew",4
"Bargnani, Andrea","Karasev, Sergey",4
"Nicholson, Andrew","Hezonja, Mario",4
"Wiggins, Andrew","Bjelica, Nemanja",4
"Wiggins, Andrew","Miller, Andre",4
"Brown, Anthony","Clarkson, Jordan",4
"Davis, Anthony","Dejean-Jones, Bryce",4
"Morrow, Anthony","Adams, Steven",4
"Morrow, Anthony","Kanter, Enes",4
"Tolliver, Anthony","Hilliard, Darrun",4
"Goodwin, Archie","Len, Alex",4
"Goodwin, Archie","Knight, Brandon",4
"Goodwin, Archie","Bledsoe, Eric",4
"Baynes, Aron","Dinwiddie, Spencer",4
"Rivers, Austin","Pierce, Paul",4
"Bradley, Avery","Rozier, Terry",4
"Toupane, Axel","Barton, Will",4
"Udrih, Beno","Gasol, Marc",4
"Udrih, Beno","Deng, Luol",4
"Biyombo, Bismack","Wright, Delon",4
"Biyombo, Bismack","Johnson, James",4
"Biyombo, Bismack","Scola, Luis",4
"Griffin, Blake","Prigioni, Pablo",4
"Griffin, Blake","Jordan, DeAndre",4
"Marjanovic, Boban","McCallum, Ray",4
"Portis, Bobby","Gibson, Taj",4
"Bogdanovic, Bojan","Hollis-Jefferson, Rondae",4
"Diaw, Boris","Aldridge, LaMarcus",4
"Beal, Bradley","Neal, Gary",4
"Wright, Brandan","Barnes, Matt",4
"Jennings, Brandon","Baynes, Aron",4
"Knight, Brandon","Warren, TJ",4
"Rush, Brandon","Thompson, Jason",4
"Roberts, Brian","Batum, Nicolas",4
"Roberts, Brian","Connaughton, Pat",4
"Lopez, Brook","Karasev, Sergey",4
"Dejean-Jones, Bryce","Davis, Anthony",4
"Miles, CJ","Young, Joe",4
"Miles, CJ","Robinson, Glenn",4
"Watson, CJ","Smith, Jason",4
"Bairstow, Cameron","Snell, Tony",4
"Payne, Cameron","Collison, Nick",4
"Frye, Channing","Oladipo, Victor",4
"Budinger, Chase","Young, Joe",4
"Budinger, Chase","Hill, Solomon",4
"Budinger, Chase","George, Paul",4
"Andersen, Chris","Stephenson, Lance",4
"Bosh, Chris","Richardson, Josh",4
"Johnson, Chris","Gobert, Rudy",4
"McCullough, Chris","Sloan, Donald",4
"Paul, Chris","Rivers, Austin",4
"Early, Cleanthony","Galloway, Langston",4
"Zeller, Cody","Lee, Courtney",4
"Joseph, Cory","Valanciunas, Jonas",4
"Joseph, Cory","Johnson, James",4
"Lee, Courtney","Lin, Jeremy",4
"Lee, Courtney","Barnes, Matt",4
"Russell, D'Angelo","Nance Jr., Larry",4
"Augustin, D.J.","Nurkic, Jusuf",4
"Augustin, D.J.","Kanter, Enes",4
"Rudez, Damjan","Jones, Tyus",4
"Gallinari, Danilo","Lauvergne, Joffrey",4
"Green, Danny","Ginobili, Manu",4
"Cunningham, Dante","Gee, Alonzo",4
"Cunningham, Dante","Asik, Omer",4
"Cunningham, Dante","Ajinca, Alexis",4
"Arthur, Darrell","Papanikolaou, Kostas",4
"Hilliard, Darrun","Johnson, Stanley",4
"Hilliard, Darrun","Blake, Steve",4
"Jordan, DeAndre","Rivers, Austin",4
"Jordan, DeAndre","Mbah a Moute, Luc",4
"Carroll, DeMarre","Patterson, Patrick",4
"Schroder, Dennis","Patterson, Lamar",4
"Rose, Derrick","Noah, Joakim",4
"Booker, Devin","Pressey, Phil",4
"Harris, Devin","Lee, David",4
"Dedmon, Dewayne","Gordon, Aaron",4
"Dedmon, Dewayne","Watson, CJ",4
"Waiters, Dion","Adams, Steven",4
"Waiters, Dion","Roberson, Andre",4
"Nowitzki, Dirk","Lee, David",4
"Sloan, Donald","Young, Thaddeus",4
"McDermott, Doug","Bairstow, Cameron",4
"Gooden, Drew","Wall, John",4
"Powell, Dwight","Nowitzki, Dirk",4
"Moore, E'Twaun","McDermott, Doug",4
"Moore, E'Twaun","Brooks, Aaron",4
"Davis, Ed","Frazier, Tim",4
"Payton, Elfrid","Hezonja, Mario",4
"Payton, Elfrid","Frye, Channing",4
"Mudiay, Emmanuel","Arthur, Darrell",4
"Bledsoe, Eric","Leuer, Jon",4
"Bledsoe, Eric","Chandler, Tyson",4
"Gordon, Eric","Perkins, Kendrick",4
"Ilyasova, Ersan","Fournier, Evan",4
"Kaminsky, Frank","Daniels, Troy",4
"Kaminsky, Frank","Williams, Marvin",4
"Temple, Garrett","Anderson, Alan",4
"Harris, Gary","Sampson, JaKarr",4
"Green, Gerald","Stoudemire, Amar'e",4
"Green, Gerald","Johnson, Joe",4
"Antetokounmpo, Giannis","Vaughn, Rashad",4
"Antetokounmpo, Giannis","O'Bryant, Johnny",4
"Robinson, Glenn","Allen, Lavoy",4
"Robinson, Glenn","Budinger, Chase",4
"Dieng, Gorgui","Prince, Tayshaun",4
"Barnes, Harrison","Ezeli, Festus",4
"Barnes, Harrison","Rush, Brandon",4
"Barnes, Harrison","Varejao, Anderson",4
"Sims, Henry","Brown, Markel",4
"Canaan, Isaiah","Sampson, JaKarr",4
"Smith, Ish","Anderson, Ryan",4
"Smith, Ish","Gordon, Eric",4
"Smith, Ish","McConnell, TJ",4
"Smith, Ish","Covington, Robert",4
"Smith, Ish","Thompson, Hollis",4
"Hickson, JJ","Sessions, Ramon",4
"Sampson, JaKarr","Okafor, Jahlil",4
"Green, JaMychal","Smith, Russ",4
"Green, JaMychal","Gasol, Marc",4
"McGee, JaVale","Williams, Deron",4
"Parker, Jabari","Vaughn, Rashad",4
"Parker, Jabari","Henson, John",4
"Parker, Jabari","Vasquez, Greivis",4
"Crawford, Jamal","Redick, JJ",4
"Ennis, James","Hamilton, Jordan",4
"Ennis, James","Babbitt, Luke",4
"Jones, James","McRae, Jordan",4
"Jones, James","James, LeBron",4
"Jones, James","Jefferson, Richard",4
"Young, James","Turner, Evan",4
"Dudley, Jared","Thornton, Marcus",4
"Sullinger, Jared","Olynyk, Kelly",4
"Eddie, Jarell","Sessions, Ramon",4
"Jack, Jarrett","Bogdanovic, Bojan",4
"Terry, Jason","Smith, Josh",4
"Thompson, Jason","Curry, Stephen",4
"Thompson, Jason","DeRozan, DeMar",4
"Green, Jeff","Johnson, Wesley",4
"Grant, Jerami","Pressey, Phil",4
"Evans, Jeremy","Villanueva, Charlie",4
"Evans, Jeremy","Harris, Devin",4
"Lamb, Jeremy","Zeller, Cody",4
"Lin, Jeremy","Hairston, PJ",4
"Lin, Jeremy","Roberts, Brian",4
"Lin, Jeremy","Lamb, Jeremy",4
"Lin, Jeremy","Lee, Courtney",4
"Grant, Jerian","Thomas, Lance",4
"Grant, Jerian","Afflalo, Arron",4
"Bayless, Jerryd","O'Bryant, Johnny",4
"Bayless, Jerryd","Plumlee, Miles",4
"Butler, Jimmy","Portis, Bobby",4
"Butler, Jimmy","Moore, E'Twaun",4
"Butler, Jimmy","Dunleavy, Mike",4
"Ingles, Joe","Gobert, Rudy",4
"Ingles, Joe","Withey, Jeff",4
"Young, Joe","Hill, Solomon",4
"Lauvergne, Joffrey","Nurkic, Jusuf",4
"Jenkins, John","Goodwin, Archie",4
"Jenkins, John","Budinger, Chase",4
"Wall, John","Morris, Markieff",4
"Wall, John","Humphries, Kris",4
