,AGE,BLK,BLKA,CFID,CFPARAMS,GP,L,MIN,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_OFF_TOV,OPP_PTS_PAINT,PF,PFD,PLAYER_ID,PLAYER_NAME,PTS_2ND_CHANCE,PTS_FB,PTS_OFF_TOV,PTS_PAINT,TEAM_ABBREVIATION,TEAM_ID,W,W_PCT
161,26.0,0.036,0.012,5,"406,1610612747",13,6,0.533,0.167,0.137,0.194,0.442,0.044,0.0,406,Shaquille O'Neal,0.079,0.041,0.053,0.326,LAL,1610612747.0,7,0.538
162,28.0,0.015,0.048,5,"431,1610612739",4,3,0.557,0.121,0.11,0.235,0.418,0.044,0.0,431,Shawn Kemp,0.059,0.007,0.048,0.191,CLE,1610612739.0,1,0.25
163,26.0,0.151,0.0,5,"1035,1610612739",1,1,0.479,0.0,0.602,0.301,0.602,0.0,0.0,1035,Shawnelle Scott,0.0,0.0,0.0,0.0,CLE,1610612739.0,0,0.0
164,31.0,0.0,0.009,5,"428,1610612751",3,3,0.546,0.216,0.143,0.194,0.389,0.022,0.0,428,Sherman Douglas,0.022,0.043,0.035,0.147,NJN,1610612751.0,0,0.0
165,29.0,0.019,0.0,5,"278,1610612757",4,3,0.501,0.074,0.259,0.167,0.482,0.037,0.0,278,Stacey Augmon,0.0,0.0,0.0,0.074,POR,1610612757.0,1,0.25
166,28.0,0.0,0.0,5,"914,1610612750",1,1,0.502,0.0,0.252,0.126,0.126,0.0,0.0,914,Stanley Roberts,0.063,0.0,0.0,0.0,MIN,1610612750.0,0,0.0
167,21.0,0.0,0.018,5,"950,1610612750",5,3,0.542,0.171,0.158,0.199,0.491,0.041,0.0,950,Stephon Marbury,0.016,0.036,0.023,0.052,MIN,1610612750.0,2,0.4
168,32.0,0.0,0.004,5,"70,1610612741",21,6,0.548,0.13,0.095,0.138,0.37,0.034,0.0,70,Steve Kerr,0.02,0.015,0.024,0.013,CHI,1610612741.0,15,0.714
169,24.0,0.0,0.0,5,"959,1610612756",4,3,0.465,0.063,0.127,0.063,0.326,0.063,0.0,959,Steve Nash,0.027,0.036,0.018,0.036,PHX,1610612756.0,1,0.25
170,29.0,0.011,0.007,5,"120,1610612737",4,3,0.567,0.11,0.121,0.174,0.44,0.06,0.0,120,Steven Smith,0.021,0.021,0.039,0.05,ATL,1610612737.0,1,0.25
171,37.0,0.009,0.0,5,"187,1610612752",8,4,0.559,0.154,0.079,0.172,0.428,0.107,0.0,187,Terry Cummings,0.023,0.0,0.009,0.074,NYK,1610612752.0,4,0.5
172,30.0,0.0,0.047,5,"371,1610612748",2,1,0.527,0.0,0.094,0.094,0.47,0.141,0.0,371,Terry Mills,0.0,0.0,0.0,0.0,MIA,1610612748.0,1,0.5
173,35.0,0.0,0.003,5,"345,1610612750",5,3,0.535,0.167,0.182,0.19,0.471,0.028,0.0,345,Terry Porter,0.034,0.034,0.017,0.068,MIN,1610612750.0,2,0.4
174,22.0,0.034,0.013,5,"1495,1610612759",9,5,0.551,0.109,0.09,0.186,0.369,0.035,0.0,1495,Tim Duncan,0.037,0.009,0.025,0.15,SAS,1610612759.0,4,0.444
175,31.0,0.0,0.002,5,"896,1610612748",5,3,0.539,0.156,0.148,0.195,0.375,0.022,0.002,896,Tim Hardaway,0.017,0.024,0.061,0.088,MIA,1610612748.0,2,0.4
176,31.0,0.005,0.005,5,"67,1610612750",5,3,0.562,0.206,0.181,0.191,0.552,0.09,0.005,67,Tom Hammonds,0.035,0.01,0.06,0.1,MIN,1610612750.0,2,0.4
177,29.0,0.009,0.005,5,"389,1610612741",21,6,0.543,0.137,0.093,0.135,0.393,0.049,0.0,389,Toni Kukoc,0.032,0.011,0.034,0.077,CHI,1610612741.0,15,0.714
178,25.0,0.006,0.008,5,"696,1610612754",16,6,0.567,0.179,0.083,0.165,0.353,0.073,0.0,696,Travis Best,0.018,0.037,0.03,0.041,IND,1610612754.0,10,0.625
