,AGE,AST_PCT,AST_RATIO,AST_TO,CFID,CFPARAMS,DEF_RATING,DREB_PCT,EFG_PCT,FGA,FGA_PG,FGM,FGM_PG,FG_PCT,GP,L,MIN,NET_RATING,OFF_RATING,OREB_PCT,PACE,PIE,PLAYER_ID,PLAYER_NAME,REB_PCT,TEAM_ABBREVIATION,TEAM_ID,TM_TOV_PCT,TS_PCT,USG_PCT,W,W_PCT
134,26.0,0.0,0.0,0.0,5,"101204,1610612766",98.0,0.188,0.571,7,1.2,4,0.7,0.571,6,4,8.7,6.6,104.6,0.15,89.89,0.047,101204,Dwayne Jones,0.167,CHA,1610612766,29.3,0.622,0.124,2,0.333
135,23.0,0.072,6.6,0.47,5,"2730,1610612753",98.5,0.295,0.572,979,12.4,560,7.1,0.572,79,22,35.7,10.6,109.1,0.14,94.41,0.173,2730,Dwight Howard,0.221,ORL,1610612753,14.1,0.6,0.26,57,0.722
136,27.0,0.377,20.0,2.17,5,"2548,1610612748",104.1,0.121,0.516,1739,22.0,854,10.8,0.491,79,37,38.6,3.6,107.7,0.035,94.13,0.195,2548,Dwyane Wade,0.078,MIA,1610612748,9.3,0.574,0.356,42,0.532
137,30.0,0.335,37.4,2.51,5,"2248,1610612760",108.5,0.098,0.406,453,6.7,174,2.6,0.384,68,49,26.1,-8.3,100.2,0.023,96.25,0.074,2248,Earl Watson,0.06,OKC,1610612760,14.9,0.448,0.163,19,0.279
138,30.0,0.44,44.0,2.2,5,"2109,1610612749",115.4,0.154,0.778,9,1.5,6,1.0,0.667,6,2,7.2,-21.1,94.3,0.0,100.95,0.11,2109,Eddie Gill,0.055,MIL,1610612749,20.0,0.778,0.131,4,0.667
139,31.0,0.109,12.6,1.67,5,"2067,1610612738",100.6,0.116,0.579,560,6.9,249,3.1,0.445,81,20,18.3,6.1,106.6,0.009,92.8,0.118,2067,Eddie House,0.064,BOS,1610612738,7.5,0.592,0.199,61,0.753
140,26.0,0.0,0.0,0.0,5,"2201,1610612752",123.9,0.333,1.0,2,0.7,2,0.7,1.0,3,3,3.9,-54.0,69.9,0.0,109.88,0.0,2201,Eddy Curry,0.174,NYK,1610612752,37.6,0.753,0.189,0,0.0
141,32.0,0.11,15.7,1.06,5,"2059,1610612751",107.3,0.19,0.48,74,2.7,33,1.2,0.446,27,18,11.8,-15.0,92.3,0.059,88.8,0.049,2059,Eduardo Najera,0.122,NJN,1610612751,14.9,0.472,0.152,9,0.333
142,30.0,0.07,7.1,0.54,5,"1882,1610612755",99.9,0.216,0.447,365,12.6,163,5.6,0.447,29,16,31.7,-1.3,98.6,0.098,93.72,0.106,1882,Elton Brand,0.158,PHI,1610612755,13.1,0.484,0.233,13,0.448
143,26.0,0.034,4.7,0.37,5,"2731,1610612766",102.3,0.245,0.561,772,9.4,433,5.3,0.561,82,47,32.8,-0.2,102.2,0.126,90.72,0.125,2731,Emeka Okafor,0.187,CHA,1610612766,12.7,0.581,0.19,35,0.427
144,20.0,0.137,15.0,1.31,5,"201569,1610612746",109.2,0.07,0.529,901,11.6,411,5.3,0.456,78,59,34.3,-9.0,100.1,0.019,94.66,0.093,201569,Eric Gordon,0.044,LAC,1610612746,11.4,0.593,0.208,19,0.244
145,33.0,0.059,15.6,1.04,5,"956,1610612742",105.3,0.216,0.65,280,3.5,182,2.3,0.65,80,31,22.9,2.9,108.2,0.136,92.97,0.096,956,Erick Dampier,0.177,DAL,1610612742,15.0,0.664,0.105,49,0.613
146,31.0,0.032,6.0,0.33,5,"2041,1610612764",115.6,0.168,0.485,66,2.5,32,1.2,0.485,26,22,11.8,-21.2,94.5,0.093,89.35,0.056,2041,Etan Thomas,0.129,WAS,1610612764,18.0,0.525,0.144,4,0.154
147,34.0,0.138,27.3,1.55,5,"101177,1610612759",102.7,0.136,0.587,104,1.9,61,1.1,0.587,54,17,12.5,-1.1,101.6,0.112,89.8,0.063,101177,Fabricio Oberto,0.124,SAS,1610612759,17.6,0.595,0.113,37,0.685
148,33.0,0.049,12.0,0.67,5,"1922,1610612749",107.0,0.169,0.494,169,2.9,83,1.4,0.491,59,37,16.6,-3.7,103.3,0.114,95.02,0.056,1922,Francisco Elson,0.14,MIL,1610612749,18.0,0.537,0.107,22,0.373
149,27.0,0.132,14.9,1.34,5,"101128,1610612758",112.3,0.096,0.51,665,10.2,295,4.5,0.444,65,53,30.4,-11.0,101.2,0.032,96.99,0.085,101128,Francisco Garcia,0.063,SAC,1610612758,11.1,0.554,0.193,12,0.185
150,30.0,0.189,31.0,2.85,5,"2410,1610612746",111.2,0.082,0.492,317,6.1,129,2.5,0.407,52,41,28.8,-8.6,102.7,0.017,94.17,0.067,2410,Fred Jones,0.049,LAC,1610612746,10.9,0.536,0.129,11,0.212
151,23.0,0.181,23.2,2.05,5,"201172,1610612738",95.8,0.108,0.376,101,2.1,31,0.7,0.307,47,14,7.8,0.8,96.6,0.028,92.77,0.064,201172,Gabe Pruitt,0.068,BOS,1610612738,11.3,0.422,0.163,33,0.702
152,23.0,0.183,21.0,1.84,5,"201588,1610612759",100.3,0.12,0.435,372,4.8,150,1.9,0.403,77,25,16.5,2.2,102.4,0.028,90.3,0.078,201588,George Hill,0.074,SAS,1610612759,11.5,0.502,0.195,52,0.675
153,23.0,0.076,6.2,0.45,5,"101123,1610612742",105.6,0.121,0.478,180,4.7,79,2.1,0.439,38,18,9.9,-9.0,96.6,0.04,96.21,0.066,101123,Gerald Green,0.08,DAL,1610612742,13.6,0.513,0.268,20,0.526
154,26.0,0.12,14.0,1.28,5,"2222,1610612766",101.7,0.199,0.504,811,11.4,389,5.5,0.48,71,39,37.6,0.5,102.2,0.052,91.52,0.139,2222,Gerald Wallace,0.127,CHA,1610612766,11.0,0.585,0.204,32,0.451
155,27.0,0.465,39.2,20.0,5,"2240,1610612764",114.3,0.133,0.304,23,11.5,6,3.0,0.261,2,1,31.3,-2.0,112.3,0.019,89.89,0.12,2240,Gilbert Arenas,0.079,WAS,1610612764,2.0,0.433,0.235,1,0.5
156,23.0,0.07,10.3,0.97,5,"201175,1610612738",102.5,0.136,0.444,450,5.9,199,2.6,0.442,76,17,21.5,4.1,106.7,0.092,90.68,0.061,201175,Glen Davis,0.114,BOS,1610612738,10.6,0.502,0.174,59,0.776
157,23.0,0.222,25.4,1.52,5,"201609,1610612756",107.0,0.118,0.438,224,4.1,88,1.6,0.393,55,24,13.2,0.2,107.2,0.053,97.13,0.068,201609,Goran Dragic,0.085,PHX,1610612756,16.7,0.487,0.194,31,0.564
158,36.0,0.107,16.1,1.48,5,"255,1610612756",108.1,0.155,0.54,745,9.1,390,4.8,0.523,82,36,29.8,4.4,112.4,0.033,98.83,0.102,255,Grant Hill,0.098,PHX,1610612756,10.9,0.584,0.176,46,0.561
159,32.0,0.103,21.5,1.5,5,"1761,1610612763",103.8,0.144,0.425,159,2.5,61,1.0,0.384,63,43,13.9,-2.5,101.2,0.045,92.42,0.042,1761,Greg Buckner,0.094,MEM,1610612763,14.3,0.456,0.111,20,0.317
160,21.0,0.038,5.5,0.36,5,"201141,1610612757",106.6,0.252,0.564,351,5.8,198,3.2,0.564,61,21,21.5,7.6,114.2,0.155,88.19,0.096,201141,Greg Oden,0.202,POR,1610612757,15.3,0.599,0.191,40,0.656
161,26.0,0.06,6.5,0.67,5,"101124,1610612763",106.0,0.169,0.494,693,8.5,340,4.1,0.491,82,58,24.7,-5.0,101.0,0.077,92.75,0.113,101124,Hakim Warrick,0.122,MEM,1610612763,9.6,0.554,0.218,24,0.293
162,24.0,0.114,13.1,0.89,5,"201632,1610612763",90.1,0.274,0.484,31,1.6,15,0.8,0.484,19,11,6.3,19.7,109.9,0.163,92.39,0.14,201632,Hamed Haddadi,0.223,MEM,1610612763,14.7,0.543,0.204,8,0.421
163,25.0,0.03,4.8,0.25,5,"200801,1610612761",111.7,0.146,0.308,13,1.1,4,0.3,0.308,12,8,4.3,-17.7,94.0,0.02,99.98,0.0,200801,Hassan Adams,0.076,TOR,1610612761,19.4,0.352,0.161,4,0.333
164,30.0,0.223,21.1,1.84,5,"2045,1610612753",97.9,0.143,0.478,1025,13.3,423,5.5,0.413,77,21,36.6,10.5,108.4,0.019,94.64,0.115,2045,Hedo Turkoglu,0.083,ORL,1610612753,11.5,0.541,0.23,56,0.727
165,21.0,0.107,13.1,0.72,5,"201611,1610612738",108.2,0.125,0.621,58,2.0,36,1.2,0.621,29,6,7.4,-11.0,97.1,0.045,96.35,0.052,201611,Henry Walker,0.084,BOS,1610612738,18.2,0.646,0.182,23,0.793
166,24.0,0.045,7.3,0.36,5,"200756,1610612740",103.4,0.131,0.561,246,3.5,138,2.0,0.561,70,30,15.6,-3.9,99.5,0.092,89.96,0.05,200756,Hilton Armstrong,0.112,NOH,1610612740,20.1,0.585,0.165,40,0.571
167,25.0,0.03,2.7,0.25,5,"101113,1610612758",115.5,0.173,0.534,74,2.6,39,1.3,0.527,29,14,7.4,-19.9,95.7,0.135,92.67,0.126,101113,Ike Diogu,0.153,SAC,1610612758,10.7,0.611,0.233,15,0.517
168,31.0,0.083,13.5,1.42,5,"2137,1610612759",97.5,0.181,0.455,287,4.3,110,1.6,0.383,67,25,15.5,6.2,103.8,0.031,91.3,0.079,2137,Ime Udoka,0.105,SAS,1610612759,9.5,0.47,0.158,42,0.627
169,24.0,0.0,0.0,0.0,5,"201592,1610612738",76.5,0.2,0.667,3,0.5,2,0.3,0.667,6,3,1.3,15.4,91.9,0.4,71.39,0.333,201592,J.R. Giddens,0.3,BOS,1610612738,25.0,0.667,0.311,3,0.5
170,23.0,0.172,15.7,1.51,5,"2747,1610612743",101.7,0.128,0.541,950,11.7,424,5.2,0.446,81,28,27.7,7.6,109.3,0.023,97.65,0.118,2747,J.R. Smith,0.076,DEN,1610612743,10.4,0.576,0.238,53,0.654
171,20.0,0.023,3.2,0.2,5,"201581,1610612739",106.5,0.177,0.515,194,3.1,100,1.6,0.515,62,13,11.4,-5.1,101.5,0.097,90.96,0.084,201581,JJ Hickson,0.14,CLE,1610612739,16.2,0.548,0.185,49,0.79
172,25.0,0.105,15.6,1.35,5,"200755,1610612753",100.2,0.099,0.503,299,4.7,117,1.8,0.391,64,16,17.3,5.7,105.8,0.008,95.38,0.076,200755,JJ Redick,0.055,ORL,1610612753,11.6,0.562,0.162,48,0.75
173,21.0,0.035,4.2,0.38,5,"201580,1610612764",113.7,0.181,0.494,387,5.2,191,2.5,0.494,75,58,15.2,-12.6,101.1,0.118,93.71,0.088,201580,JaVale McGee,0.148,WAS,1610612764,11.2,0.534,0.205,17,0.227
174,34.0,0.316,36.0,3.67,5,"1521,1610612759",98.8,0.073,0.327,75,2.5,24,0.8,0.32,30,13,9.7,-4.8,94.0,0.016,87.98,0.062,1521,Jacque Vaughn,0.044,SAS,1610612759,9.8,0.392,0.169,17,0.567
175,31.0,0.043,10.5,0.47,5,"2063,1610612761",103.6,0.176,0.267,45,1.2,12,0.3,0.267,38,21,6.3,3.3,106.9,0.108,94.66,-0.019,2063,Jake Voskuhl,0.144,TOR,1610612761,22.3,0.342,0.13,17,0.447
176,31.0,0.047,10.4,0.69,5,"2048,1610612748",103.1,0.251,0.496,131,2.4,65,1.2,0.496,55,27,12.9,3.3,106.4,0.135,89.1,0.062,2048,Jamaal Magloire,0.19,MIA,1610612748,15.1,0.505,0.129,28,0.509
177,29.0,0.177,17.9,1.95,5,"2037,1610612744",112.0,0.074,0.479,1022,15.7,419,6.4,0.41,65,40,38.1,-3.7,108.3,0.01,101.84,0.094,2037,Jamal Crawford,0.042,GSW,1610612744,9.2,0.545,0.228,25,0.385
178,29.0,0.07,14.7,2.21,5,"200081,1610612748",104.4,0.173,0.537,474,5.9,222,2.8,0.468,80,47,25.9,2.0,106.4,0.035,92.49,0.095,200081,Jamario Moon,0.106,MIA,1610612748,6.6,0.567,0.128,33,0.413
