,AST,AST_ADJ,AST_PTS_CREATED,AST_TO_PASS_PCT,AST_TO_PASS_PCT_ADJ,FT_AST,GP,L,MIN,PASSES_MADE,PASSES_RECEIVED,PLAYER_ID,PLAYER_NAME,POTENTIAL_AST,SECONDARY_AST,TEAM_ABBREVIATION,TEAM_ID,W
255,117,151,289,0.058,0.075,12,60,22,1266.0,2014,1686,203482,Kelly Olynyk,227,22,BOS,1610612738,38
256,37,54,91,0.042,0.061,3,63,24,1224.0,887,763,1626162,Kelly Oubre Jr.,71,13,WAS,1610612764,39
257,354,490,871,0.089,0.123,48,65,36,2249.0,3975,4866,202689,Kemba Walker,743,89,CHA,1610612766,29
258,43,67,103,0.038,0.059,5,48,26,1062.0,1134,697,202702,Kenneth Faried,89,19,DEN,1610612743,22
259,155,218,356,0.085,0.12,13,64,29,1745.0,1824,2021,203145,Kent Bazemore,273,50,ATL,1610612737,35
260,164,205,381,0.105,0.131,9,61,31,2100.0,1566,1943,203484,Kentavious Caldwell-Pope,329,32,DET,1610612765,30
261,283,367,701,0.126,0.163,22,59,10,1980.0,2245,2510,201142,Kevin Durant,489,61,GSW,1610612744,49
262,88,113,207,0.047,0.06,4,46,13,1466.0,1882,1596,201567,Kevin Love,152,21,CLE,1610612739,33
263,18,23,46,0.042,0.053,3,37,21,420.0,433,327,202338,Kevin Seraphin,44,2,IND,1610612754,16
264,27,36,69,0.051,0.069,2,48,9,425.0,525,385,1626172,Kevon Looney,51,7,GSW,1610612744,39
265,52,69,121,0.109,0.144,8,13,4,355.0,478,493,203114,Khris Middleton,90,9,MIL,1610612749,9
266,130,212,303,0.079,0.129,19,63,12,2155.0,1647,2455,202691,Klay Thompson,230,63,GSW,1610612744,51
267,40,62,97,0.028,0.044,3,66,41,1316.0,1405,958,201585,Kosta Koufos,101,19,SAC,1610612758,25
